TEAM_NAME,Season,Month,TEAM_ID_base,GP_base,W_base,L_base,W_PCT_base,MIN_base,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK_base,W_RANK_base,L_RANK_base,W_PCT_RANK_base,MIN_RANK_base,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SeasonType_base,TEAM_ID_adv,GP_adv,W_adv,L_adv,W_PCT_adv,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_adv,W_RANK_adv,L_RANK_adv,W_PCT_RANK_adv,MIN_RANK_adv,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SeasonType_adv
washington wizards,2024-25,1,1610612764.0,5.0,2.0,3.0,0.4,48.0,36.6,82.4,0.444,12.4,37.4,0.332,17.4,25.0,0.696,8.4,32.4,40.8,23.4,21.0,6.4,6.2,4.2,23.8,22.8,103.0,-14.0,5.0,16.0,19.0,17.0,9.0,29.0,30.0,20.0,18.0,20.0,19.0,14.0,12.0,29.0,31.0,27.0,29.0,25.0,29.0,32.0,10.0,8.0,27.0,5.0,27.0,30.0,Pre Season,1610612764.0,5.0,2.0,3.0,0.4,240.0,97.2,98.8,109.7,113.2,-12.6,-14.3,0.639,1.11,16.6,0.277,0.679,0.486,0.202,0.519,0.551,106.3,103.8,86.5,521.0,0.423,5.0,16.0,19.0,17.0,9.0,29.0,29.0,30.0,19.0,29.0,25.0,17.0,27.0,21.0,30.0,18.0,21.0,11.0,30.0,Pre Season
atlanta hawks,2024-25,2,1610612737.0,16.0,8.0,8.0,0.5,48.0,43.3,93.3,0.463,12.7,36.1,0.351,16.5,21.0,0.786,12.8,33.3,46.1,30.7,16.4,9.7,5.3,5.8,17.6,18.4,115.7,-2.4,2.0,11.0,17.0,16.0,15.0,7.0,2.0,15.0,20.0,20.0,21.0,16.0,19.0,15.0,7.0,12.0,6.0,2.0,26.0,5.0,11.0,25.0,8.0,20.0,8.0,20.0,Regular Season,1610612737.0,16.0,8.0,8.0,0.5,768.0,109.0,110.7,111.1,113.1,-2.1,-2.4,0.71,1.87,20.2,0.319,0.709,0.511,0.157,0.531,0.564,106.2,104.44,87.03,1672.0,0.501,2.0,11.0,17.0,16.0,4.0,24.0,16.0,19.0,2.0,13.0,4.0,7.0,17.0,10.0,23.0,21.0,21.0,1.0,16.0,Regular Season
boston celtics,2024-25,2,1610612738.0,14.0,12.0,2.0,0.857,48.7,41.4,88.9,0.466,18.5,50.4,0.367,18.1,22.6,0.801,9.5,33.9,43.4,26.6,11.7,7.1,5.6,3.2,16.3,19.3,119.5,10.3,19.0,1.0,1.0,1.0,5.0,15.0,15.0,13.0,1.0,1.0,13.0,4.0,9.0,9.0,24.0,10.0,17.0,12.0,1.0,27.0,9.0,1.0,3.0,10.0,4.0,2.0,Regular Season,1610612738.0,14.0,12.0,2.0,0.857,682.0,118.3,120.9,108.3,110.8,10.0,10.1,0.641,2.27,19.3,0.266,0.717,0.494,0.118,0.57,0.605,99.5,97.27,81.06,1384.0,0.545,19.0,1.0,1.0,1.0,19.0,2.0,8.0,2.0,12.0,2.0,13.0,23.0,11.0,20.0,1.0,5.0,4.0,27.0,3.0,Regular Season
brooklyn nets,2024-25,2,1610612751.0,15.0,7.0,8.0,0.467,48.3,38.9,82.6,0.471,15.6,39.3,0.397,16.4,20.5,0.801,8.2,29.3,37.5,26.5,14.2,5.9,3.6,6.5,19.9,19.4,109.7,-4.1,8.0,17.0,17.0,19.0,13.0,26.0,30.0,11.0,4.0,9.0,3.0,18.0,23.0,8.0,30.0,30.0,30.0,13.0,12.0,30.0,29.0,27.0,24.0,7.0,23.0,23.0,Regular Season,1610612751.0,15.0,7.0,8.0,0.467,725.0,112.4,114.4,114.2,118.0,-1.8,-3.7,0.683,1.87,19.9,0.246,0.674,0.462,0.148,0.565,0.599,98.0,95.54,79.61,1439.0,0.472,8.0,17.0,17.0,19.0,11.0,11.0,26.0,23.0,5.0,14.0,8.0,29.0,27.0,30.0,16.0,8.0,5.0,30.0,23.0,Regular Season
charlotte hornets,2024-25,2,1610612766.0,16.0,4.0,12.0,0.25,48.6,38.1,91.0,0.418,15.9,44.9,0.355,12.7,16.2,0.784,12.6,32.6,45.1,22.8,15.8,8.3,4.8,5.4,20.5,18.1,104.8,-5.6,2.0,25.0,28.0,27.0,9.0,29.0,6.0,30.0,3.0,2.0,18.0,30.0,30.0,18.0,8.0,18.0,8.0,28.0,23.0,14.0,17.0,18.0,26.0,23.0,28.0,24.0,Regular Season,1610612766.0,16.0,4.0,12.0,0.25,778.0,103.4,106.3,109.7,112.1,-6.3,-5.8,0.599,1.45,16.5,0.319,0.721,0.507,0.16,0.506,0.534,99.6,97.17,80.98,1576.0,0.456,2.0,25.0,28.0,27.0,3.0,26.0,13.0,24.0,24.0,28.0,29.0,8.0,10.0,15.0,24.0,27.0,28.0,28.0,26.0,Regular Season
chicago bulls,2024-25,2,1610612741.0,16.0,5.0,11.0,0.313,48.0,44.0,90.6,0.486,16.3,42.4,0.384,15.8,19.4,0.813,8.6,33.2,41.8,29.1,15.1,7.3,5.1,4.5,18.9,16.8,120.1,-6.7,2.0,24.0,25.0,24.0,15.0,5.0,8.0,7.0,2.0,3.0,7.0,23.0,28.0,4.0,28.0,14.0,24.0,6.0,20.0,25.0,14.0,10.0,15.0,30.0,3.0,25.0,Regular Season,1610612741.0,16.0,5.0,11.0,0.313,768.0,113.7,115.5,118.9,121.7,-5.2,-6.1,0.661,1.92,20.1,0.242,0.708,0.478,0.146,0.576,0.606,106.1,104.06,86.72,1663.0,0.47,2.0,24.0,25.0,24.0,4.0,8.0,30.0,25.0,8.0,11.0,6.0,30.0,18.0,25.0,14.0,3.0,3.0,2.0,24.0,Regular Season
cleveland cavaliers,2024-25,2,1610612739.0,15.0,12.0,3.0,0.8,48.0,45.1,89.8,0.503,15.3,38.3,0.399,15.7,19.4,0.811,9.7,34.1,43.9,28.1,12.9,8.3,4.5,4.5,17.3,17.9,121.3,7.0,8.0,1.0,2.0,2.0,15.0,2.0,10.0,1.0,5.0,11.0,2.0,24.0,27.0,5.0,21.0,7.0,13.0,9.0,5.0,13.0,23.0,7.0,7.0,26.0,2.0,6.0,Regular Season,1610612739.0,15.0,12.0,3.0,0.8,720.0,119.5,120.5,111.4,114.1,8.1,6.3,0.623,2.19,19.9,0.267,0.717,0.5,0.128,0.588,0.617,102.0,100.4,83.67,1510.0,0.535,8.0,1.0,2.0,2.0,13.0,3.0,20.0,7.0,18.0,3.0,7.0,22.0,12.0,16.0,5.0,1.0,1.0,9.0,8.0,Regular Season
dallas mavericks,2024-25,2,1610612742.0,15.0,9.0,6.0,0.6,48.3,44.5,89.5,0.497,12.1,33.9,0.358,17.8,22.9,0.778,11.1,34.7,45.9,25.9,14.3,7.9,5.3,4.8,19.8,18.7,119.0,8.2,8.0,8.0,9.0,10.0,13.0,3.0,12.0,3.0,23.0,25.0,16.0,9.0,7.0,19.0,12.0,6.0,7.0,16.0,13.0,18.0,10.0,12.0,23.0,16.0,6.0,5.0,Regular Season,1610612742.0,15.0,9.0,6.0,0.6,725.0,115.8,117.2,108.1,109.1,7.7,8.1,0.582,1.81,18.3,0.292,0.712,0.513,0.141,0.565,0.597,101.9,100.83,84.03,1523.0,0.536,8.0,8.0,9.0,10.0,11.0,5.0,6.0,5.0,27.0,17.0,17.0,14.0,14.0,8.0,12.0,7.0,7.0,8.0,7.0,Regular Season
denver nuggets,2024-25,2,1610612743.0,13.0,8.0,5.0,0.615,48.0,43.6,88.6,0.492,13.1,32.9,0.397,18.2,24.1,0.754,11.5,32.6,44.1,30.7,14.8,8.7,4.7,5.7,18.5,20.4,118.5,3.5,29.0,11.0,6.0,9.0,15.0,6.0,18.0,4.0,16.0,29.0,4.0,3.0,1.0,25.0,10.0,17.0,10.0,1.0,18.0,10.0,18.0,23.0,12.0,4.0,7.0,10.0,Regular Season,1610612743.0,13.0,8.0,5.0,0.615,624.0,115.5,116.8,110.8,113.3,4.7,3.5,0.704,2.07,20.9,0.311,0.701,0.512,0.146,0.566,0.597,103.2,101.46,84.55,1319.0,0.522,29.0,11.0,6.0,9.0,30.0,6.0,17.0,10.0,3.0,7.0,1.0,9.0,23.0,9.0,15.0,6.0,8.0,5.0,10.0,Regular Season
detroit pistons,2024-25,2,1610612765.0,17.0,8.0,9.0,0.471,48.9,41.1,88.8,0.463,12.9,37.1,0.347,15.8,21.1,0.749,11.3,35.1,46.4,26.2,16.2,6.2,5.6,4.9,19.4,18.8,110.9,-1.1,1.0,11.0,21.0,18.0,3.0,17.0,16.0,16.0,18.0,17.0,22.0,22.0,18.0,26.0,11.0,4.0,4.0,15.0,25.0,29.0,8.0,13.0,18.0,14.0,22.0,18.0,Regular Season,1610612765.0,17.0,8.0,9.0,0.471,831.0,107.7,110.8,109.6,111.7,-1.9,-1.0,0.637,1.61,18.5,0.309,0.706,0.511,0.162,0.536,0.566,100.7,98.37,81.97,1702.0,0.496,1.0,11.0,21.0,18.0,1.0,23.0,12.0,17.0,13.0,22.0,15.0,10.0,20.0,11.0,26.0,18.0,20.0,16.0,19.0,Regular Season
golden state warriors,2024-25,2,1610612744.0,14.0,8.0,6.0,0.571,48.4,41.6,92.5,0.45,15.2,41.1,0.37,16.4,23.7,0.69,13.1,36.3,49.4,29.3,13.9,8.1,5.0,6.6,20.5,19.3,114.9,1.4,19.0,11.0,9.0,12.0,10.0,14.0,4.0,24.0,6.0,5.0,10.0,19.0,3.0,30.0,4.0,2.0,2.0,4.0,10.0,15.0,15.0,28.0,26.0,10.0,10.0,13.0,Regular Season,1610612744.0,14.0,8.0,6.0,0.571,677.0,110.7,112.4,109.2,111.0,1.4,1.3,0.703,2.1,19.8,0.3,0.727,0.51,0.136,0.532,0.558,103.1,101.46,84.55,1431.0,0.504,19.0,11.0,9.0,12.0,21.0,18.0,10.0,13.0,4.0,5.0,9.0,11.0,6.0,13.0,9.0,20.0,23.0,6.0,14.0,Regular Season
houston rockets,2024-25,2,1610612745.0,15.0,11.0,4.0,0.733,49.0,43.1,95.3,0.452,11.3,34.5,0.327,18.1,23.6,0.766,13.7,37.3,51.0,24.1,13.9,9.9,6.6,6.5,19.7,19.9,115.6,9.8,8.0,3.0,3.0,3.0,1.0,8.0,1.0,22.0,28.0,24.0,27.0,6.0,4.0,23.0,1.0,1.0,1.0,23.0,9.0,2.0,4.0,26.0,22.0,6.0,9.0,3.0,Regular Season,1610612745.0,15.0,11.0,4.0,0.733,735.0,109.2,111.6,99.7,102.3,9.5,9.3,0.56,1.74,16.6,0.333,0.73,0.531,0.134,0.512,0.547,103.8,101.42,84.52,1554.0,0.56,8.0,3.0,3.0,3.0,8.0,21.0,1.0,3.0,30.0,19.0,28.0,3.0,5.0,2.0,7.0,25.0,26.0,7.0,2.0,Regular Season
indiana pacers,2024-25,2,1610612754.0,15.0,7.0,8.0,0.467,48.0,42.7,87.7,0.487,12.9,33.3,0.386,15.7,19.7,0.797,8.5,31.1,39.6,27.1,14.1,8.5,4.8,4.5,18.8,18.0,114.0,-3.4,8.0,17.0,17.0,19.0,15.0,9.0,19.0,6.0,19.0,26.0,6.0,26.0,26.0,10.0,29.0,25.0,28.0,11.0,11.0,12.0,16.0,7.0,14.0,25.0,13.0,22.0,Regular Season,1610612754.0,15.0,7.0,8.0,0.467,720.0,111.9,113.5,115.3,116.9,-3.4,-3.4,0.633,1.92,19.5,0.247,0.717,0.481,0.141,0.561,0.592,101.9,100.4,83.67,1506.0,0.486,8.0,17.0,17.0,19.0,13.0,13.0,24.0,22.0,15.0,12.0,11.0,28.0,13.0,23.0,11.0,10.0,11.0,9.0,21.0,Regular Season
la clippers,2024-25,2,1610612746.0,16.0,10.0,6.0,0.625,48.0,39.1,84.7,0.462,12.4,33.1,0.376,16.8,21.4,0.784,11.1,33.9,45.0,24.2,16.6,9.9,4.3,5.4,17.9,17.9,107.5,2.7,2.0,6.0,9.0,8.0,15.0,24.0,29.0,19.0,22.0,28.0,9.0,13.0,16.0,17.0,13.0,8.0,9.0,22.0,27.0,3.0,25.0,19.0,10.0,27.0,24.0,12.0,Regular Season,1610612746.0,16.0,10.0,6.0,0.625,768.0,107.8,109.8,105.3,106.6,2.5,3.2,0.618,1.45,17.8,0.291,0.741,0.519,0.17,0.535,0.571,99.6,98.09,81.74,1566.0,0.512,2.0,6.0,9.0,8.0,4.0,25.0,5.0,11.0,19.0,27.0,22.0,15.0,2.0,3.0,29.0,19.0,18.0,20.0,12.0,Regular Season
los angeles lakers,2024-25,2,1610612747.0,14.0,8.0,6.0,0.571,48.0,41.2,85.6,0.482,12.9,35.2,0.367,18.6,24.0,0.774,8.6,31.2,39.9,27.1,12.4,7.4,4.6,3.9,15.8,20.4,113.9,-1.1,19.0,11.0,9.0,12.0,15.0,16.0,28.0,9.0,17.0,21.0,12.0,1.0,2.0,20.0,27.0,24.0,27.0,10.0,4.0,21.0,20.0,2.0,1.0,2.0,14.0,17.0,Regular Season,1610612747.0,14.0,8.0,6.0,0.571,672.0,114.0,115.7,113.9,117.2,0.1,-1.4,0.657,2.18,19.8,0.252,0.666,0.466,0.126,0.557,0.593,100.4,98.29,81.9,1378.0,0.508,19.0,11.0,9.0,12.0,24.0,7.0,25.0,18.0,10.0,4.0,10.0,26.0,29.0,29.0,4.0,11.0,10.0,17.0,13.0,Regular Season
memphis grizzlies,2024-25,2,1610612763.0,14.0,10.0,4.0,0.714,48.0,45.4,92.6,0.49,13.4,37.8,0.353,18.1,23.0,0.786,12.9,36.1,48.9,30.6,17.3,8.6,8.0,5.1,19.6,20.4,122.1,11.9,19.0,6.0,3.0,5.0,15.0,1.0,3.0,5.0,15.0,13.0,20.0,5.0,6.0,15.0,6.0,3.0,3.0,3.0,29.0,11.0,1.0,15.0,21.0,2.0,1.0,1.0,Regular Season,1610612763.0,14.0,10.0,4.0,0.714,672.0,114.0,117.5,103.5,106.5,10.5,11.0,0.674,1.77,20.1,0.355,0.707,0.538,0.166,0.562,0.595,106.8,103.71,86.43,1455.0,0.571,19.0,6.0,3.0,5.0,24.0,4.0,4.0,1.0,6.0,18.0,5.0,1.0,19.0,1.0,27.0,9.0,9.0,3.0,1.0,Regular Season
miami heat,2024-25,2,1610612748.0,13.0,7.0,6.0,0.538,48.8,40.1,89.7,0.447,15.2,39.7,0.382,17.2,21.8,0.789,10.1,33.2,43.2,25.1,13.0,9.5,3.2,5.5,16.3,18.7,112.5,3.0,29.0,17.0,9.0,15.0,4.0,19.0,11.0,25.0,8.0,8.0,8.0,11.0,12.0,12.0,17.0,15.0,18.0,19.0,6.0,7.0,30.0,20.0,4.0,15.0,17.0,11.0,Regular Season,1610612748.0,13.0,7.0,6.0,0.538,634.0,110.1,113.5,109.2,110.7,0.8,2.8,0.626,1.93,18.0,0.288,0.724,0.499,0.131,0.531,0.567,99.7,97.48,81.23,1289.0,0.502,29.0,17.0,9.0,15.0,29.0,14.0,7.0,12.0,17.0,10.0,20.0,16.0,7.0,17.0,6.0,22.0,19.0,24.0,15.0,Regular Season
milwaukee bucks,2024-25,2,1610612749.0,14.0,9.0,5.0,0.643,48.4,41.9,86.4,0.485,15.2,36.9,0.412,15.2,20.7,0.734,8.8,35.0,43.8,24.7,13.4,7.3,6.1,4.1,17.9,18.1,114.1,4.3,19.0,8.0,6.0,7.0,10.0,13.0,22.0,8.0,6.0,18.0,1.0,29.0,21.0,28.0,26.0,5.0,14.0,20.0,7.0,26.0,6.0,4.0,9.0,21.0,12.0,9.0,Regular Season,1610612749.0,14.0,9.0,5.0,0.643,677.0,114.1,115.4,109.6,111.3,4.5,4.1,0.59,1.85,18.4,0.247,0.722,0.495,0.135,0.573,0.598,99.4,98.09,81.74,1385.0,0.518,19.0,8.0,6.0,7.0,21.0,9.0,11.0,9.0,26.0,15.0,16.0,27.0,9.0,19.0,8.0,4.0,6.0,21.0,11.0,Regular Season
minnesota timberwolves,2024-25,2,1610612750.0,15.0,7.0,8.0,0.467,48.7,39.6,85.7,0.462,14.7,40.3,0.364,17.2,21.1,0.816,9.7,31.7,41.3,23.9,16.0,8.8,5.1,5.1,18.7,20.1,111.1,1.1,8.0,17.0,17.0,19.0,7.0,22.0,27.0,18.0,11.0,7.0,14.0,12.0,17.0,2.0,22.0,22.0,25.0,25.0,24.0,9.0,13.0,16.0,13.0,5.0,21.0,14.0,Regular Season,1610612750.0,15.0,7.0,8.0,0.467,730.0,109.7,112.0,108.6,111.0,1.1,0.9,0.603,1.49,17.5,0.283,0.71,0.497,0.161,0.548,0.585,99.9,97.78,81.48,1488.0,0.499,8.0,17.0,17.0,19.0,9.0,19.0,9.0,14.0,23.0,26.0,24.0,18.0,16.0,18.0,25.0,13.0,13.0,22.0,17.0,Regular Season
new orleans pelicans,2024-25,2,1610612740.0,15.0,2.0,13.0,0.133,48.0,38.5,88.7,0.435,10.8,32.8,0.329,15.5,20.0,0.773,13.0,30.5,43.5,23.7,14.9,8.1,4.4,5.1,16.9,16.9,103.3,-12.9,8.0,29.0,29.0,29.0,15.0,28.0,17.0,28.0,29.0,30.0,25.0,27.0,25.0,21.0,5.0,26.0,15.0,27.0,19.0,16.0,24.0,16.0,5.0,29.0,30.0,29.0,Regular Season,1610612740.0,15.0,2.0,13.0,0.133,720.0,104.0,106.0,116.5,119.4,-12.6,-13.4,0.614,1.58,17.2,0.321,0.683,0.493,0.153,0.495,0.53,99.6,97.43,81.19,1462.0,0.434,8.0,29.0,29.0,29.0,13.0,27.0,28.0,29.0,20.0,23.0,25.0,6.0,26.0,21.0,21.0,29.0,29.0,26.0,29.0,Regular Season
new york knicks,2024-25,2,1610612752.0,15.0,9.0,6.0,0.6,48.0,44.5,89.1,0.499,14.4,37.1,0.388,15.7,18.9,0.834,9.7,32.5,42.2,29.0,12.3,7.3,4.0,4.5,18.2,18.5,119.1,5.9,8.0,8.0,9.0,10.0,15.0,4.0,13.0,2.0,12.0,16.0,5.0,24.0,29.0,1.0,22.0,19.0,21.0,7.0,3.0,24.0,28.0,7.0,11.0,19.0,5.0,8.0,Regular Season,1610612752.0,15.0,9.0,6.0,0.6,720.0,118.9,121.8,113.6,115.9,5.3,5.9,0.652,2.35,20.7,0.294,0.723,0.514,0.126,0.58,0.611,99.8,97.67,81.39,1466.0,0.536,8.0,8.0,9.0,10.0,13.0,1.0,23.0,8.0,11.0,1.0,3.0,13.0,8.0,7.0,3.0,2.0,2.0,23.0,6.0,Regular Season
oklahoma city thunder,2024-25,2,1610612760.0,15.0,11.0,4.0,0.733,48.0,41.9,90.7,0.463,13.9,39.2,0.354,16.6,20.3,0.816,10.1,31.9,42.1,25.3,12.1,11.5,6.1,5.0,21.7,19.1,114.3,8.9,8.0,3.0,3.0,3.0,15.0,11.0,7.0,17.0,13.0,10.0,19.0,15.0,24.0,3.0,16.0,21.0,23.0,17.0,2.0,1.0,7.0,14.0,29.0,12.0,11.0,4.0,Regular Season,1610612760.0,15.0,11.0,4.0,0.733,720.0,112.5,114.9,103.9,106.0,8.6,9.0,0.604,2.09,18.3,0.274,0.669,0.473,0.122,0.539,0.574,101.5,99.5,82.92,1492.0,0.543,8.0,3.0,3.0,3.0,13.0,10.0,3.0,4.0,22.0,6.0,18.0,20.0,28.0,27.0,2.0,17.0,17.0,13.0,4.0,Regular Season
orlando magic,2024-25,2,1610612753.0,16.0,11.0,5.0,0.688,48.0,38.9,85.9,0.452,11.5,37.2,0.309,18.0,22.3,0.807,10.5,30.5,41.0,24.7,14.5,9.6,6.8,4.3,19.4,21.1,107.3,6.1,2.0,3.0,6.0,6.0,15.0,25.0,25.0,23.0,25.0,15.0,29.0,7.0,10.0,7.0,14.0,27.0,26.0,21.0,15.0,6.0,2.0,5.0,17.0,1.0,25.0,7.0,Regular Season,1610612753.0,16.0,11.0,5.0,0.688,768.0,107.5,110.9,102.8,104.3,4.7,6.6,0.635,1.7,18.2,0.297,0.734,0.507,0.15,0.519,0.56,99.1,96.84,80.7,1547.0,0.537,2.0,3.0,6.0,6.0,4.0,22.0,2.0,6.0,14.0,20.0,19.0,12.0,4.0,14.0,19.0,24.0,22.0,29.0,5.0,Regular Season
philadelphia 76ers,2024-25,2,1610612755.0,14.0,3.0,11.0,0.214,48.7,37.8,86.1,0.439,12.5,37.9,0.33,16.4,20.6,0.796,10.1,29.5,39.6,22.4,14.8,9.8,4.6,5.5,19.4,17.9,104.5,-6.9,19.0,28.0,25.0,28.0,5.0,30.0,23.0,27.0,21.0,12.0,24.0,17.0,22.0,11.0,18.0,29.0,29.0,29.0,16.0,4.0,19.0,21.0,19.0,28.0,29.0,26.0,Regular Season,1610612755.0,14.0,3.0,11.0,0.214,682.0,104.6,105.6,110.4,112.7,-5.8,-7.1,0.592,1.51,16.6,0.26,0.704,0.47,0.149,0.511,0.549,99.0,97.44,81.2,1385.0,0.45,19.0,28.0,25.0,28.0,19.0,28.0,14.0,26.0,25.0,25.0,27.0,24.0,21.0,28.0,18.0,26.0,25.0,25.0,27.0,Regular Season
phoenix suns,2024-25,2,1610612756.0,14.0,7.0,7.0,0.5,48.4,40.2,87.4,0.46,15.1,40.9,0.369,16.6,21.7,0.766,10.5,33.6,44.1,26.4,13.6,7.1,4.5,4.5,17.1,18.6,112.1,-2.3,19.0,17.0,16.0,16.0,10.0,18.0,20.0,20.0,10.0,6.0,11.0,14.0,13.0,22.0,14.0,11.0,11.0,14.0,8.0,28.0,22.0,10.0,6.0,18.0,18.0,19.0,Regular Season,1610612756.0,14.0,7.0,7.0,0.5,677.0,112.2,113.2,114.7,115.8,-2.5,-2.6,0.657,1.95,19.0,0.278,0.751,0.51,0.137,0.547,0.579,99.2,98.23,81.86,1387.0,0.488,19.0,17.0,16.0,16.0,21.0,15.0,22.0,20.0,9.0,9.0,14.0,19.0,1.0,12.0,10.0,14.0,16.0,18.0,20.0,Regular Season
portland trail blazers,2024-25,2,1610612757.0,15.0,6.0,9.0,0.4,48.0,38.7,90.4,0.428,11.9,36.3,0.327,16.3,21.9,0.747,13.5,29.5,43.1,21.9,16.8,9.4,6.5,6.9,19.1,19.4,105.7,-8.2,8.0,23.0,21.0,23.0,15.0,27.0,9.0,29.0,24.0,19.0,26.0,20.0,11.0,27.0,3.0,28.0,19.0,30.0,28.0,8.0,5.0,30.0,16.0,7.0,26.0,28.0,Regular Season,1610612757.0,15.0,6.0,9.0,0.4,720.0,102.3,105.3,110.7,113.5,-8.4,-8.2,0.565,1.3,15.6,0.33,0.648,0.481,0.167,0.494,0.528,103.1,100.33,83.61,1505.0,0.44,8.0,23.0,21.0,23.0,13.0,29.0,18.0,28.0,29.0,30.0,30.0,4.0,30.0,24.0,28.0,30.0,30.0,11.0,28.0,Regular Season
sacramento kings,2024-25,2,1610612758.0,16.0,7.0,9.0,0.438,48.9,41.9,87.3,0.48,11.4,34.9,0.326,17.9,22.7,0.788,9.9,33.9,43.9,24.1,14.8,7.8,4.6,3.9,20.0,19.1,113.0,-1.1,2.0,17.0,21.0,22.0,2.0,12.0,21.0,10.0,27.0,22.0,28.0,8.0,8.0,13.0,19.0,8.0,12.0,24.0,17.0,19.0,21.0,3.0,25.0,13.0,15.0,16.0,Regular Season,1610612758.0,16.0,7.0,9.0,0.438,783.0,110.6,113.1,111.6,113.8,-1.0,-0.7,0.576,1.63,17.6,0.288,0.735,0.516,0.148,0.545,0.581,100.2,98.11,81.76,1598.0,0.497,2.0,17.0,21.0,22.0,2.0,16.0,19.0,16.0,28.0,21.0,23.0,17.0,3.0,5.0,17.0,16.0,15.0,19.0,18.0,Regular Season
san antonio spurs,2024-25,2,1610612759.0,14.0,8.0,6.0,0.571,48.0,40.1,86.1,0.465,15.1,42.4,0.358,17.4,21.5,0.807,9.8,33.2,43.0,29.2,14.4,7.4,6.6,4.4,16.1,18.1,112.6,0.9,19.0,11.0,9.0,12.0,15.0,20.0,23.0,14.0,9.0,4.0,17.0,10.0,15.0,6.0,20.0,13.0,20.0,5.0,14.0,23.0,3.0,6.0,2.0,24.0,16.0,15.0,Regular Season,1610612759.0,14.0,8.0,6.0,0.571,672.0,112.4,113.9,110.6,113.0,1.9,0.9,0.729,2.03,20.8,0.27,0.7,0.491,0.145,0.553,0.589,100.6,98.93,82.44,1385.0,0.522,19.0,11.0,9.0,12.0,24.0,12.0,15.0,15.0,1.0,8.0,2.0,21.0,24.0,22.0,13.0,12.0,12.0,14.0,9.0,Regular Season
toronto raptors,2024-25,2,1610612761.0,15.0,4.0,11.0,0.267,48.7,42.2,91.7,0.46,11.5,33.1,0.346,15.4,21.5,0.715,13.7,32.5,46.3,28.4,15.4,7.6,4.1,5.5,21.4,18.7,111.3,-3.1,8.0,25.0,25.0,26.0,7.0,10.0,5.0,21.0,26.0,27.0,23.0,28.0,14.0,29.0,1.0,19.0,5.0,8.0,21.0,20.0,27.0,22.0,28.0,16.0,20.0,21.0,Regular Season,1610612761.0,15.0,4.0,11.0,0.267,730.0,108.2,111.7,111.0,114.3,-2.9,-2.6,0.673,1.84,19.4,0.348,0.688,0.516,0.155,0.523,0.55,101.5,98.47,82.05,1494.0,0.482,8.0,25.0,25.0,26.0,9.0,20.0,21.0,21.0,7.0,16.0,12.0,2.0,25.0,6.0,22.0,23.0,24.0,15.0,22.0,Regular Season
utah jazz,2024-25,2,1610612762.0,14.0,4.0,10.0,0.286,48.0,40.0,85.7,0.467,13.6,37.3,0.364,18.4,23.4,0.786,11.9,31.6,43.5,25.1,17.7,7.4,4.2,6.6,19.5,19.4,111.9,-7.4,19.0,25.0,24.0,25.0,15.0,21.0,26.0,12.0,14.0,14.0,15.0,2.0,5.0,14.0,9.0,23.0,16.0,18.0,30.0,21.0,26.0,29.0,20.0,9.0,19.0,27.0,Regular Season,1610612762.0,14.0,4.0,10.0,0.286,672.0,110.0,112.4,117.9,119.7,-8.0,-7.3,0.629,1.42,18.0,0.324,0.711,0.518,0.178,0.546,0.583,101.5,99.61,83.01,1394.0,0.462,19.0,25.0,24.0,25.0,24.0,17.0,29.0,27.0,16.0,29.0,21.0,5.0,15.0,4.0,30.0,15.0,14.0,12.0,25.0,Regular Season
