TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SEASON,MONTH
1610612754,Indiana Pacers,16,5,11,0.313,783.0,649,1415,0.459,200,576,0.347,285,383,0.744,181,510,691,411,239.0,102,87,83,347,333,1783,-109.0,4,22,25,24,4,9,8,16,12,12,15,5,3,22,5,19,11,5,29,27,6,25,28,2,9,27,2021-22,4
1610612746,LA Clippers,17,8,9,0.471,821.0,674,1495,0.451,204,580,0.352,288,359,0.802,156,599,755,397,229.0,118,77,71,337,312,1840,-43.0,1,13,19,16,2,6,3,22,10,9,13,4,7,7,16,2,4,10,26,12,11,15,27,13,5,20,2021-22,4
1610612747,Los Angeles Lakers,14,6,8,0.429,672.0,577,1247,0.463,175,507,0.345,222,298,0.745,132,439,571,324,173.0,110,67,62,280,283,1551,-40.0,26,20,14,20,27,25,27,12,20,20,20,29,28,21,26,30,30,28,2,20,16,6,7,26,28,19,2021-22,4
1610612763,Memphis Grizzlies,16,12,4,0.75,773.0,705,1510,0.467,150,480,0.313,270,385,0.701,232,571,803,393,215.0,158,124,104,304,314,1830,87.0,4,2,3,3,7,2,2,9,29,25,29,14,2,28,1,5,1,12,19,2,1,30,15,9,6,6,2021-22,4
1610612748,Miami Heat,15,9,6,0.6,735.0,593,1303,0.455,221,567,0.39,261,307,0.85,172,511,683,408,236.0,116,54,62,315,297,1668,47.0,15,10,7,10,15,21,20,20,4,14,1,19,24,1,8,18,14,6,27,14,29,6,20,19,20,10,2021-22,4
1610612749,Milwaukee Bucks,15,7,8,0.467,720.0,591,1313,0.45,211,591,0.357,289,352,0.821,141,554,695,346,206.0,120,58,63,279,290,1682,-2.0,15,17,14,17,18,22,18,23,7,7,12,3,11,4,22,8,10,24,10,9,25,8,6,23,18,14,2021-22,4
1610612750,Minnesota Timberwolves,15,9,6,0.6,720.0,655,1372,0.477,213,616,0.346,272,357,0.762,172,493,665,398,214.0,141,90,64,304,317,1795,82.0,15,10,7,10,18,8,11,7,6,2,19,12,8,20,8,26,19,9,18,4,3,9,15,8,7,7,2021-22,4
1610612740,New Orleans Pelicans,15,5,10,0.333,720.0,567,1290,0.44,151,506,0.298,300,389,0.771,168,482,650,370,191.0,119,60,82,295,322,1585,-65.0,15,22,22,23,18,26,21,27,28,21,30,1,1,17,11,27,24,19,5,11,23,24,12,6,23,24,2021-22,4
1610612752,New York Knicks,15,7,8,0.467,720.0,553,1241,0.446,188,524,0.359,245,355,0.69,173,515,688,327,210.0,109,56,66,321,306,1539,-5.0,15,17,14,17,18,28,28,25,17,19,10,23,10,30,7,15,12,27,12,22,27,11,22,14,29,15,2021-22,4
1610612760,Oklahoma City Thunder,14,2,12,0.143,677.0,532,1261,0.422,169,538,0.314,194,245,0.792,153,474,627,314,183.0,120,58,94,271,244,1427,-80.0,26,30,27,30,26,30,24,30,22,17,28,30,30,12,18,28,27,30,3,9,25,28,4,30,30,26,2021-22,4
1610612753,Orlando Magic,15,4,11,0.267,725.0,580,1306,0.444,168,500,0.336,241,303,0.795,123,517,640,369,220.0,111,75,80,313,292,1569,-47.0,15,26,25,27,16,24,19,26,23,23,25,24,27,11,29,14,25,20,21,18,12,23,19,21,25,21,2021-22,4
1610612755,Philadelphia 76ers,15,12,3,0.8,725.0,620,1287,0.482,166,454,0.366,275,345,0.797,140,515,655,373,205.0,112,79,70,283,288,1681,113.0,15,2,2,2,16,16,22,4,24,28,5,10,16,10,23,15,22,18,9,16,9,13,8,25,19,4,2021-22,4
1610612756,Phoenix Suns,14,13,1,0.929,672.0,611,1262,0.484,166,442,0.376,232,296,0.784,158,502,660,390,168.0,118,65,58,275,270,1620,151.0,26,1,1,1,27,18,23,2,24,29,3,26,29,15,15,23,21,13,1,12,19,3,5,29,22,1,2021-22,4
1610612757,Portland Trail Blazers,16,8,8,0.5,768.0,625,1357,0.461,234,611,0.383,256,351,0.729,147,535,682,369,223.0,123,74,77,322,313,1740,-47.0,4,13,14,14,11,13,14,15,1,4,2,20,12,26,21,10,15,20,22,6,13,20,23,11,11,21,2021-22,4
1610612758,Sacramento Kings,15,3,12,0.2,720.0,607,1332,0.456,174,500,0.348,247,335,0.737,154,497,651,362,194.0,103,61,65,290,274,1635,-123.0,15,29,27,29,18,20,17,19,21,23,14,22,20,23,17,24,23,22,7,25,22,10,9,27,21,28,2021-22,4
1610612759,San Antonio Spurs,17,5,12,0.294,826.0,730,1615,0.452,196,581,0.337,233,305,0.764,209,571,780,456,211.0,112,90,92,316,297,1889,-49.0,1,22,27,25,1,1,1,21,14,8,23,25,26,19,3,5,3,2,14,16,3,27,21,19,1,23,2021-22,4
1610612761,Toronto Raptors,16,10,6,0.625,783.0,632,1449,0.436,216,597,0.362,269,365,0.737,215,506,721,362,210.0,153,89,72,324,336,1749,53.0,4,8,7,8,4,10,6,29,5,5,8,17,6,24,2,21,7,22,12,3,5,16,26,1,10,9,2021-22,4
1610612762,Utah Jazz,16,4,12,0.25,768.0,614,1347,0.456,222,613,0.362,279,350,0.797,150,524,674,331,219.0,111,60,75,311,314,1729,-70.0,4,26,27,28,11,17,16,18,3,3,7,8,14,9,20,13,18,26,20,18,23,19,18,9,12,25,2021-22,4
1610612764,Washington Wizards,14,5,9,0.357,672.0,567,1215,0.467,140,440,0.318,285,351,0.812,129,495,624,345,189.0,79,73,58,255,305,1559,-38.0,26,22,19,22,27,26,30,10,30,30,27,5,12,6,28,25,28,25,4,30,14,3,2,15,26,18,2021-22,4
1610612737,Atlanta Hawks,10,5,5,0.5,480.0,434,908,0.478,130,333,0.39,172,209,0.823,110,333,443,250,123.0,75,45,43,196,203,1170,37.0,18,15,14,15,20,20,19,12,14,24,2,21,25,4,14,24,23,22,4,21,19,11,5,21,20,10,2021-22,5
1610612738,Boston Celtics,11,9,2,0.818,528.0,463,958,0.483,148,413,0.358,191,237,0.806,113,405,518,301,149.0,75,76,42,197,217,1265,157.0,10,1,2,2,14,12,14,10,8,7,16,17,20,8,12,6,10,7,16,21,1,10,7,18,11,1,2021-22,5
1610612751,Brooklyn Nets,13,3,10,0.231,624.0,515,1170,0.44,150,441,0.34,204,278,0.734,147,392,539,290,163.0,93,58,60,258,249,1384,-145.0,1,24,29,26,2,4,1,26,4,4,22,11,7,23,5,7,7,9,24,8,5,22,27,4,5,30,2021-22,5
1610612766,Charlotte Hornets,12,2,10,0.167,596.0,493,1120,0.44,150,474,0.316,211,292,0.723,161,430,591,325,183.0,102,51,60,271,256,1347,-40.0,3,27,29,28,3,8,3,25,4,2,29,10,4,26,3,4,1,5,29,2,13,22,29,2,7,21,2021-22,5
1610612741,Chicago Bulls,13,8,5,0.615,629.0,575,1142,0.504,129,355,0.363,248,301,0.824,110,473,583,309,159.0,78,56,60,235,226,1527,29.0,1,4,14,11,1,1,2,1,15,19,14,1,1,2,14,1,2,6,21,17,9,22,23,12,1,12,2021-22,5
1610612739,Cleveland Cavaliers,10,5,5,0.5,480.0,379,816,0.464,109,295,0.369,188,248,0.758,109,326,435,234,148.0,70,39,45,181,231,1055,3.0,18,15,14,15,20,28,28,21,28,29,8,18,18,18,17,26,24,25,14,26,26,12,3,9,27,16,2021-22,5
1610612742,Dallas Mavericks,10,7,3,0.7,485.0,395,837,0.472,153,381,0.402,154,201,0.766,96,314,410,217,130.0,70,42,33,209,203,1097,63.0,18,10,5,6,19,23,26,14,3,14,1,27,27,17,23,28,28,28,6,26,22,1,12,21,25,9,2021-22,5
1610612743,Denver Nuggets,12,8,4,0.667,576.0,503,1032,0.487,168,456,0.368,223,272,0.82,110,454,564,331,193.0,83,41,63,238,241,1397,71.0,3,4,7,7,8,6,9,8,2,3,9,5,8,5,14,2,3,3,30,13,24,28,25,5,4,7,2021-22,5
1610612765,Detroit Pistons,12,3,9,0.25,581.0,476,1118,0.426,125,390,0.321,194,250,0.776,168,380,548,291,169.0,78,56,65,279,225,1271,-133.0,3,24,25,25,5,10,4,28,18,12,27,13,16,13,2,10,5,8,26,17,9,29,30,14,10,28,2021-22,5
1610612744,Golden State Warriors,10,5,5,0.5,480.0,409,873,0.468,150,412,0.364,161,208,0.774,85,329,414,267,125.0,94,37,45,207,188,1129,17.0,18,15,14,15,20,22,24,16,4,8,13,24,26,14,29,25,27,19,5,6,27,12,9,28,21,14,2021-22,5
1610612745,Houston Rockets,10,1,9,0.1,480.0,388,874,0.444,139,405,0.343,172,252,0.683,104,284,388,235,158.0,76,37,59,221,234,1087,-136.0,18,29,25,29,20,24,23,24,12,9,21,21,14,29,20,30,30,24,20,19,27,20,18,6,26,29,2021-22,5
1610612754,Indiana Pacers,11,2,9,0.182,533.0,469,999,0.469,142,371,0.383,171,235,0.728,122,363,485,282,162.0,75,50,53,223,215,1251,-61.0,10,27,25,27,13,11,11,15,11,16,5,23,21,25,9,14,12,13,23,21,14,19,19,19,14,23,2021-22,5
1610612746,LA Clippers,10,6,4,0.6,480.0,422,871,0.485,122,316,0.386,132,184,0.717,86,359,445,255,140.0,76,58,35,191,174,1098,-11.0,18,12,7,12,20,21,25,9,22,26,3,30,30,27,28,18,22,20,10,19,5,2,4,29,24,18,2021-22,5
1610612747,Los Angeles Lakers,9,3,6,0.333,437.0,363,778,0.467,94,290,0.324,150,225,0.667,96,314,410,212,134.0,66,60,40,166,199,970,-34.0,29,24,18,23,29,30,29,19,30,30,26,29,22,30,23,28,28,30,8,28,4,8,2,25,30,20,2021-22,5
1610612763,Memphis Grizzlies,10,8,2,0.8,480.0,455,964,0.472,112,311,0.36,213,299,0.712,172,376,548,273,133.0,85,61,59,219,226,1235,112.0,18,4,2,4,20,15,13,13,26,27,15,9,2,28,1,12,5,17,7,11,3,20,15,12,16,3,2021-22,5
1610612748,Miami Heat,11,9,2,0.818,538.0,443,924,0.479,125,351,0.356,229,288,0.795,101,379,480,279,154.0,96,36,38,244,269,1240,99.0,10,1,2,2,10,18,18,11,18,20,18,2,5,11,21,11,14,14,18,5,29,4,26,1,15,4,2021-22,5
1610612749,Milwaukee Bucks,10,6,4,0.6,480.0,444,895,0.496,150,397,0.378,194,260,0.746,95,363,458,254,118.0,66,29,37,207,212,1232,70.0,18,12,7,12,20,17,22,4,4,10,6,13,13,21,25,14,19,21,2,28,30,3,9,20,17,8,2021-22,5
1610612750,Minnesota Timberwolves,12,8,4,0.667,581.0,516,1104,0.467,186,499,0.373,227,294,0.772,122,390,512,339,153.0,92,74,61,269,250,1445,16.0,3,4,7,7,5,3,5,17,1,1,7,3,3,15,9,8,11,2,17,9,2,25,28,3,2,15,2021-22,5
1610612740,New Orleans Pelicans,11,7,4,0.636,528.0,463,929,0.498,111,335,0.331,215,266,0.808,116,362,478,276,164.0,92,53,51,231,234,1252,73.0,10,10,7,10,14,12,17,3,27,23,24,7,10,6,11,16,16,15,25,9,11,18,21,6,13,6,2021-22,5
1610612752,New York Knicks,10,1,9,0.1,490.0,378,906,0.417,128,391,0.327,215,287,0.749,133,352,485,223,142.0,64,53,38,231,224,1099,-92.0,18,29,25,29,18,29,20,30,16,11,25,7,6,19,6,20,12,27,12,30,11,4,21,15,23,25,2021-22,5
1610612760,Oklahoma City Thunder,12,4,8,0.333,591.0,481,1096,0.439,135,426,0.317,182,243,0.749,132,431,563,290,172.0,97,58,78,219,220,1279,-91.0,3,20,24,23,4,9,6,27,13,5,28,19,19,20,7,3,4,9,28,4,5,30,15,16,9,24,2021-22,5
1610612753,Orlando Magic,11,4,7,0.364,528.0,443,988,0.448,143,415,0.345,178,222,0.802,93,387,480,284,155.0,80,44,47,196,197,1207,-94.0,10,20,22,21,14,18,12,23,10,6,20,20,23,9,26,9,14,12,19,16,21,16,5,27,18,26,2021-22,5
1610612755,Philadelphia 76ers,10,6,4,0.6,480.0,384,834,0.46,108,296,0.365,224,268,0.836,81,344,425,238,111.0,71,42,39,207,201,1100,19.0,18,12,7,12,20,25,27,22,29,28,12,4,9,1,30,21,25,23,1,25,22,6,9,24,22,13,2021-22,5
1610612756,Phoenix Suns,12,9,3,0.75,576.0,540,1073,0.503,123,367,0.335,199,252,0.79,109,428,537,351,138.0,101,57,46,224,228,1402,86.0,3,1,5,5,8,2,8,2,21,17,23,12,14,12,17,5,8,1,9,3,8,14,20,10,3,5,2021-22,5
1610612757,Portland Trail Blazers,10,4,6,0.4,480.0,383,902,0.425,116,376,0.309,159,218,0.729,125,337,462,233,141.0,82,41,61,217,198,1041,-94.0,18,20,18,20,20,26,21,29,25,15,30,26,24,24,8,23,18,26,11,14,24,25,13,26,28,26,2021-22,5
1610612758,Sacramento Kings,11,5,6,0.455,528.0,462,944,0.489,119,343,0.347,219,266,0.823,93,362,455,285,169.0,82,50,47,203,228,1262,-18.0,10,15,18,18,14,14,16,5,24,21,19,6,10,3,26,16,20,11,26,14,14,16,8,10,12,19,2021-22,5
1610612759,San Antonio Spurs,11,5,6,0.455,538.0,497,1018,0.488,125,342,0.365,193,250,0.772,113,353,466,329,145.0,94,46,46,219,218,1312,0.0,10,15,18,18,10,7,10,7,18,22,11,16,16,16,12,19,17,4,13,6,18,14,15,17,8,17,2021-22,5
1610612761,Toronto Raptors,12,8,4,0.667,581.0,510,1093,0.467,148,384,0.385,194,262,0.74,156,375,531,276,161.0,109,45,61,235,233,1362,33.0,3,4,7,7,5,5,7,18,8,13,4,13,12,22,4,13,9,15,22,1,19,25,23,8,6,11,2021-22,5
1610612762,Utah Jazz,9,8,1,0.889,432.0,380,778,0.488,128,358,0.358,151,187,0.807,97,320,417,217,120.0,72,50,39,158,167,1039,115.0,29,4,1,1,30,27,29,6,16,18,17,28,29,7,22,27,26,28,3,24,14,6,1,30,29,2,2021-22,5
1610612764,Washington Wizards,11,4,7,0.364,538.0,446,958,0.466,122,332,0.367,160,200,0.8,105,343,448,268,148.0,84,47,41,217,202,1174,-51.0,10,20,22,21,10,16,14,20,22,25,10,25,28,10,19,22,21,18,14,12,17,9,13,23,19,22,2021-22,5
1610612737,Atlanta Hawks,17,11,6,0.647,821.0,722,1521,0.475,229,627,0.365,338,400,0.845,175,539,714,435,185.0,136,69,78,329,362,2011,53.0,1,3,9,9,2,1,1,13,4,3,13,3,4,2,7,8,5,3,8,3,16,24,22,1,1,11,2021-22,6
1610612738,Boston Celtics,14,11,3,0.786,677.0,594,1208,0.492,201,526,0.382,246,298,0.826,143,492,635,375,171.0,101,77,66,256,277,1635,169.0,23,3,2,2,25,24,30,5,12,16,8,25,28,4,21,22,22,17,4,22,6,13,4,27,23,2,2021-22,6
1610612751,Brooklyn Nets,15,8,7,0.533,725.0,667,1297,0.514,182,452,0.403,282,355,0.794,148,476,624,408,219.0,120,89,66,323,314,1798,83.0,14,13,11,13,15,8,22,1,19,29,1,10,12,12,16,23,25,7,24,10,2,13,21,12,8,6,2021-22,6
1610612766,Charlotte Hornets,14,10,4,0.714,672.0,612,1243,0.492,208,539,0.386,225,293,0.768,148,456,604,426,167.0,118,69,58,270,270,1657,83.0,23,8,5,6,28,19,27,4,10,13,6,29,29,22,16,26,26,6,2,11,16,6,6,28,21,6,2021-22,6
1610612741,Chicago Bulls,15,6,9,0.4,725.0,617,1298,0.475,138,393,0.351,264,328,0.805,115,476,591,349,176.0,108,43,66,285,290,1636,-76.0,14,18,17,18,15,17,21,12,30,30,19,18,22,9,30,23,27,26,5,19,30,13,10,19,22,21,2021-22,6
1610612739,Cleveland Cavaliers,16,6,10,0.375,778.0,641,1360,0.471,165,493,0.335,307,395,0.777,164,517,681,395,215.0,113,60,68,293,349,1754,-80.0,4,18,21,19,4,15,10,15,25,21,28,6,6,16,11,14,12,11,21,15,20,17,11,4,16,23,2021-22,6
1610612742,Dallas Mavericks,16,12,4,0.75,768.0,630,1350,0.467,213,619,0.344,267,350,0.763,152,517,669,353,187.0,92,59,57,307,324,1740,20.0,4,2,5,5,10,16,16,18,7,4,25,16,17,24,15,14,16,24,9,30,23,4,16,9,17,14,2021-22,6
1610612743,Denver Nuggets,16,10,6,0.625,778.0,685,1357,0.505,187,535,0.35,327,407,0.803,159,549,708,469,235.0,114,64,74,339,339,1884,19.0,4,8,9,10,4,4,12,3,17,14,21,4,3,10,13,6,7,1,28,14,19,19,25,5,4,15,2021-22,6
1610612765,Detroit Pistons,16,6,10,0.375,773.0,651,1399,0.465,183,530,0.345,275,351,0.783,170,518,688,400,212.0,122,74,82,377,302,1760,2.0,4,18,21,19,8,11,6,20,18,15,23,13,16,14,9,13,11,10,18,8,10,26,30,16,15,17,2021-22,6
1610612744,Golden State Warriors,16,5,11,0.313,768.0,648,1389,0.467,215,605,0.355,256,330,0.776,163,551,714,401,229.0,110,57,55,364,293,1767,-51.0,4,22,26,25,10,12,7,19,5,6,18,22,20,17,12,4,5,9,26,18,24,3,28,18,13,19,2021-22,6
1610612745,Houston Rockets,17,5,12,0.294,826.0,694,1470,0.472,234,639,0.366,291,400,0.728,145,563,708,429,273.0,128,86,87,365,358,1913,-83.0,1,22,27,26,1,2,3,14,3,2,12,8,4,30,19,3,7,4,30,6,4,29,29,2,2,24,2021-22,6
1610612754,Indiana Pacers,14,4,10,0.286,677.0,603,1280,0.471,175,500,0.35,237,302,0.785,174,414,588,384,198.0,100,75,75,277,259,1618,-88.0,23,27,21,27,25,22,24,16,22,19,20,28,27,13,8,30,28,15,17,24,9,22,8,29,25,25,2021-22,6
1610612746,LA Clippers,14,5,9,0.357,682.0,556,1233,0.451,174,455,0.382,242,285,0.849,134,454,588,336,163.0,96,76,62,262,250,1528,-77.0,23,22,17,22,23,30,28,27,23,28,7,27,30,1,26,28,28,30,1,28,7,8,5,30,30,22,2021-22,6
1610612747,Los Angeles Lakers,16,4,12,0.25,778.0,690,1429,0.483,211,584,0.361,254,342,0.743,157,506,663,390,216.0,105,60,65,336,296,1845,-117.0,4,27,27,28,4,3,5,10,9,8,17,24,18,26,14,19,17,13,23,20,20,12,24,17,6,28,2021-22,6
1610612763,Memphis Grizzlies,14,11,3,0.786,672.0,647,1361,0.475,188,481,0.391,225,308,0.731,202,497,699,385,168.0,129,103,79,281,284,1707,174.0,23,3,2,2,28,13,9,11,16,24,3,29,25,29,2,21,9,14,3,5,1,25,9,22,18,1,2021-22,6
1610612748,Miami Heat,15,8,7,0.533,720.0,584,1245,0.469,202,540,0.374,257,312,0.824,116,510,626,368,212.0,99,50,57,305,305,1627,27.0,14,13,11,13,21,26,26,17,11,12,9,21,24,6,29,18,24,22,18,26,29,4,14,15,24,12,2021-22,6
1610612749,Milwaukee Bucks,14,11,3,0.786,677.0,612,1257,0.487,198,510,0.388,274,352,0.778,143,534,677,339,188.0,104,54,60,243,279,1696,54.0,23,3,2,2,25,19,25,7,13,18,4,14,13,15,21,10,13,28,10,21,27,7,1,26,19,10,2021-22,6
1610612750,Minnesota Timberwolves,15,10,5,0.667,720.0,645,1334,0.484,236,608,0.388,320,389,0.823,145,531,676,404,215.0,140,73,62,306,317,1846,154.0,14,8,7,8,21,14,18,8,2,5,5,5,7,7,19,11,14,8,21,2,11,8,15,11,5,4,2021-22,6
1610612740,New Orleans Pelicans,15,8,7,0.533,725.0,662,1356,0.488,158,459,0.344,281,363,0.774,190,502,692,392,193.0,152,57,62,301,311,1763,82.0,14,13,11,13,15,9,13,6,29,27,24,11,10,20,5,20,10,12,15,1,24,8,13,14,14,8,2021-22,6
1610612752,New York Knicks,16,9,7,0.563,768.0,616,1378,0.447,215,576,0.373,341,463,0.737,198,551,749,354,192.0,113,72,84,347,358,1788,77.0,4,11,11,11,10,18,8,28,5,9,10,2,1,28,3,4,3,23,13,15,14,27,26,2,10,9,2021-22,6
1610612760,Oklahoma City Thunder,15,3,12,0.2,725.0,608,1314,0.463,213,588,0.362,258,335,0.77,146,515,661,369,233.0,118,68,64,273,285,1687,-153.0,14,29,27,29,15,21,20,22,7,7,16,20,19,21,18,17,19,20,27,11,18,11,7,21,20,29,2021-22,6
1610612753,Orlando Magic,15,5,10,0.333,735.0,581,1359,0.428,181,559,0.324,244,303,0.805,143,572,715,371,212.0,96,57,74,310,281,1587,-111.0,14,22,21,24,14,28,11,30,20,10,30,26,26,8,21,2,4,19,18,28,24,19,17,25,28,27,2021-22,6
1610612755,Philadelphia 76ers,16,9,7,0.563,773.0,602,1328,0.453,198,545,0.363,367,440,0.834,136,540,676,369,190.0,112,78,77,313,325,1769,14.0,4,11,11,11,8,23,19,26,13,11,14,1,2,3,24,7,14,20,12,17,5,23,18,8,12,16,2021-22,6
1610612756,Phoenix Suns,15,13,2,0.867,725.0,685,1351,0.507,191,479,0.399,263,319,0.824,128,516,644,427,189.0,121,70,50,321,283,1824,165.0,14,1,1,1,15,4,15,2,15,25,2,19,23,5,27,16,20,5,11,9,15,1,20,23,7,3,2021-22,6
1610612757,Portland Trail Blazers,15,2,13,0.133,725.0,583,1341,0.435,161,495,0.325,266,352,0.756,188,442,630,347,239.0,132,60,91,358,290,1593,-273.0,14,30,30,30,15,27,17,29,27,20,29,17,13,25,6,29,23,27,29,4,20,30,27,19,27,30,2021-22,6
1610612758,Sacramento Kings,14,5,9,0.357,682.0,567,1229,0.461,160,463,0.346,273,352,0.776,122,455,577,338,192.0,100,52,51,250,323,1567,-106.0,23,22,17,22,23,29,29,23,28,26,22,15,13,18,28,27,30,29,13,24,28,2,3,10,29,26,2021-22,6
1610612759,San Antonio Spurs,14,7,7,0.5,672.0,590,1297,0.455,163,484,0.337,255,329,0.775,170,473,643,372,184.0,98,73,68,248,282,1598,-22.0,23,17,11,16,28,25,22,24,26,23,27,23,21,19,9,25,21,18,7,27,11,17,2,24,26,18,2021-22,6
1610612761,Toronto Raptors,16,11,5,0.688,778.0,670,1476,0.454,174,511,0.341,277,362,0.765,235,537,772,350,180.0,123,73,85,320,314,1791,96.0,4,3,7,7,4,7,2,25,23,17,26,12,11,23,1,9,2,25,6,7,11,28,19,12,9,5,2021-22,6
1610612762,Utah Jazz,17,8,9,0.471,821.0,684,1470,0.465,254,701,0.362,284,385,0.738,197,578,775,382,225.0,118,76,74,334,337,1906,25.0,1,13,17,17,2,6,3,21,1,1,15,9,8,27,4,1,1,16,25,11,7,19,23,6,3,13,2021-22,6
1610612764,Washington Wizards,16,6,10,0.375,768.0,655,1356,0.483,179,486,0.368,298,372,0.801,135,527,662,440,195.0,101,89,66,293,329,1787,-60.0,4,18,21,19,10,10,13,9,21,22,11,7,9,11,25,12,18,2,16,22,2,13,11,7,11,20,2021-22,6
1610612737,Atlanta Hawks,5,3,2,0.6,240.0,209,447,0.468,72,189,0.381,97,123,0.789,53,176,229,121,48.0,39,13,17,95,96,587,24.0,11,9,8,9,14,22,18,20,11,18,14,15,14,14,12,14,13,27,1,14,29,7,8,21,20,11,2021-22,7
1610612738,Boston Celtics,5,4,1,0.8,240.0,241,448,0.538,91,212,0.429,76,95,0.8,48,173,221,161,68.0,37,21,20,92,101,649,93.0,11,4,3,4,14,8,16,1,2,4,7,24,25,10,18,18,17,7,9,18,20,11,6,18,9,2,2021-22,7
1610612751,Brooklyn Nets,5,4,1,0.8,240.0,217,451,0.481,66,169,0.391,95,110,0.864,56,192,248,127,76.0,28,32,22,114,100,595,37.0,11,4,3,4,14,17,13,14,22,26,10,16,22,1,11,9,11,24,23,30,1,14,23,19,19,8,2021-22,7
1610612766,Charlotte Hornets,5,3,2,0.6,240.0,235,439,0.535,72,175,0.411,72,93,0.774,43,162,205,165,75.0,44,27,14,94,87,614,0.0,11,9,8,9,14,10,22,2,11,24,8,26,26,19,22,24,24,5,21,11,7,3,7,28,13,14,2021-22,7
1610612741,Chicago Bulls,5,1,4,0.2,240.0,202,429,0.471,48,135,0.356,98,118,0.831,53,147,200,109,73.0,36,14,28,96,102,550,-74.0,11,27,23,27,14,25,24,19,30,30,17,13,17,3,12,27,26,30,18,22,28,22,10,16,26,28,2021-22,7
1610612739,Cleveland Cavaliers,5,2,3,0.4,240.0,212,421,0.504,73,168,0.435,85,115,0.739,43,167,210,133,57.0,31,19,30,109,91,582,16.0,11,17,14,17,14,21,27,9,9,27,5,21,20,25,22,21,20,19,2,28,23,27,18,26,22,12,2021-22,7
1610612742,Dallas Mavericks,5,4,1,0.8,240.0,206,398,0.518,82,190,0.432,116,141,0.823,34,175,209,129,68.0,32,15,15,95,102,610,52.0,11,4,3,4,14,24,30,5,5,16,6,6,6,6,29,16,21,21,9,27,26,5,8,16,14,6,2021-22,7
1610612743,Denver Nuggets,5,2,3,0.4,245.0,227,446,0.509,58,176,0.33,107,131,0.817,45,176,221,151,74.0,38,18,21,116,107,619,-6.0,11,17,14,17,11,13,19,7,28,23,27,9,11,8,20,14,17,10,20,16,25,13,25,11,12,17,2021-22,7
1610612765,Detroit Pistons,5,2,3,0.4,240.0,191,448,0.426,68,201,0.338,101,123,0.821,53,156,209,139,65.0,37,26,27,98,103,551,-47.0,11,17,14,17,14,28,16,29,18,11,22,12,14,7,12,26,21,17,5,18,9,20,12,14,25,26,2021-22,7
1610612744,Golden State Warriors,5,5,0,1.0,240.0,214,422,0.507,79,179,0.441,69,83,0.831,42,183,225,154,72.0,36,22,10,113,86,576,66.0,11,1,1,1,14,18,26,8,7,22,3,27,29,2,24,12,15,8,17,22,17,1,21,29,24,3,2021-22,7
1610612745,Houston Rockets,5,0,5,0.0,240.0,213,451,0.472,71,203,0.35,86,124,0.694,57,147,204,120,73.0,35,24,34,107,106,583,-43.0,11,28,28,28,14,19,13,18,15,10,21,19,13,29,9,27,25,28,18,26,12,29,14,12,21,24,2021-22,7
1610612754,Indiana Pacers,5,0,5,0.0,240.0,220,452,0.487,70,183,0.383,98,118,0.831,59,138,197,147,75.0,47,31,20,114,92,608,-39.0,11,28,28,28,14,15,12,13,16,19,12,13,17,3,8,30,29,13,21,9,3,11,23,25,16,22,2021-22,7
1610612746,LA Clippers,5,5,0,1.0,240.0,230,445,0.517,95,199,0.477,85,107,0.794,51,186,237,150,63.0,37,32,16,88,90,640,126.0,11,1,1,1,14,12,20,6,1,12,1,21,24,13,15,11,12,11,4,18,1,6,3,27,10,1,2021-22,7
1610612747,Los Angeles Lakers,6,2,4,0.333,293.0,249,519,0.48,60,182,0.33,159,206,0.772,48,215,263,140,88.0,41,23,28,117,147,717,-17.0,1,17,23,23,1,5,7,16,27,20,26,1,1,20,18,2,6,15,28,12,16,22,27,1,3,19,2021-22,7
1610612763,Memphis Grizzlies,5,2,3,0.4,245.0,219,484,0.452,64,165,0.388,95,126,0.754,68,158,226,154,66.0,45,27,19,108,110,597,-13.0,11,17,14,17,11,16,11,24,24,28,11,16,12,22,5,25,14,8,7,10,7,10,17,10,18,18,2021-22,7
1610612748,Miami Heat,5,4,1,0.8,240.0,213,411,0.518,88,190,0.463,95,122,0.779,35,165,200,127,68.0,37,11,11,91,96,609,42.0,11,4,3,4,14,19,28,4,4,16,2,16,16,16,28,23,26,24,9,18,30,2,5,21,15,7,2021-22,7
1610612749,Milwaukee Bucks,6,3,3,0.5,288.0,276,562,0.491,72,205,0.351,107,137,0.781,63,198,261,170,69.0,50,22,26,113,121,731,-1.0,1,9,14,14,2,1,2,12,11,8,19,9,8,15,7,6,7,2,12,6,17,19,21,5,2,15,2021-22,7
