TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,Season,Month,SeasonType
1610612750,Minnesota Timberwolves,5,2,3,0.4,240.0,110.7,113.7,110.9,110.9,-0.2,2.8,0.616,1.75,18.2,0.276,0.786,0.511,0.145,0.545,0.572,107.8,106.3,88.58,531,0.483,5,16,19,17,9,3,24,11,25,11,16,18,2,10,5,6,7,3,22,2024-25,1,Pre Season
1610612740,New Orleans Pelicans,3,1,2,0.333,144.0,97.4,97.7,100.8,103.9,-3.4,-6.1,0.622,1.3,16.5,0.241,0.667,0.456,0.171,0.481,0.521,105.2,103.5,86.25,310,0.463,29,22,10,21,29,30,11,24,24,24,26,31,28,30,16,28,28,15,24,2024-25,1,Pre Season
1610612752,New York Knicks,5,4,1,0.8,240.0,108.2,109.2,100.7,102.5,7.5,6.7,0.591,1.86,16.5,0.26,0.76,0.505,0.12,0.5,0.55,106.0,104.6,87.17,523,0.551,5,2,2,2,9,9,8,8,28,5,28,23,3,13,1,26,22,7,6,2024-25,1,Pre Season
15020,New Zealand Breakers,3,0,3,0.0,144.0,88.6,90.9,129.8,129.6,-41.2,-38.7,0.565,1.0,13.6,0.28,0.633,0.431,0.182,0.431,0.475,96.7,95.5,79.58,286,0.281,29,29,19,29,29,32,32,32,31,31,32,15,31,31,23,32,32,32,32,2024-25,1,Pre Season
1610612760,Oklahoma City Thunder,5,4,1,0.8,245.0,110.5,111.5,97.0,100.6,13.5,11.0,0.636,2.09,19.6,0.265,0.687,0.487,0.131,0.558,0.572,102.1,99.82,83.18,511,0.583,5,2,2,2,5,6,5,4,21,2,9,21,25,20,3,3,6,29,4,2024-25,1,Pre Season
1610612753,Orlando Magic,3,1,2,0.333,144.0,99.8,102.6,101.2,101.0,-1.4,1.6,0.667,1.23,17.7,0.261,0.706,0.497,0.195,0.514,0.557,104.0,102.67,85.56,307,0.514,29,22,10,21,29,25,6,15,15,27,20,22,18,15,28,22,16,19,12,2024-25,1,Pre Season
1610612755,Philadelphia 76ers,6,3,3,0.5,288.0,108.2,108.4,104.9,105.9,3.4,2.4,0.551,1.36,15.5,0.304,0.729,0.514,0.156,0.517,0.556,101.7,101.17,84.31,608,0.496,1,8,19,15,2,11,14,13,32,23,31,11,10,9,10,20,18,26,15,2024-25,1,Pre Season
1610612756,Phoenix Suns,5,3,2,0.6,245.0,102.2,105.3,105.4,106.6,-3.1,-1.3,0.727,1.91,20.3,0.219,0.745,0.482,0.148,0.527,0.553,105.3,103.15,85.96,526,0.503,5,8,10,10,5,18,15,20,7,3,5,32,4,23,7,15,20,17,14,2024-25,1,Pre Season
1610612757,Portland Trail Blazers,4,3,1,0.75,192.0,104.7,107.9,90.3,91.6,14.4,16.2,0.642,1.46,17.8,0.361,0.735,0.549,0.174,0.506,0.541,103.9,101.63,84.69,407,0.612,21,8,2,7,24,14,1,2,18,17,18,1,5,1,18,25,25,23,1,2024-25,1,Pre Season
15025,Ratiopharm Ulm,1,0,1,0.0,48.0,103.4,104.2,112.1,115.6,-8.7,-11.5,0.647,1.29,16.9,0.245,0.558,0.391,0.177,0.53,0.564,97.9,96.0,80.0,96,0.394,32,29,2,29,32,21,31,28,16,25,24,30,32,32,20,13,11,31,31,2024-25,1,Pre Season
1610612758,Sacramento Kings,5,0,5,0.0,240.0,98.2,99.6,110.5,110.8,-12.3,-11.2,0.672,1.47,17.7,0.319,0.8,0.522,0.173,0.472,0.505,102.9,102.1,85.08,510,0.439,5,29,32,29,9,28,22,27,14,16,19,7,1,7,17,31,31,22,27,2024-25,1,Pre Season
1610612759,San Antonio Spurs,5,2,3,0.4,240.0,107.8,108.5,110.9,111.6,-3.1,-3.1,0.722,1.84,20.6,0.26,0.724,0.489,0.158,0.549,0.575,104.4,103.8,86.5,520,0.488,5,16,19,17,9,10,26,21,10,6,3,24,12,18,11,5,5,11,19,2024-25,1,Pre Season
1610612761,Toronto Raptors,5,3,2,0.6,240.0,106.8,110.8,105.9,108.4,0.9,2.4,0.724,1.73,20.7,0.349,0.722,0.538,0.178,0.535,0.561,105.5,102.4,85.33,511,0.52,5,8,10,10,9,7,20,14,9,13,1,3,14,3,22,10,14,21,10,2024-25,1,Pre Season
1610612762,Utah Jazz,6,4,2,0.667,288.0,106.0,107.6,104.2,107.1,1.8,0.5,0.603,1.0,16.1,0.318,0.68,0.516,0.217,0.543,0.594,105.8,103.58,86.32,621,0.503,1,2,10,9,2,16,16,19,26,31,30,8,26,8,32,7,2,13,13,2024-25,1,Pre Season
1610612764,Washington Wizards,5,2,3,0.4,240.0,97.2,98.8,109.7,113.2,-12.6,-14.3,0.639,1.11,16.6,0.277,0.679,0.486,0.202,0.519,0.551,106.3,103.8,86.5,521,0.423,5,16,19,17,9,29,29,30,19,29,25,17,27,21,30,18,21,11,30,2024-25,1,Pre Season
1610612737,Atlanta Hawks,5,2,3,0.4,240.0,110.6,112.4,115.2,118.6,-4.6,-6.2,0.677,1.61,18.3,0.313,0.676,0.499,0.159,0.533,0.585,106.8,104.4,87.0,523,0.501,2,12,18,19,8,14,28,25,8,19,17,13,22,15,21,15,10,3,15,2024-25,1,Regular Season
1610612738,Boston Celtics,5,4,1,0.8,245.0,121.1,123.1,108.8,111.5,12.3,11.6,0.558,2.14,16.9,0.292,0.714,0.495,0.11,0.568,0.603,102.4,100.31,83.59,511,0.53,2,2,3,3,3,2,12,4,26,4,23,18,11,17,2,5,4,15,6,2024-25,1,Regular Season
1610612751,Brooklyn Nets,5,2,3,0.4,245.0,112.3,116.1,115.3,116.2,-3.0,-0.1,0.637,1.67,18.4,0.29,0.729,0.499,0.154,0.556,0.597,101.4,99.33,82.78,508,0.463,2,12,18,19,3,6,23,14,17,18,14,19,7,16,18,8,7,20,26,2024-25,1,Regular Season
1610612766,Charlotte Hornets,4,2,2,0.5,192.0,114.6,118.5,115.5,118.7,-0.8,-0.2,0.571,1.31,16.1,0.408,0.655,0.529,0.178,0.543,0.58,103.3,100.25,83.54,400,0.472,22,12,6,11,24,5,29,15,23,26,26,1,28,3,28,9,11,16,22,2024-25,1,Regular Season
1610612741,Chicago Bulls,5,3,2,0.6,240.0,105.1,105.2,105.9,108.4,-0.8,-3.2,0.687,1.7,18.8,0.224,0.77,0.503,0.15,0.531,0.559,108.8,107.5,89.58,539,0.483,2,6,6,6,8,28,7,19,5,15,12,28,1,14,15,17,20,1,20,2024-25,1,Regular Season
1610612739,Cleveland Cavaliers,5,5,0,1.0,240.0,121.6,123.4,102.9,105.7,18.6,17.7,0.604,2.06,20.2,0.265,0.676,0.487,0.136,0.624,0.645,103.8,101.7,84.75,509,0.596,2,1,1,1,8,1,3,2,20,7,2,24,20,21,9,1,1,8,2,2024-25,1,Regular Season
1610612742,Dallas Mavericks,5,3,2,0.6,240.0,111.0,111.9,107.9,111.0,3.1,1.0,0.592,2.3,17.7,0.286,0.672,0.474,0.107,0.514,0.543,100.6,98.8,82.33,495,0.492,2,6,6,6,8,15,11,11,21,2,19,20,24,27,1,22,24,22,17,2024-25,1,Regular Season
1610612743,Denver Nuggets,4,2,2,0.5,202.0,110.9,111.6,111.1,115.0,-0.2,-3.4,0.669,2.32,18.4,0.311,0.678,0.492,0.114,0.499,0.549,100.3,98.26,81.88,414,0.502,22,12,6,11,22,17,21,20,11,1,13,14,18,18,4,26,22,25,13,2024-25,1,Regular Season
1610612765,Detroit Pistons,5,1,4,0.2,240.0,106.7,109.7,112.1,113.8,-5.4,-4.1,0.584,1.31,16.4,0.328,0.752,0.538,0.176,0.522,0.562,99.1,97.0,80.83,484,0.454,2,26,27,27,8,21,18,21,22,27,24,7,3,2,27,20,18,28,28,2024-25,1,Regular Season
1610612744,Golden State Warriors,5,4,1,0.8,240.0,117.0,118.6,95.4,98.4,21.6,20.2,0.705,2.08,21.0,0.346,0.676,0.517,0.15,0.569,0.59,103.3,101.0,84.17,505,0.6,2,2,3,3,8,4,2,1,2,6,1,4,19,7,16,4,8,10,1,2024-25,1,Regular Season
1610612745,Houston Rockets,5,3,2,0.6,240.0,107.7,114.0,106.5,108.4,1.3,5.6,0.521,1.68,14.5,0.375,0.663,0.507,0.124,0.478,0.52,101.1,97.4,81.17,485,0.487,2,6,6,6,8,9,6,6,29,17,29,3,27,9,6,28,29,27,19,2024-25,1,Regular Season
