TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,Season,Month,SeasonType
1610612745,Houston Rockets,17,10,7,0.588,48.3,40.9,92.5,0.442,10.2,31.7,0.321,15.9,22.8,0.7,16.4,33.6,50.0,24.1,13.5,8.7,6.2,4.8,16.6,18.3,107.9,1.5,1,4,12,12,9,19,4,29,29,28,29,22,14,30,1,9,1,27,10,11,6,13,3,20,29,13,2025-26,4,Regular Season
1610612754,Indiana Pacers,15,7,8,0.467,48.0,41.5,89.1,0.466,13.6,36.2,0.376,15.3,20.1,0.762,9.2,34.3,43.5,29.8,15.1,7.7,4.4,4.7,20.2,19.1,112.0,-4.8,17,20,18,20,11,16,15,16,14,17,6,25,23,24,26,6,15,6,21,22,22,10,26,12,20,24,2025-26,4,Regular Season
1610612746,LA Clippers,15,11,4,0.733,48.3,40.0,83.3,0.48,13.1,35.8,0.367,20.5,24.2,0.848,9.8,30.8,40.6,23.5,14.2,8.9,4.6,5.7,16.9,18.9,113.7,2.9,17,1,1,1,6,26,29,7,16,19,10,1,5,1,24,24,28,29,15,10,18,22,5,15,13,11,2025-26,4,Regular Season
1610612747,Los Angeles Lakers,16,9,7,0.563,48.0,42.1,84.9,0.496,12.4,34.0,0.366,19.2,25.4,0.756,9.5,32.8,42.3,25.9,13.8,8.1,4.2,3.3,17.4,19.4,115.8,0.9,8,11,12,14,11,11,27,1,19,22,12,5,1,26,25,16,20,15,12,18,27,2,6,8,8,17,2025-26,4,Regular Season
1610612763,Memphis Grizzlies,14,3,11,0.214,48.0,41.3,92.1,0.448,13.0,39.4,0.33,15.9,19.9,0.796,13.4,31.9,45.3,28.6,15.9,7.7,5.3,4.9,19.0,18.1,111.4,-5.3,27,28,25,28,11,18,5,26,17,9,26,23,26,10,3,19,11,8,29,21,10,14,17,21,22,25,2025-26,4,Regular Season
1610612748,Miami Heat,17,8,9,0.471,48.0,42.1,95.1,0.443,14.0,40.0,0.35,19.1,24.2,0.788,13.2,34.2,47.4,27.8,15.4,9.2,3.8,5.5,18.8,20.1,117.3,-2.7,1,16,24,19,11,9,1,28,9,7,19,7,7,12,4,8,3,9,23,8,29,20,16,4,4,21,2025-26,4,Regular Season
1610612749,Milwaukee Bucks,12,4,8,0.333,48.0,39.9,85.3,0.468,13.8,37.2,0.37,14.8,20.0,0.742,8.4,32.8,41.3,26.7,13.2,6.6,4.3,3.8,18.3,17.3,108.4,-7.3,30,25,18,24,11,27,26,15,12,14,8,27,25,27,28,15,26,13,6,26,23,4,11,26,27,26,2025-26,4,Regular Season
1610612750,Minnesota Timberwolves,16,10,6,0.625,48.0,44.4,89.8,0.494,14.9,38.0,0.393,16.7,23.1,0.724,11.5,35.3,46.8,26.9,15.3,9.6,6.2,3.5,20.4,19.1,120.4,7.4,8,4,5,6,11,1,10,2,5,13,1,19,13,28,13,5,6,12,22,6,5,3,29,13,1,2,2025-26,4,Regular Season
1610612740,New Orleans Pelicans,16,5,11,0.313,48.0,41.8,91.2,0.458,10.9,33.0,0.33,17.4,22.4,0.777,13.1,32.3,45.3,24.9,14.5,9.0,6.6,6.2,18.5,18.6,111.8,-4.4,8,24,25,25,11,15,7,21,27,25,27,14,16,17,6,18,10,21,17,9,3,29,13,17,21,23,2025-26,4,Regular Season
1610612752,New York Knicks,15,7,8,0.467,48.0,40.6,89.7,0.453,13.8,38.5,0.359,15.1,19.6,0.772,13.9,33.3,47.2,25.5,14.9,8.3,4.2,5.4,19.3,17.8,110.1,2.9,17,20,18,20,11,21,11,23,10,11,15,26,27,19,2,12,4,17,19,15,26,18,20,24,24,10,2025-26,4,Regular Season
1610612760,Oklahoma City Thunder,15,9,6,0.6,48.3,41.9,87.3,0.48,12.1,35.9,0.338,20.2,24.8,0.815,8.2,33.5,41.7,24.4,11.5,8.5,6.9,4.7,18.5,22.1,116.1,7.1,17,11,5,9,6,14,24,8,22,18,22,2,2,4,29,10,21,25,2,13,2,9,14,1,7,5,2025-26,4,Regular Season
1610612753,Orlando Magic,13,6,7,0.462,48.4,40.8,88.8,0.46,12.2,34.2,0.358,19.5,24.0,0.811,10.7,30.8,41.5,27.3,13.8,8.5,4.9,6.2,19.5,20.4,113.4,-4.3,29,23,12,23,5,20,18,19,20,21,16,4,8,5,18,26,22,11,11,14,14,28,22,2,15,22,2025-26,4,Regular Season
