TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,Season,Month,SeasonType
1610612763,Memphis Grizzlies,5,2,3,0.4,245.0,104.1,106.9,103.8,108.6,0.3,-1.7,0.646,1.63,18.2,0.258,0.688,0.478,0.154,0.524,0.557,109.3,105.5,87.92,540,0.492,2,14,23,20,4,19,21,21,17,10,16,30,27,24,10,19,22,10,19,2023-24,1,Pre Season
1610612748,Miami Heat,5,2,3,0.4,240.0,103.9,107.7,109.5,110.0,-5.5,-2.3,0.604,1.33,17.3,0.319,0.756,0.536,0.182,0.522,0.559,105.6,103.5,86.25,517,0.479,2,14,23,20,7,18,29,22,24,28,24,7,4,4,27,20,19,21,24,2023-24,1,Pre Season
1610612749,Milwaukee Bucks,5,3,2,0.6,240.0,99.8,102.9,101.9,104.4,-2.1,-1.5,0.66,1.49,17.7,0.292,0.751,0.516,0.166,0.499,0.528,107.8,104.9,87.42,525,0.49,2,7,11,10,7,27,9,20,11,18,20,15,7,13,17,26,27,14,21,2023-24,1,Pre Season
1610612750,Minnesota Timberwolves,5,5,0,1.0,240.0,112.4,115.7,99.9,103.2,12.5,12.6,0.719,1.71,21.1,0.321,0.711,0.527,0.179,0.58,0.606,104.7,101.5,84.58,508,0.579,2,1,1,1,7,3,7,3,2,8,1,6,19,7,26,1,3,27,3,2023-24,1,Pre Season
1610612740,New Orleans Pelicans,4,1,3,0.25,192.0,95.7,97.3,103.2,106.5,-7.6,-9.1,0.651,1.15,17.5,0.269,0.676,0.471,0.209,0.501,0.526,106.2,103.63,86.35,412,0.431,17,23,23,24,19,31,16,30,15,32,22,27,30,28,33,25,28,20,31,2023-24,1,Pre Season
1610612752,New York Knicks,4,1,3,0.25,192.0,109.2,110.0,117.0,120.2,-7.8,-10.2,0.591,1.49,16.5,0.275,0.679,0.471,0.152,0.533,0.567,102.1,100.38,83.65,402,0.457,17,23,23,24,19,12,33,31,26,19,27,23,29,27,8,14,15,30,30,2023-24,1,Pre Season
1610612760,Oklahoma City Thunder,5,2,3,0.4,240.0,111.6,113.2,108.8,110.2,2.8,3.0,0.675,1.99,19.2,0.274,0.75,0.505,0.135,0.543,0.58,107.7,106.3,88.58,532,0.511,2,14,23,20,7,7,30,12,9,1,8,24,8,16,2,10,8,6,15,2023-24,1,Pre Season
1610612753,Orlando Magic,4,3,1,0.75,192.0,105.1,108.0,96.5,98.2,8.6,9.8,0.704,1.73,19.0,0.286,0.695,0.49,0.155,0.522,0.56,101.8,99.5,82.92,399,0.574,17,7,4,8,19,17,5,5,7,7,9,17,26,22,12,21,18,32,4,2023-24,1,Pre Season
1610612755,Philadelphia 76ers,4,2,2,0.5,192.0,109.2,110.2,106.7,109.5,2.4,0.7,0.633,1.81,18.3,0.267,0.699,0.471,0.141,0.531,0.558,104.8,103.0,85.83,412,0.496,17,14,11,15,19,11,26,17,20,5,14,28,24,29,3,16,21,24,18,2023-24,1,Pre Season
1610612756,Phoenix Suns,5,4,1,0.8,245.0,110.4,114.1,103.2,105.7,7.2,8.4,0.652,1.45,18.3,0.312,0.73,0.522,0.177,0.541,0.59,106.1,103.15,85.96,525,0.54,2,2,4,4,4,6,14,7,14,21,11,9,11,11,23,12,6,23,8,2023-24,1,Pre Season
1610612757,Portland Trail Blazers,4,1,3,0.25,192.0,106.1,109.1,104.1,106.2,2.0,2.9,0.587,1.28,17.4,0.332,0.711,0.517,0.189,0.548,0.575,106.9,104.38,86.98,418,0.502,17,23,23,24,19,14,15,14,28,29,23,4,20,12,28,7,13,17,16,2023-24,1,Pre Season
12315,Real Madrid,1,1,0,1.0,48.0,119.0,122.1,113.8,119.4,5.2,2.7,0.636,1.87,18.2,0.4,0.714,0.559,0.144,0.574,0.595,107.4,103.5,86.25,104,0.538,34,23,1,1,34,1,32,15,18,3,15,1,17,1,4,2,4,21,10,2023-24,1,Pre Season
1610612758,Sacramento Kings,5,1,4,0.2,245.0,101.3,103.6,105.4,107.5,-4.1,-3.9,0.706,1.84,19.3,0.241,0.712,0.461,0.146,0.506,0.535,105.9,103.64,86.37,527,0.468,2,23,33,30,4,24,18,27,6,4,7,31,18,31,7,23,25,19,27,2023-24,1,Pre Season
1610612759,San Antonio Spurs,5,3,2,0.6,240.0,105.7,108.6,101.5,104.2,4.1,4.4,0.718,1.8,19.9,0.283,0.656,0.478,0.156,0.532,0.561,107.5,104.7,87.25,524,0.546,2,7,11,10,7,15,8,10,3,6,3,20,32,24,13,15,17,15,7,2023-24,1,Pre Season
15022,Taipans,2,0,2,0.0,96.0,79.0,81.4,129.1,130.4,-50.0,-49.0,0.536,0.77,13.0,0.286,0.644,0.44,0.223,0.408,0.439,109.4,107.25,89.37,215,0.216,32,32,11,32,32,34,35,35,35,33,34,17,35,33,34,34,35,4,35,2023-24,1,Pre Season
1610612761,Toronto Raptors,4,4,0,1.0,192.0,113.1,114.9,90.4,92.5,22.7,22.4,0.712,1.46,19.8,0.347,0.723,0.553,0.196,0.567,0.609,107.9,105.88,88.23,423,0.638,17,2,1,1,19,5,1,1,5,20,4,2,13,2,30,3,1,8,1,2023-24,1,Pre Season
1610612762,Utah Jazz,5,3,2,0.6,240.0,107.6,109.7,103.9,105.4,3.7,4.3,0.647,1.45,18.3,0.318,0.717,0.528,0.177,0.538,0.577,104.6,102.8,85.67,514,0.538,2,7,11,10,7,13,13,11,16,22,12,8,16,6,22,13,10,25,11,2023-24,1,Pre Season
1610612764,Washington Wizards,4,3,1,0.75,192.0,109.1,110.8,95.4,97.2,13.7,13.6,0.624,1.87,17.9,0.23,0.701,0.477,0.129,0.522,0.571,108.3,106.5,88.75,426,0.586,17,7,4,8,19,10,3,2,23,2,19,32,23,26,1,22,14,5,2,2023-24,1,Pre Season
1610612737,Atlanta Hawks,4,2,2,0.5,192.0,115.2,117.2,111.5,113.1,3.7,4.1,0.636,2.07,19.4,0.283,0.691,0.488,0.131,0.554,0.599,104.7,103.0,85.83,413,0.54,1,7,12,12,5,8,23,9,9,4,6,13,23,18,8,10,7,7,6,2023-24,1,Regular Season
