TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,Season,Month,SeasonType
1610612738,Boston Celtics,3,1,2,0.333,136.0,99.8,100.6,107.1,107.6,-7.3,-7.0,0.563,1.26,16.4,0.212,0.754,0.474,0.17,0.525,0.546,111.1,110.29,91.91,311,0.453,1,12,12,12,3,18,14,21,20,16,17,19,12,19,14,9,15,5,20,2019-20,10,Pre Season
1610612751,Brooklyn Nets,3,1,2,0.333,136.0,95.7,97.4,103.8,107.8,-8.1,-10.4,0.63,1.55,16.7,0.216,0.718,0.457,0.143,0.481,0.513,111.3,108.18,90.15,307,0.451,1,12,12,12,3,21,15,22,9,9,12,17,20,22,9,19,19,8,21,2019-20,10,Pre Season
1610612742,Dallas Mavericks,3,2,1,0.667,141.0,107.9,109.1,107.4,108.7,0.5,0.4,0.583,1.84,16.9,0.215,0.708,0.471,0.123,0.528,0.559,106.5,105.36,87.8,309,0.49,1,3,3,3,1,5,17,9,17,3,11,18,21,20,2,8,13,18,11,2019-20,10,Pre Season
1610612743,Denver Nuggets,3,1,2,0.333,136.0,99.9,100.7,102.9,105.4,-3.0,-4.7,0.625,0.97,16.0,0.308,0.744,0.543,0.223,0.529,0.569,107.6,105.88,88.24,301,0.49,1,12,12,12,3,17,12,17,10,22,20,2,13,1,22,7,9,17,10,2019-20,10,Pre Season
1610612745,Houston Rockets,3,2,1,0.667,136.0,106.2,106.9,97.2,97.5,9.0,9.5,0.633,1.19,16.5,0.217,0.763,0.49,0.183,0.539,0.588,112.6,112.06,93.38,317,0.52,1,3,3,3,3,7,3,3,8,19,15,16,8,15,18,5,4,3,7,2019-20,10,Pre Season
1610612754,Indiana Pacers,3,2,1,0.667,136.0,103.6,103.9,101.4,103.6,2.1,0.3,0.583,1.59,17.0,0.237,0.818,0.529,0.143,0.507,0.546,109.7,108.35,90.29,308,0.489,1,3,3,3,3,13,9,10,17,7,10,14,2,3,8,15,14,6,12,2019-20,10,Pre Season
1610612746,LA Clippers,3,2,1,0.667,136.0,101.7,104.8,100.6,102.8,1.2,2.0,0.613,1.59,16.5,0.239,0.728,0.491,0.14,0.51,0.541,105.0,102.35,85.29,292,0.522,1,3,3,3,3,10,8,7,13,8,14,13,18,13,6,14,16,21,6,2019-20,10,Pre Season
1610612747,Los Angeles Lakers,3,2,1,0.667,136.0,115.8,116.1,109.9,113.1,5.9,3.0,0.52,1.39,16.1,0.275,0.698,0.507,0.154,0.576,0.616,106.7,105.0,87.5,298,0.537,1,3,3,3,3,1,21,4,22,13,18,4,22,10,10,1,1,19,4,2019-20,10,Pre Season
1610612763,Memphis Grizzlies,3,1,2,0.333,136.0,97.1,98.7,100.4,100.6,-3.3,-1.9,0.7,1.38,17.6,0.265,0.837,0.543,0.176,0.494,0.533,113.3,112.24,93.53,319,0.483,1,12,12,12,3,20,6,13,2,14,5,8,1,2,16,18,18,1,14,2019-20,10,Pre Season
1610612748,Miami Heat,3,1,2,0.333,136.0,100.8,103.0,106.8,107.9,-6.1,-5.0,0.798,1.6,20.2,0.168,0.806,0.477,0.171,0.519,0.57,108.8,107.12,89.26,304,0.481,1,12,12,12,3,14,16,18,1,6,1,22,4,18,15,11,8,13,16,2019-20,10,Pre Season
1610612749,Milwaukee Bucks,3,2,1,0.667,136.0,107.8,109.1,104.4,106.6,3.4,2.5,0.624,1.21,16.1,0.25,0.767,0.521,0.176,0.537,0.597,114.1,112.24,93.53,318,0.528,1,3,3,3,3,4,13,6,11,18,19,12,5,6,17,6,3,1,5,2019-20,10,Pre Season
1610612740,New Orleans Pelicans,3,3,0,1.0,136.0,110.2,112.5,88.7,90.8,21.5,21.7,0.686,1.98,20.0,0.22,0.731,0.488,0.138,0.565,0.599,109.4,107.12,89.26,304,0.658,1,1,1,1,3,2,1,1,4,2,2,15,17,16,5,2,2,13,1,2019-20,10,Pre Season
1610612760,Oklahoma City Thunder,3,3,0,1.0,136.0,108.8,108.9,97.7,99.0,11.1,9.9,0.602,1.48,17.3,0.262,0.736,0.51,0.158,0.55,0.576,108.0,107.29,89.41,304,0.561,1,1,1,1,3,6,4,2,14,11,8,9,16,8,11,3,6,12,2,2019-20,10,Pre Season
1610612753,Orlando Magic,3,1,2,0.333,136.0,105.0,109.7,112.3,113.5,-7.3,-3.8,0.655,2.18,17.4,0.316,0.738,0.491,0.115,0.458,0.511,104.7,101.82,84.85,288,0.459,1,12,12,12,3,3,22,15,6,1,6,1,15,12,1,20,20,22,19,2019-20,10,Pre Season
1610612755,Philadelphia 76ers,3,1,2,0.333,141.0,93.6,95.0,94.0,95.9,-0.4,-0.9,0.69,1.73,17.6,0.27,0.756,0.507,0.142,0.453,0.48,109.7,107.91,89.93,318,0.507,1,12,12,12,1,22,2,11,3,4,4,5,11,9,7,21,21,9,9,2019-20,10,Pre Season
1610612756,Phoenix Suns,3,2,1,0.667,136.0,102.5,104.9,101.0,102.0,1.5,2.9,0.618,1.33,16.6,0.255,0.815,0.52,0.167,0.506,0.561,109.6,107.82,89.85,306,0.537,1,3,3,3,3,9,7,5,12,15,13,11,3,7,13,16,11,10,3,2019-20,10,Pre Season
1610612757,Portland Trail Blazers,3,0,3,0.0,136.0,101.2,104.3,109.0,109.9,-7.9,-5.6,0.588,1.4,16.5,0.268,0.724,0.492,0.161,0.5,0.535,108.2,106.06,88.38,299,0.465,1,21,21,21,3,11,19,19,16,12,16,7,19,11,12,17,17,16,18,2019-20,10,Pre Season
1610612758,Sacramento Kings,3,1,2,0.333,136.0,105.3,106.9,107.0,109.4,-1.7,-2.6,0.651,1.69,17.8,0.172,0.764,0.467,0.137,0.516,0.572,110.4,108.35,90.29,306,0.481,1,12,12,12,3,8,18,14,7,5,3,21,7,21,4,12,7,6,15,2019-20,10,Pre Season
1610612759,San Antonio Spurs,3,1,2,0.333,136.0,102.2,104.1,108.7,110.1,-6.5,-6.0,0.593,1.26,17.1,0.27,0.756,0.523,0.184,0.515,0.56,113.3,111.53,92.94,316,0.483,1,12,12,12,3,12,20,20,15,17,9,5,10,5,19,13,12,4,13,2019-20,10,Pre Season
1610612761,Toronto Raptors,3,2,1,0.667,136.0,100.2,101.6,98.1,100.0,2.1,1.6,0.683,1.15,17.3,0.259,0.766,0.525,0.203,0.525,0.567,109.3,107.47,89.56,305,0.516,1,3,3,3,3,16,5,8,5,20,7,10,6,4,21,10,10,11,8,2019-20,10,Pre Season
1610612762,Utah Jazz,3,2,1,0.667,136.0,102.2,102.4,101.2,103.7,1.0,-1.3,0.561,1.09,16.0,0.174,0.76,0.482,0.187,0.543,0.578,105.5,104.12,86.76,294,0.471,1,3,3,3,3,15,10,12,21,21,21,20,9,17,20,4,5,20,17,2019-20,10,Pre Season
1610612764,Washington Wizards,3,0,3,0.0,136.0,96.6,99.7,104.1,104.3,-7.5,-4.6,0.574,1.51,14.9,0.298,0.741,0.491,0.137,0.442,0.478,108.2,106.41,88.68,299,0.428,1,21,21,21,3,19,11,16,19,10,22,3,14,14,3,22,22,15,22,2019-20,10,Pre Season
1610612745,Houston Rockets,1,1,0,1.0,48.0,131.6,133.3,66.8,68.9,64.9,64.4,0.824,3.0,24.6,0.463,0.81,0.643,0.133,0.601,0.623,106.4,104.0,86.67,105,0.846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-20,12,Pre Season
12329,Shanghai Sharks,1,0,1,0.0,48.0,66.8,68.9,131.6,133.3,-64.9,-64.4,0.741,0.83,14.9,0.19,0.537,0.357,0.233,0.37,0.397,106.4,104.0,86.67,103,0.154,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2019-20,12,Pre Season
1610612737,Atlanta Hawks,5,2,3,0.4,240.0,100.4,102.0,100.9,103.4,-0.5,-1.4,0.619,1.36,17.3,0.286,0.695,0.496,0.174,0.512,0.542,103.2,101.2,84.33,507,0.504,2,15,18,18,7,24,11,20,8,14,8,6,26,18,20,17,19,23,15,2019-20,1,Regular Season
1610612738,Boston Celtics,4,3,1,0.75,192.0,103.8,106.8,99.1,100.7,4.7,6.1,0.557,2.0,15.5,0.272,0.735,0.48,0.107,0.479,0.513,105.0,102.63,85.52,411,0.523,16,6,2,5,20,13,9,7,21,1,23,16,18,25,1,25,26,17,9,2019-20,1,Regular Season
1610612751,Brooklyn Nets,4,1,3,0.25,202.0,105.2,108.1,107.9,109.2,-2.6,-1.1,0.524,1.13,14.8,0.305,0.75,0.525,0.178,0.531,0.562,107.9,105.86,88.22,444,0.481,16,21,18,21,16,9,22,18,27,25,26,5,10,5,22,11,13,10,22,2019-20,1,Regular Season
1610612766,Charlotte Hornets,5,2,3,0.4,240.0,104.1,104.9,110.9,114.2,-6.9,-9.3,0.638,1.3,18.0,0.26,0.68,0.473,0.19,0.55,0.573,104.9,103.0,85.83,515,0.444,2,15,18,18,7,19,27,27,4,20,4,19,27,26,28,4,11,16,27,2019-20,1,Regular Season
1610612741,Chicago Bulls,5,1,4,0.2,240.0,101.4,103.7,108.9,109.6,-7.5,-5.9,0.544,1.81,15.2,0.272,0.661,0.452,0.114,0.467,0.507,103.3,101.8,84.83,509,0.447,2,21,26,26,7,23,23,25,24,6,24,15,30,30,2,28,28,19,25,2019-20,1,Regular Season
1610612739,Cleveland Cavaliers,4,2,2,0.5,192.0,103.9,105.5,105.9,107.7,-2.1,-2.2,0.547,1.32,16.1,0.274,0.782,0.531,0.164,0.52,0.552,102.1,100.5,83.75,402,0.487,16,15,11,15,20,17,17,22,23,18,21,12,3,2,17,14,17,26,21,2019-20,1,Regular Season
1610612742,Dallas Mavericks,4,3,1,0.75,192.0,110.7,112.2,106.8,108.6,3.9,3.6,0.608,1.85,17.3,0.246,0.722,0.483,0.127,0.529,0.572,103.7,102.13,85.1,409,0.532,16,6,2,5,20,4,21,9,10,4,9,24,23,23,5,12,12,18,7,2019-20,1,Regular Season
1610612743,Denver Nuggets,5,3,2,0.6,245.0,102.8,106.0,105.0,107.3,-2.2,-1.3,0.583,1.56,16.2,0.306,0.736,0.514,0.144,0.484,0.529,100.2,97.57,81.31,500,0.488,2,6,11,12,2,16,14,19,18,12,19,4,17,9,8,23,24,30,19,2019-20,1,Regular Season
1610612765,Detroit Pistons,5,2,3,0.4,240.0,105.0,106.3,108.5,110.4,-3.5,-4.1,0.6,1.23,17.2,0.258,0.753,0.509,0.187,0.547,0.583,103.3,101.7,84.75,507,0.465,2,15,18,18,7,15,24,24,12,22,11,22,7,13,26,6,6,20,24,2019-20,1,Regular Season
1610612744,Golden State Warriors,4,1,3,0.25,192.0,103.8,107.0,114.8,118.5,-11.0,-11.5,0.673,1.64,17.2,0.329,0.738,0.512,0.15,0.469,0.532,110.1,106.75,88.96,428,0.445,16,21,18,21,20,12,30,28,3,11,10,2,14,11,9,27,21,5,26,2019-20,1,Regular Season
1610612745,Houston Rockets,4,3,1,0.75,192.0,113.9,117.7,115.3,117.2,-1.4,0.5,0.629,1.78,17.7,0.278,0.739,0.5,0.138,0.533,0.587,111.5,108.75,90.62,435,0.5,16,6,2,5,20,1,29,16,5,7,7,11,12,15,7,10,3,2,16,2019-20,1,Regular Season
1610612754,Indiana Pacers,4,1,3,0.25,192.0,103.7,105.3,107.4,108.5,-3.7,-3.3,0.598,2.0,17.9,0.26,0.677,0.458,0.123,0.496,0.53,101.1,99.88,83.23,400,0.481,16,21,18,21,20,18,20,23,14,1,6,20,28,29,4,21,22,27,23,2019-20,1,Regular Season
1610612746,LA Clippers,6,4,2,0.667,288.0,110.2,112.9,105.7,107.5,4.5,5.3,0.54,1.35,16.7,0.248,0.728,0.496,0.165,0.561,0.599,103.6,101.5,84.58,607,0.522,1,1,11,11,1,3,16,8,25,16,16,23,21,17,18,1,1,21,11,2019-20,1,Regular Season
1610612747,Los Angeles Lakers,4,3,1,0.75,192.0,105.5,107.9,94.9,96.8,10.6,11.1,0.588,1.54,16.9,0.284,0.738,0.514,0.151,0.513,0.556,103.1,101.0,84.17,405,0.576,16,6,2,5,20,10,4,1,17,13,14,8,15,10,11,16,16,24,2,2019-20,1,Regular Season
1610612763,Memphis Grizzlies,4,1,3,0.25,197.0,94.2,95.7,106.1,108.1,-11.9,-12.3,0.627,1.32,16.3,0.265,0.724,0.484,0.168,0.462,0.505,110.8,108.91,90.76,447,0.432,16,21,18,21,17,30,19,29,7,17,17,17,22,22,19,29,29,1,29,2019-20,1,Regular Season
1610612748,Miami Heat,5,4,1,0.8,245.0,104.8,106.6,97.4,99.3,7.3,7.4,0.617,1.19,16.9,0.285,0.739,0.525,0.192,0.546,0.583,108.0,106.09,88.41,542,0.553,2,1,2,2,2,14,7,6,9,24,13,7,12,4,29,7,5,8,6,2019-20,1,Regular Season
1610612749,Milwaukee Bucks,4,2,2,0.5,197.0,107.6,108.7,104.1,107.3,3.5,1.4,0.595,1.84,18.0,0.151,0.78,0.482,0.128,0.559,0.58,109.0,106.84,89.04,439,0.522,16,15,11,15,17,7,15,13,15,5,5,30,4,24,6,2,7,4,10,2019-20,1,Regular Season
1610612750,Minnesota Timberwolves,4,3,1,0.75,197.0,102.7,104.8,101.9,103.2,0.9,1.6,0.556,1.31,15.2,0.273,0.729,0.495,0.155,0.496,0.542,108.4,106.6,88.83,438,0.521,16,6,2,5,17,20,10,12,22,19,25,13,20,19,15,20,20,6,12,2019-20,1,Regular Season
1610612740,New Orleans Pelicans,5,1,4,0.2,245.0,108.8,112.2,110.5,114.2,-1.8,-2.0,0.686,1.89,20.1,0.261,0.675,0.469,0.15,0.55,0.576,109.5,106.09,88.41,540,0.487,2,21,26,26,2,5,28,21,2,3,1,18,29,28,10,4,9,8,20,2019-20,1,Regular Season
1610612752,New York Knicks,5,1,4,0.2,240.0,97.7,99.8,107.1,107.9,-9.4,-8.1,0.516,1.02,13.8,0.307,0.737,0.516,0.183,0.481,0.515,102.3,100.8,84.0,504,0.434,2,21,26,26,7,26,18,26,28,29,28,3,16,8,25,24,25,25,28,2019-20,1,Regular Season
1610612760,Oklahoma City Thunder,5,1,4,0.2,240.0,97.5,99.0,95.3,97.7,2.2,1.3,0.492,0.97,13.5,0.258,0.752,0.518,0.18,0.489,0.53,105.6,103.5,86.25,516,0.518,2,21,26,26,7,27,5,14,29,30,29,21,8,7,24,22,23,15,13,2019-20,1,Regular Season
