TEAM_NAME,Season,Month,TEAM_ID_base,GP_base,W_base,L_base,W_PCT_base,MIN_base,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK_base,W_RANK_base,L_RANK_base,W_PCT_RANK_base,MIN_RANK_base,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SeasonType_base,TEAM_ID_adv,GP_adv,W_adv,L_adv,W_PCT_adv,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_adv,W_RANK_adv,L_RANK_adv,W_PCT_RANK_adv,MIN_RANK_adv,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SeasonType_adv
oklahoma city thunder,2021-22,1,1610612760.0,4.0,1.0,3.0,0.25,49.3,38.5,90.0,0.428,15.5,45.5,0.341,13.0,19.0,0.684,8.5,36.3,44.8,23.5,15.8,8.5,3.5,5.8,19.8,19.5,105.5,-8.3,10.0,20.0,18.0,20.0,2.0,18.0,15.0,21.0,5.0,3.0,18.0,24.0,22.0,28.0,27.0,16.0,26.0,15.0,8.0,18.0,29.0,15.0,11.0,17.0,18.0,24.0,Pre Season,1610612760.0,4.0,1.0,3.0,0.25,197.0,99.9,102.4,108.1,109.6,-8.2,-7.2,0.61,1.49,16.9,0.24,0.754,0.488,0.153,0.514,0.536,102.7,100.75,83.96,412.0,0.454,10.0,20.0,18.0,20.0,10.0,19.0,27.0,23.0,13.0,13.0,14.0,20.0,12.0,18.0,10.0,16.0,20.0,26.0,24.0,Pre Season
orlando magic,2021-22,1,1610612753.0,4.0,1.0,3.0,0.25,48.0,36.0,85.3,0.422,12.3,33.5,0.366,12.3,15.5,0.79,8.8,36.8,45.5,21.3,17.0,8.3,10.0,4.5,18.3,17.5,96.5,-4.8,10.0,20.0,18.0,20.0,4.0,28.0,26.0,22.0,17.0,24.0,7.0,28.0,30.0,9.0,25.0,14.0,19.0,27.0,16.0,21.0,1.0,9.0,6.0,26.0,28.0,18.0,Pre Season,1610612753.0,4.0,1.0,3.0,0.25,192.0,96.2,98.0,98.7,102.5,-2.5,-4.6,0.59,1.25,16.1,0.251,0.691,0.485,0.173,0.494,0.524,101.4,98.63,82.19,394.0,0.492,10.0,20.0,18.0,20.0,12.0,26.0,11.0,18.0,19.0,23.0,24.0,16.0,28.0,20.0,19.0,23.0,24.0,30.0,16.0,Pre Season
philadelphia 76ers,2021-22,1,1610612755.0,4.0,2.0,2.0,0.5,48.0,42.5,89.5,0.475,12.8,33.8,0.378,16.0,23.0,0.696,11.0,28.0,39.0,23.0,17.3,15.0,7.0,6.0,21.8,20.5,113.8,0.8,10.0,13.0,10.0,12.0,4.0,5.0,17.0,4.0,13.0,22.0,4.0,15.0,8.0,26.0,10.0,30.0,30.0,19.0,18.0,1.0,3.0,18.0,21.0,15.0,7.0,14.0,Pre Season,1610612755.0,4.0,2.0,2.0,0.5,192.0,107.4,109.4,107.6,108.9,-0.2,0.5,0.541,1.33,16.3,0.284,0.687,0.474,0.166,0.546,0.571,105.4,103.88,86.56,416.0,0.495,10.0,13.0,10.0,12.0,12.0,7.0,21.0,14.0,28.0,18.0,22.0,8.0,29.0,28.0,16.0,3.0,4.0,15.0,14.0,Pre Season
phoenix suns,2021-22,1,1610612756.0,4.0,3.0,1.0,0.75,48.0,44.5,92.5,0.481,11.8,33.3,0.353,15.5,17.3,0.899,9.8,40.5,50.3,27.8,16.8,11.0,4.0,3.5,17.8,20.3,116.3,18.8,10.0,7.0,6.0,7.0,4.0,3.0,11.0,2.0,21.0,25.0,11.0,17.0,26.0,1.0,15.0,3.0,5.0,4.0,14.0,6.0,27.0,2.0,3.0,16.0,4.0,3.0,Pre Season,1610612756.0,4.0,3.0,1.0,0.75,192.0,108.6,109.4,91.0,91.3,17.5,18.1,0.624,1.66,19.0,0.24,0.787,0.527,0.158,0.545,0.581,107.1,106.5,88.75,425.0,0.624,10.0,7.0,6.0,7.0,12.0,6.0,2.0,3.0,12.0,7.0,3.0,19.0,2.0,3.0,13.0,4.0,2.0,5.0,2.0,Pre Season
portland trail blazers,2021-22,1,1610612757.0,4.0,0.0,4.0,0.0,48.0,33.3,82.5,0.403,9.5,36.5,0.26,16.8,21.5,0.779,8.3,38.0,46.3,17.8,23.5,9.3,4.0,3.3,18.0,18.5,92.8,-23.8,10.0,28.0,26.0,28.0,4.0,30.0,30.0,28.0,29.0,15.0,30.0,10.0,10.0,11.0,29.0,8.0,17.0,30.0,30.0,13.0,27.0,1.0,4.0,20.0,30.0,30.0,Pre Season,1610612757.0,4.0,0.0,4.0,0.0,192.0,86.5,87.1,107.7,109.1,-21.2,-22.0,0.534,0.76,13.2,0.213,0.767,0.499,0.221,0.461,0.504,107.7,106.63,88.85,426.0,0.376,10.0,28.0,26.0,28.0,12.0,30.0,23.0,30.0,30.0,30.0,30.0,29.0,5.0,13.0,30.0,28.0,28.0,4.0,30.0,Pre Season
sacramento kings,2021-22,1,1610612758.0,4.0,4.0,0.0,1.0,48.0,41.5,94.5,0.439,16.0,45.5,0.352,14.3,19.3,0.74,10.0,35.3,45.3,23.3,13.3,10.5,3.5,5.8,20.8,17.5,113.3,11.0,10.0,3.0,1.0,1.0,4.0,11.0,4.0,17.0,2.0,3.0,13.0,20.0,19.0,18.0,13.0,23.0,20.0,18.0,4.0,7.0,29.0,15.0,18.0,26.0,9.0,6.0,Pre Season,1610612758.0,4.0,4.0,0.0,1.0,192.0,106.6,107.3,96.5,97.6,10.1,9.7,0.56,1.75,16.5,0.236,0.755,0.486,0.126,0.524,0.55,106.1,105.13,87.6,422.0,0.524,10.0,3.0,1.0,1.0,12.0,11.0,5.0,6.0,26.0,5.0,21.0,24.0,11.0,19.0,3.0,10.0,15.0,10.0,10.0,Pre Season
san antonio spurs,2021-22,1,1610612759.0,5.0,3.0,2.0,0.6,48.0,42.2,93.6,0.451,12.6,35.8,0.352,12.6,17.8,0.708,11.4,38.8,50.2,25.6,16.0,6.4,4.6,7.4,19.8,18.0,109.6,8.2,4.0,7.0,10.0,10.0,4.0,8.0,10.0,10.0,15.0,16.0,12.0,27.0,24.0,25.0,9.0,5.0,6.0,7.0,11.0,30.0,21.0,26.0,12.0,24.0,13.0,8.0,Pre Season,1610612759.0,5.0,3.0,2.0,0.6,240.0,103.4,106.8,97.7,98.6,5.7,8.2,0.607,1.6,17.8,0.306,0.726,0.523,0.156,0.518,0.54,104.9,102.7,85.58,513.0,0.539,4.0,7.0,10.0,10.0,5.0,12.0,8.0,8.0,14.0,9.0,9.0,4.0,21.0,6.0,12.0,14.0,18.0,20.0,8.0,Pre Season
toronto raptors,2021-22,1,1610612761.0,5.0,3.0,2.0,0.6,48.0,42.4,94.2,0.45,14.4,38.8,0.371,14.2,19.4,0.732,12.6,34.2,46.8,25.4,18.2,12.0,6.0,7.8,22.2,18.4,113.4,4.4,4.0,7.0,10.0,10.0,4.0,6.0,7.0,11.0,8.0,10.0,5.0,22.0,18.0,21.0,4.0,29.0,12.0,9.0,21.0,5.0,12.0,28.0,27.0,22.0,8.0,11.0,Pre Season,1610612761.0,5.0,3.0,2.0,0.6,240.0,104.7,108.2,102.0,104.6,2.6,3.6,0.599,1.4,17.2,0.324,0.728,0.516,0.174,0.527,0.552,107.6,104.5,87.08,524.0,0.505,4.0,7.0,10.0,10.0,5.0,8.0,16.0,12.0,16.0,16.0,13.0,3.0,20.0,7.0,20.0,9.0,12.0,13.0,13.0,Pre Season
utah jazz,2021-22,1,1610612762.0,4.0,2.0,2.0,0.5,48.0,40.8,95.0,0.429,15.5,45.8,0.339,12.3,16.5,0.742,8.8,37.0,45.8,23.5,15.0,10.0,5.8,4.3,20.0,18.0,109.3,-0.3,10.0,13.0,10.0,12.0,4.0,12.0,3.0,20.0,5.0,2.0,19.0,28.0,27.0,17.0,25.0,12.0,18.0,15.0,6.0,9.0,13.0,4.0,13.0,24.0,14.0,15.0,Pre Season,1610612762.0,4.0,2.0,2.0,0.5,192.0,100.7,102.3,101.9,103.1,-1.2,-0.7,0.577,1.57,16.6,0.218,0.797,0.495,0.141,0.511,0.534,108.0,106.5,88.75,427.0,0.494,10.0,13.0,10.0,12.0,12.0,20.0,12.0,15.0,24.0,11.0,19.0,28.0,1.0,14.0,6.0,18.0,21.0,5.0,15.0,Pre Season
washington wizards,2021-22,1,1610612764.0,4.0,0.0,4.0,0.0,48.0,37.8,86.8,0.435,12.3,37.8,0.325,22.0,29.5,0.746,8.5,38.3,46.8,22.0,13.8,7.8,6.8,5.0,21.3,24.3,109.8,-7.8,10.0,28.0,26.0,28.0,4.0,21.0,24.0,18.0,17.0,12.0,23.0,1.0,2.0,15.0,27.0,7.0,13.0,25.0,5.0,24.0,5.0,12.0,20.0,2.0,12.0,23.0,Pre Season,1610612764.0,4.0,0.0,4.0,0.0,192.0,104.5,104.8,109.8,112.4,-5.2,-7.7,0.583,1.6,16.0,0.21,0.732,0.479,0.131,0.506,0.55,106.0,104.63,87.19,419.0,0.485,10.0,28.0,26.0,28.0,12.0,15.0,30.0,24.0,21.0,9.0,25.0,30.0,19.0,26.0,5.0,22.0,14.0,12.0,19.0,Pre Season
atlanta hawks,2021-22,2,1610612737.0,15.0,8.0,7.0,0.533,48.0,41.3,87.9,0.47,12.5,33.1,0.379,17.0,21.0,0.81,9.5,35.1,44.7,23.5,11.5,7.2,4.4,4.4,17.4,19.8,112.1,3.5,11.0,9.0,9.0,10.0,14.0,8.0,13.0,6.0,10.0,22.0,3.0,7.0,8.0,7.0,22.0,14.0,17.0,19.0,3.0,19.0,24.0,13.0,6.0,7.0,6.0,8.0,Regular Season,1610612737.0,15.0,8.0,7.0,0.533,720.0,113.1,114.7,109.1,111.1,4.0,3.6,0.57,2.04,17.6,0.266,0.732,0.505,0.118,0.541,0.577,99.3,97.73,81.44,1466.0,0.519,11.0,9.0,9.0,10.0,15.0,3.0,22.0,6.0,24.0,4.0,15.0,17.0,14.0,12.0,2.0,6.0,5.0,17.0,8.0,Regular Season
boston celtics,2021-22,2,1610612738.0,15.0,9.0,6.0,0.6,48.3,37.9,86.8,0.437,11.5,35.0,0.328,17.1,20.9,0.818,11.1,36.1,47.2,21.9,13.5,6.9,4.5,4.1,17.1,19.5,104.5,4.1,11.0,6.0,5.0,6.0,9.0,24.0,20.0,24.0,20.0,17.0,23.0,6.0,9.0,6.0,5.0,8.0,5.0,24.0,12.0,24.0,20.0,7.0,5.0,12.0,22.0,6.0,Regular Season,1610612738.0,15.0,9.0,6.0,0.6,725.0,106.2,107.2,102.3,103.7,3.9,3.5,0.576,1.62,16.4,0.288,0.761,0.522,0.139,0.503,0.544,97.6,96.46,80.39,1462.0,0.526,11.0,6.0,5.0,6.0,12.0,20.0,3.0,8.0,22.0,20.0,22.0,8.0,1.0,3.0,14.0,24.0,20.0,24.0,6.0,Regular Season
brooklyn nets,2021-22,2,1610612751.0,14.0,11.0,3.0,0.786,48.0,40.4,85.7,0.472,13.2,34.4,0.384,18.0,21.5,0.837,8.5,35.0,43.5,26.9,13.6,6.9,5.1,4.2,18.6,20.3,112.1,6.0,23.0,3.0,3.0,3.0,14.0,11.0,24.0,5.0,6.0,20.0,1.0,1.0,6.0,1.0,30.0,15.0,23.0,3.0,13.0,25.0,10.0,10.0,11.0,4.0,5.0,5.0,Regular Season,1610612751.0,14.0,11.0,3.0,0.786,672.0,111.8,112.5,104.7,106.2,7.1,6.2,0.664,1.98,19.6,0.225,0.717,0.485,0.136,0.549,0.589,100.8,99.75,83.12,1395.0,0.54,23.0,3.0,3.0,3.0,25.0,5.0,9.0,5.0,2.0,6.0,2.0,30.0,23.0,26.0,11.0,4.0,3.0,5.0,5.0,Regular Season
charlotte hornets,2021-22,2,1610612766.0,16.0,8.0,8.0,0.5,48.6,42.0,93.4,0.45,13.7,37.3,0.367,14.9,20.1,0.745,10.9,33.8,44.8,25.9,13.3,9.1,5.7,5.3,19.7,19.3,112.6,-2.1,1.0,9.0,15.0,14.0,5.0,3.0,1.0,18.0,5.0,9.0,6.0,20.0,14.0,24.0,7.0,20.0,15.0,5.0,9.0,3.0,4.0,20.0,21.0,13.0,4.0,18.0,Regular Season,1610612766.0,16.0,8.0,8.0,0.5,778.0,107.8,109.7,109.2,111.5,-1.5,-1.7,0.616,1.95,18.2,0.255,0.702,0.473,0.129,0.523,0.551,103.4,101.43,84.52,1642.0,0.487,1.0,9.0,15.0,14.0,4.0,13.0,24.0,18.0,9.0,7.0,7.0,22.0,27.0,30.0,8.0,16.0,16.0,2.0,18.0,Regular Season
chicago bulls,2021-22,2,1610612741.0,16.0,9.0,7.0,0.563,48.0,41.7,87.6,0.476,11.2,30.5,0.367,15.4,18.8,0.821,9.4,34.8,44.2,23.4,13.9,7.9,3.7,5.6,19.6,17.2,110.0,3.2,1.0,6.0,9.0,9.0,14.0,5.0,14.0,4.0,25.0,29.0,7.0,15.0,23.0,4.0,24.0,17.0,21.0,20.0,15.0,10.0,28.0,25.0,20.0,27.0,9.0,9.0,Regular Season,1610612741.0,16.0,9.0,7.0,0.563,768.0,109.6,111.2,106.0,107.6,3.6,3.6,0.562,1.69,17.5,0.252,0.751,0.505,0.14,0.54,0.574,100.5,99.09,82.58,1583.0,0.512,1.0,6.0,9.0,9.0,7.0,7.0,11.0,7.0,25.0,15.0,16.0,23.0,6.0,13.0,15.0,7.0,7.0,12.0,10.0,Regular Season
cleveland cavaliers,2021-22,2,1610612739.0,14.0,8.0,6.0,0.571,48.0,38.3,84.9,0.451,12.5,35.5,0.352,15.0,19.6,0.764,10.1,34.8,44.9,23.6,15.9,6.9,3.8,5.4,16.6,18.1,104.1,2.4,23.0,9.0,5.0,8.0,14.0,23.0,28.0,17.0,11.0,15.0,11.0,18.0,17.0,17.0,13.0,18.0,14.0,16.0,27.0,25.0,27.0,22.0,3.0,24.0,24.0,11.0,Regular Season,1610612739.0,14.0,8.0,6.0,0.571,672.0,104.7,107.4,103.9,104.7,0.9,2.7,0.618,1.48,17.7,0.288,0.743,0.52,0.164,0.525,0.557,98.6,97.04,80.86,1357.0,0.503,23.0,9.0,5.0,8.0,25.0,19.0,7.0,10.0,8.0,27.0,13.0,7.0,9.0,5.0,28.0,13.0,12.0,21.0,13.0,Regular Season
dallas mavericks,2021-22,2,1610612742.0,13.0,6.0,7.0,0.462,48.4,39.9,88.0,0.454,12.7,37.1,0.342,14.4,19.3,0.745,9.5,33.2,42.8,23.5,11.2,7.8,4.1,3.9,18.5,18.2,106.9,-1.4,29.0,20.0,9.0,20.0,6.0,16.0,12.0,14.0,9.0,11.0,18.0,25.0,21.0,23.0,21.0,23.0,25.0,18.0,1.0,12.0,25.0,4.0,10.0,23.0,14.0,15.0,Regular Season,1610612742.0,13.0,6.0,7.0,0.462,629.0,108.9,110.1,109.9,111.7,-1.0,-1.7,0.59,2.1,17.7,0.245,0.755,0.488,0.116,0.526,0.554,97.6,96.27,80.22,1263.0,0.485,29.0,20.0,9.0,20.0,29.0,12.0,25.0,17.0,16.0,3.0,11.0,27.0,4.0,24.0,1.0,12.0,14.0,26.0,20.0,Regular Season
denver nuggets,2021-22,2,1610612743.0,14.0,6.0,8.0,0.429,48.0,39.1,86.6,0.452,12.5,36.4,0.344,13.9,17.9,0.776,9.6,32.6,42.1,24.3,11.5,6.4,3.9,5.0,17.4,17.9,104.6,-2.3,23.0,20.0,15.0,21.0,14.0,18.0,21.0,16.0,11.0,13.0,17.0,27.0,28.0,14.0,20.0,27.0,30.0,10.0,2.0,28.0,26.0,18.0,7.0,25.0,21.0,19.0,Regular Season,1610612743.0,14.0,6.0,8.0,0.429,672.0,108.6,110.6,111.3,112.9,-2.7,-2.3,0.62,2.11,18.5,0.258,0.742,0.493,0.122,0.524,0.554,96.2,94.68,78.9,1325.0,0.484,23.0,20.0,15.0,21.0,25.0,11.0,27.0,19.0,7.0,2.0,6.0,20.0,10.0,20.0,3.0,14.0,13.0,30.0,21.0,Regular Season
detroit pistons,2021-22,2,1610612765.0,15.0,3.0,12.0,0.2,48.0,35.3,87.3,0.404,11.3,38.1,0.298,17.8,22.1,0.804,10.7,32.3,43.1,21.5,14.7,7.6,4.5,5.0,20.0,20.3,99.7,-9.0,11.0,28.0,29.0,29.0,14.0,30.0,18.0,29.0,23.0,7.0,30.0,2.0,4.0,8.0,9.0,29.0,24.0,27.0,23.0,15.0,20.0,18.0,25.0,5.0,28.0,29.0,Regular Season,1610612765.0,15.0,3.0,12.0,0.2,720.0,98.7,101.0,108.3,110.1,-9.6,-9.0,0.609,1.46,16.0,0.27,0.711,0.477,0.149,0.469,0.514,100.6,98.7,82.25,1480.0,0.441,11.0,28.0,29.0,29.0,15.0,28.0,20.0,29.0,11.0,28.0,25.0,13.0,25.0,29.0,22.0,29.0,28.0,16.0,29.0,Regular Season
golden state warriors,2021-22,2,1610612744.0,15.0,13.0,2.0,0.867,48.0,41.5,85.5,0.485,15.1,41.5,0.363,16.1,20.8,0.772,10.2,36.2,46.4,29.3,16.3,10.4,4.6,3.3,20.1,18.3,114.1,14.5,11.0,2.0,2.0,2.0,14.0,6.0,26.0,2.0,3.0,3.0,8.0,11.0,10.0,16.0,12.0,7.0,7.0,1.0,28.0,1.0,18.0,2.0,27.0,22.0,2.0,1.0,Regular Season,1610612744.0,15.0,13.0,2.0,0.867,720.0,113.2,114.8,98.1,100.3,15.1,14.6,0.706,1.79,20.7,0.29,0.73,0.524,0.164,0.573,0.603,101.1,99.3,82.75,1490.0,0.594,11.0,2.0,2.0,2.0,15.0,2.0,1.0,1.0,1.0,11.0,1.0,6.0,15.0,2.0,29.0,2.0,1.0,10.0,1.0,Regular Season
houston rockets,2021-22,2,1610612745.0,14.0,3.0,11.0,0.214,48.4,37.9,86.6,0.438,12.1,37.5,0.324,16.3,23.9,0.681,9.2,36.4,45.6,22.2,18.1,6.3,4.9,5.9,19.1,22.1,104.3,-8.9,23.0,28.0,26.0,28.0,7.0,25.0,21.0,23.0,15.0,8.0,25.0,10.0,2.0,30.0,26.0,5.0,11.0,22.0,30.0,29.0,15.0,27.0,15.0,1.0,23.0,28.0,Regular Season,1610612745.0,14.0,3.0,11.0,0.214,677.0,98.4,101.0,108.2,109.4,-9.8,-8.4,0.586,1.22,16.1,0.25,0.75,0.5,0.176,0.508,0.537,104.5,102.56,85.47,1445.0,0.446,23.0,28.0,26.0,28.0,23.0,27.0,16.0,28.0,20.0,30.0,24.0,26.0,7.0,16.0,30.0,22.0,24.0,1.0,28.0,Regular Season
indiana pacers,2021-22,2,1610612754.0,16.0,8.0,8.0,0.5,48.3,40.9,89.6,0.457,11.9,36.4,0.326,13.0,17.1,0.759,10.4,36.3,46.7,24.1,13.5,7.1,6.1,4.3,20.1,17.6,106.8,3.6,1.0,9.0,15.0,14.0,12.0,10.0,10.0,12.0,18.0,12.0,24.0,29.0,29.0,18.0,11.0,6.0,6.0,12.0,11.0,22.0,2.0,11.0,26.0,26.0,15.0,7.0,Regular Season,1610612754.0,16.0,8.0,8.0,0.5,773.0,106.5,108.8,104.4,105.5,2.1,3.3,0.589,1.79,17.7,0.286,0.76,0.522,0.138,0.523,0.55,98.9,97.34,81.11,1570.0,0.517,1.0,9.0,15.0,14.0,5.0,15.0,8.0,9.0,17.0,12.0,12.0,10.0,2.0,4.0,12.0,15.0,17.0,20.0,9.0,Regular Season
la clippers,2021-22,2,1610612746.0,16.0,10.0,6.0,0.625,48.3,38.8,85.5,0.453,12.9,35.8,0.362,15.4,18.6,0.832,8.9,37.2,46.1,21.7,16.4,7.0,4.5,4.1,16.6,19.8,105.9,2.6,1.0,4.0,5.0,5.0,12.0,21.0,25.0,15.0,8.0,14.0,9.0,15.0,25.0,2.0,27.0,4.0,9.0,25.0,29.0,23.0,19.0,6.0,4.0,8.0,19.0,10.0,Regular Season,1610612746.0,16.0,10.0,6.0,0.625,773.0,104.7,106.1,101.6,104.0,3.1,2.2,0.56,1.32,16.2,0.261,0.732,0.51,0.164,0.529,0.565,100.7,98.89,82.41,1596.0,0.521,1.0,4.0,5.0,5.0,5.0,23.0,5.0,11.0,27.0,29.0,23.0,19.0,13.0,8.0,27.0,10.0,10.0,13.0,7.0,Regular Season
los angeles lakers,2021-22,2,1610612747.0,16.0,8.0,8.0,0.5,49.9,41.1,90.1,0.456,11.4,34.1,0.336,17.6,23.4,0.749,10.0,37.4,47.4,24.3,15.7,8.3,5.7,3.7,20.3,20.9,111.1,-2.6,1.0,9.0,15.0,14.0,1.0,9.0,7.0,13.0,22.0,21.0,20.0,4.0,3.0,21.0,15.0,3.0,4.0,8.0,25.0,7.0,4.0,3.0,28.0,2.0,7.0,20.0,Regular Season,1610612747.0,16.0,8.0,8.0,0.5,798.0,104.7,105.7,105.6,108.2,-0.9,-2.5,0.592,1.55,17.1,0.252,0.728,0.495,0.149,0.519,0.553,102.9,101.14,84.29,1682.0,0.499,1.0,9.0,15.0,14.0,1.0,24.0,12.0,20.0,14.0,21.0,20.0,24.0,18.0,19.0,23.0,18.0,15.0,3.0,14.0,Regular Season
memphis grizzlies,2021-22,2,1610612763.0,15.0,8.0,7.0,0.533,48.3,41.7,93.3,0.447,10.9,33.1,0.329,14.9,19.7,0.756,12.6,34.9,47.5,24.5,12.7,8.8,6.5,6.5,19.0,18.5,109.2,-4.2,11.0,9.0,9.0,10.0,9.0,4.0,2.0,20.0,27.0,22.0,22.0,21.0,16.0,20.0,3.0,16.0,3.0,6.0,7.0,4.0,1.0,29.0,14.0,18.0,12.0,25.0,Regular Season,1610612763.0,15.0,8.0,7.0,0.533,725.0,107.1,108.9,110.2,113.2,-3.2,-4.3,0.588,1.94,17.4,0.301,0.724,0.506,0.126,0.506,0.536,101.7,99.51,82.92,1504.0,0.486,11.0,9.0,9.0,10.0,12.0,14.0,28.0,25.0,18.0,8.0,17.0,3.0,19.0,11.0,5.0,23.0,25.0,7.0,19.0,Regular Season
miami heat,2021-22,2,1610612748.0,15.0,8.0,7.0,0.533,48.3,38.7,83.8,0.461,12.1,34.8,0.347,17.3,21.9,0.793,9.9,32.5,42.4,24.2,13.9,7.5,2.4,4.2,20.7,20.0,106.7,0.9,11.0,9.0,9.0,10.0,9.0,22.0,29.0,9.0,17.0,19.0,15.0,5.0,5.0,12.0,17.0,28.0,28.0,11.0,16.0,16.0,30.0,9.0,29.0,6.0,16.0,12.0,Regular Season,1610612748.0,15.0,8.0,7.0,0.533,725.0,109.6,110.6,107.9,110.1,1.7,0.6,0.626,1.74,18.1,0.28,0.733,0.506,0.144,0.533,0.571,97.1,95.64,79.7,1447.0,0.511,11.0,9.0,9.0,10.0,12.0,9.0,19.0,13.0,6.0,13.0,8.0,11.0,12.0,10.0,20.0,9.0,8.0,29.0,11.0,Regular Season
milwaukee bucks,2021-22,2,1610612749.0,14.0,10.0,4.0,0.714,48.4,40.3,87.4,0.461,15.3,40.0,0.382,14.8,20.5,0.721,10.0,38.6,48.6,23.6,14.3,7.1,4.9,4.4,16.4,18.8,110.6,7.3,23.0,4.0,4.0,4.0,7.0,12.0,17.0,10.0,2.0,4.0,2.0,22.0,12.0,28.0,15.0,1.0,2.0,16.0,19.0,20.0,15.0,14.0,2.0,15.0,8.0,4.0,Regular Season,1610612749.0,14.0,10.0,4.0,0.714,677.0,109.9,110.9,101.3,104.0,8.6,6.9,0.587,1.66,17.4,0.268,0.724,0.51,0.143,0.549,0.574,100.6,98.87,82.39,1397.0,0.556,23.0,4.0,4.0,4.0,23.0,8.0,4.0,4.0,19.0,18.0,18.0,16.0,20.0,7.0,18.0,5.0,6.0,14.0,3.0,Regular Season
minnesota timberwolves,2021-22,2,1610612750.0,16.0,8.0,8.0,0.5,48.9,40.1,92.7,0.433,14.3,42.5,0.335,14.8,19.4,0.759,13.7,32.6,46.3,23.7,15.9,8.8,5.8,5.4,23.6,19.8,109.3,0.9,1.0,9.0,15.0,14.0,2.0,15.0,3.0,25.0,4.0,1.0,21.0,23.0,19.0,19.0,1.0,26.0,8.0,15.0,26.0,5.0,3.0,23.0,30.0,8.0,11.0,13.0,Regular Season,1610612750.0,16.0,8.0,8.0,0.5,783.0,105.6,108.0,105.2,107.1,0.5,0.9,0.59,1.49,16.7,0.316,0.69,0.495,0.157,0.51,0.54,101.3,99.22,82.68,1618.0,0.48,1.0,9.0,15.0,14.0,2.0,18.0,10.0,12.0,15.0,26.0,21.0,2.0,28.0,18.0,26.0,21.0,22.0,11.0,23.0,Regular Season
new orleans pelicans,2021-22,2,1610612740.0,16.0,5.0,11.0,0.313,48.0,37.4,87.5,0.428,10.8,31.8,0.338,16.6,20.0,0.828,11.4,33.3,44.7,24.3,14.8,7.8,3.5,4.8,19.8,19.5,102.2,-6.4,1.0,23.0,26.0,25.0,14.0,26.0,16.0,27.0,28.0,26.0,19.0,8.0,15.0,3.0,4.0,22.0,16.0,8.0,24.0,13.0,29.0,17.0,24.0,11.0,27.0,27.0,Regular Season,1610612740.0,16.0,5.0,11.0,0.313,768.0,102.5,105.2,110.3,111.1,-7.9,-5.9,0.649,1.64,17.8,0.299,0.75,0.514,0.153,0.489,0.531,99.1,97.41,81.17,1554.0,0.468,1.0,23.0,26.0,25.0,7.0,26.0,23.0,27.0,3.0,19.0,10.0,4.0,7.0,6.0,25.0,27.0,27.0,19.0,25.0,Regular Season
new york knicks,2021-22,2,1610612752.0,15.0,6.0,9.0,0.4,48.0,37.1,86.3,0.43,12.2,35.3,0.345,15.9,20.3,0.784,10.7,35.3,45.9,20.8,13.9,6.5,5.5,4.6,18.9,18.4,102.3,-2.8,11.0,20.0,22.0,22.0,14.0,27.0,23.0,26.0,13.0,16.0,16.0,12.0,13.0,13.0,10.0,13.0,10.0,29.0,16.0,27.0,6.0,15.0,13.0,21.0,26.0,21.0,Regular Season,1610612752.0,15.0,6.0,9.0,0.4,720.0,103.8,105.6,105.9,108.8,-2.1,-3.3,0.561,1.49,15.8,0.278,0.715,0.499,0.144,0.5,0.537,98.8,96.7,80.58,1453.0,0.482,11.0,20.0,22.0,22.0,15.0,25.0,15.0,22.0,26.0,24.0,28.0,12.0,24.0,17.0,19.0,26.0,23.0,23.0,22.0,Regular Season
