TEAM_NAME,Season,Month,TEAM_ID_base,GP_base,W_base,L_base,W_PCT_base,MIN_base,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK_base,W_RANK_base,L_RANK_base,W_PCT_RANK_base,MIN_RANK_base,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SeasonType_base,TEAM_ID_adv,GP_adv,W_adv,L_adv,W_PCT_adv,MIN_adv,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_adv,W_RANK_adv,L_RANK_adv,W_PCT_RANK_adv,MIN_RANK_adv,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SeasonType_adv
houston rockets,2023-24,1,1610612745.0,5.0,4.0,1.0,0.8,48.0,38.8,89.2,0.435,10.0,33.6,0.298,23.2,30.4,0.763,11.8,38.8,50.6,24.6,16.4,13.2,4.8,6.4,23.4,24.8,110.8,10.8,2.0,2.0,4.0,4.0,8.0,25.0,19.0,24.0,30.0,29.0,30.0,3.0,3.0,14.0,10.0,4.0,5.0,25.0,12.0,1.0,25.0,22.0,32.0,2.0,19.0,4.0,Pre Season,1610612745.0,5.0,4.0,1.0,0.8,240.0,103.4,104.5,92.8,95.1,10.6,9.5,0.634,1.5,16.9,0.296,0.753,0.525,0.155,0.491,0.54,107.5,105.6,88.0,530.0,0.574,2.0,2.0,4.0,4.0,7.0,21.0,2.0,6.0,19.0,17.0,26.0,12.0,5.0,9.0,11.0,29.0,24.0,9.0,5.0,Pre Season
indiana pacers,2023-24,1,1610612754.0,4.0,2.0,2.0,0.5,49.3,40.3,93.3,0.432,13.5,44.5,0.303,18.5,24.0,0.771,10.8,37.5,48.3,29.5,18.8,7.8,8.3,6.5,23.3,22.5,112.5,-3.8,17.0,14.0,11.0,15.0,3.0,19.0,6.0,27.0,15.0,5.0,29.0,13.0,16.0,10.0,19.0,8.0,9.0,4.0,24.0,31.0,2.0,24.0,31.0,7.0,16.0,25.0,Pre Season,1610612754.0,4.0,2.0,2.0,0.5,197.0,100.6,104.4,104.5,107.6,-3.9,-3.2,0.733,1.57,19.3,0.294,0.735,0.511,0.174,0.504,0.542,108.7,105.14,87.61,431.0,0.491,17.0,14.0,11.0,15.0,17.0,22.0,19.0,25.0,1.0,11.0,6.0,14.0,9.0,14.0,21.0,24.0,23.0,13.0,20.0,Pre Season
la clippers,2023-24,1,1610612746.0,4.0,2.0,2.0,0.5,48.0,38.3,88.3,0.433,7.8,28.5,0.272,17.0,22.3,0.764,12.5,34.5,47.0,21.5,15.3,9.8,6.8,5.0,21.0,18.8,101.3,0.0,17.0,14.0,11.0,15.0,8.0,30.0,21.0,26.0,33.0,35.0,32.0,20.0,22.0,12.0,6.0,22.0,13.0,31.0,7.0,17.0,10.0,9.0,16.0,31.0,30.0,18.0,Pre Season,1610612746.0,4.0,2.0,2.0,0.5,192.0,100.5,101.3,99.8,102.0,0.6,-0.8,0.562,1.41,15.7,0.3,0.707,0.501,0.153,0.477,0.516,101.1,99.63,83.02,400.0,0.499,17.0,14.0,11.0,15.0,19.0,29.0,6.0,18.0,32.0,23.0,30.0,10.0,22.0,19.0,9.0,31.0,30.0,31.0,17.0,Pre Season
los angeles lakers,2023-24,1,1610612747.0,6.0,2.0,4.0,0.333,46.9,39.0,86.0,0.453,13.0,36.0,0.361,17.2,24.8,0.691,7.8,35.0,42.8,23.3,17.7,9.7,7.3,4.7,21.0,22.0,108.2,-6.7,1.0,14.0,33.0,23.0,35.0,24.0,28.0,17.0,19.0,20.0,10.0,19.0,14.0,31.0,33.0,20.0,26.0,27.0,18.0,18.0,6.0,8.0,16.0,10.0,24.0,28.0,Pre Season,1610612747.0,6.0,2.0,4.0,0.333,281.0,101.6,102.8,107.5,109.4,-5.9,-6.6,0.602,1.34,16.5,0.221,0.718,0.47,0.166,0.53,0.558,110.1,108.47,90.39,637.0,0.474,1.0,14.0,33.0,23.0,1.0,28.0,25.0,28.0,25.0,27.0,28.0,33.0,15.0,30.0,19.0,17.0,20.0,1.0,25.0,Pre Season
memphis grizzlies,2023-24,1,1610612763.0,5.0,2.0,3.0,0.4,49.0,41.8,93.6,0.447,14.4,45.0,0.32,17.4,22.8,0.763,9.4,36.2,45.6,27.0,16.6,8.8,8.0,6.6,20.8,20.4,115.4,-1.2,2.0,14.0,23.0,20.0,5.0,7.0,5.0,20.0,10.0,4.0,25.0,18.0,18.0,14.0,29.0,13.0,19.0,11.0,14.0,25.0,3.0,27.0,15.0,20.0,11.0,19.0,Pre Season,1610612763.0,5.0,2.0,3.0,0.4,245.0,104.1,106.9,103.8,108.6,0.3,-1.7,0.646,1.63,18.2,0.258,0.688,0.478,0.154,0.524,0.557,109.3,105.5,87.92,540.0,0.492,2.0,14.0,23.0,20.0,4.0,19.0,21.0,21.0,17.0,10.0,16.0,30.0,27.0,24.0,10.0,19.0,22.0,10.0,19.0,Pre Season
miami heat,2023-24,1,1610612748.0,5.0,2.0,3.0,0.4,48.0,41.4,90.6,0.457,11.8,36.0,0.328,16.8,20.4,0.824,11.2,36.8,48.0,25.0,18.8,6.8,4.0,6.4,23.6,19.4,111.4,-2.6,2.0,14.0,23.0,20.0,8.0,11.0,16.0,15.0,24.0,20.0,23.0,22.0,26.0,3.0,16.0,11.0,10.0,23.0,26.0,34.0,30.0,22.0,33.0,25.0,18.0,23.0,Pre Season,1610612748.0,5.0,2.0,3.0,0.4,240.0,103.9,107.7,109.5,110.0,-5.5,-2.3,0.604,1.33,17.3,0.319,0.756,0.536,0.182,0.522,0.559,105.6,103.5,86.25,517.0,0.479,2.0,14.0,23.0,20.0,7.0,18.0,29.0,22.0,24.0,28.0,24.0,7.0,4.0,4.0,27.0,20.0,19.0,21.0,24.0,Pre Season
milwaukee bucks,2023-24,1,1610612749.0,5.0,3.0,2.0,0.6,48.0,39.4,92.8,0.425,13.8,42.8,0.322,15.4,21.4,0.72,11.4,37.8,49.2,26.0,17.4,9.4,6.0,6.6,19.0,20.0,108.0,-1.4,2.0,7.0,11.0,10.0,8.0,21.0,9.0,29.0,13.0,7.0,24.0,27.0,25.0,28.0,14.0,6.0,7.0,18.0,17.0,19.0,14.0,27.0,4.0,23.0,25.0,20.0,Pre Season,1610612749.0,5.0,3.0,2.0,0.6,240.0,99.8,102.9,101.9,104.4,-2.1,-1.5,0.66,1.49,17.7,0.292,0.751,0.516,0.166,0.499,0.528,107.8,104.9,87.42,525.0,0.49,2.0,7.0,11.0,10.0,7.0,27.0,9.0,20.0,11.0,18.0,20.0,15.0,7.0,13.0,17.0,26.0,27.0,14.0,21.0,Pre Season
minnesota timberwolves,2023-24,1,1610612750.0,5.0,5.0,0.0,1.0,48.0,43.4,88.4,0.491,15.8,38.8,0.407,15.0,19.6,0.765,10.6,35.4,46.0,31.2,18.2,7.4,5.8,5.6,21.8,20.4,117.6,13.0,2.0,1.0,1.0,1.0,8.0,2.0,20.0,2.0,4.0,14.0,2.0,28.0,30.0,11.0,21.0,18.0,15.0,1.0,19.0,32.0,18.0,16.0,24.0,20.0,8.0,3.0,Pre Season,1610612750.0,5.0,5.0,0.0,1.0,240.0,112.4,115.7,99.9,103.2,12.5,12.6,0.719,1.71,21.1,0.321,0.711,0.527,0.179,0.58,0.606,104.7,101.5,84.58,508.0,0.579,2.0,1.0,1.0,1.0,7.0,3.0,7.0,3.0,2.0,8.0,1.0,6.0,19.0,7.0,26.0,1.0,3.0,27.0,3.0,Pre Season
new orleans pelicans,2023-24,1,1610612740.0,4.0,1.0,3.0,0.25,48.0,38.0,86.5,0.439,10.8,34.5,0.312,13.5,20.0,0.675,12.0,31.5,43.5,24.8,21.5,11.0,5.3,6.5,19.3,19.3,100.3,-10.8,17.0,23.0,23.0,24.0,8.0,31.0,25.0,23.0,29.0,25.0,26.0,32.0,28.0,34.0,8.0,26.0,24.0,24.0,33.0,7.0,23.0,24.0,7.0,27.0,32.0,31.0,Pre Season,1610612740.0,4.0,1.0,3.0,0.25,192.0,95.7,97.3,103.2,106.5,-7.6,-9.1,0.651,1.15,17.5,0.269,0.676,0.471,0.209,0.501,0.526,106.2,103.63,86.35,412.0,0.431,17.0,23.0,23.0,24.0,19.0,31.0,16.0,30.0,15.0,32.0,22.0,27.0,30.0,28.0,33.0,25.0,28.0,20.0,31.0,Pre Season
new york knicks,2023-24,1,1610612752.0,4.0,1.0,3.0,0.25,48.0,38.5,86.0,0.448,14.8,41.3,0.358,18.8,26.0,0.721,11.3,30.5,41.8,22.8,15.3,9.0,3.3,3.5,17.8,21.5,110.5,-10.0,17.0,23.0,23.0,24.0,8.0,26.0,28.0,19.0,8.0,10.0,12.0,12.0,12.0,26.0,15.0,29.0,30.0,28.0,7.0,22.0,33.0,2.0,2.0,15.0,20.0,30.0,Pre Season,1610612752.0,4.0,1.0,3.0,0.25,192.0,109.2,110.0,117.0,120.2,-7.8,-10.2,0.591,1.49,16.5,0.275,0.679,0.471,0.152,0.533,0.567,102.1,100.38,83.65,402.0,0.457,17.0,23.0,23.0,24.0,19.0,12.0,33.0,31.0,26.0,19.0,27.0,23.0,29.0,27.0,8.0,14.0,15.0,30.0,30.0,Pre Season
oklahoma city thunder,2023-24,1,1610612760.0,5.0,2.0,3.0,0.4,48.0,42.4,91.0,0.466,14.0,38.6,0.363,21.6,29.2,0.74,10.4,35.2,45.6,28.6,14.4,8.2,4.4,6.2,19.8,20.6,120.4,3.4,2.0,14.0,23.0,20.0,8.0,6.0,12.0,11.0,11.0,15.0,9.0,6.0,4.0,23.0,23.0,19.0,19.0,5.0,2.0,28.0,29.0,20.0,10.0,18.0,4.0,14.0,Pre Season,1610612760.0,5.0,2.0,3.0,0.4,240.0,111.6,113.2,108.8,110.2,2.8,3.0,0.675,1.99,19.2,0.274,0.75,0.505,0.135,0.543,0.58,107.7,106.3,88.58,532.0,0.511,2.0,14.0,23.0,20.0,7.0,7.0,30.0,12.0,9.0,1.0,8.0,24.0,8.0,16.0,2.0,10.0,8.0,6.0,15.0,Pre Season
orlando magic,2023-24,1,1610612753.0,4.0,3.0,1.0,0.75,48.0,38.0,85.5,0.444,13.3,40.0,0.331,18.5,24.5,0.755,9.3,33.3,42.5,26.8,15.5,12.3,7.5,4.3,19.3,22.3,107.8,10.3,17.0,7.0,4.0,8.0,8.0,31.0,33.0,22.0,16.0,11.0,20.0,13.0,15.0,20.0,30.0,24.0,28.0,14.0,10.0,5.0,5.0,6.0,7.0,9.0,28.0,6.0,Pre Season,1610612753.0,4.0,3.0,1.0,0.75,192.0,105.1,108.0,96.5,98.2,8.6,9.8,0.704,1.73,19.0,0.286,0.695,0.49,0.155,0.522,0.56,101.8,99.5,82.92,399.0,0.574,17.0,7.0,4.0,8.0,19.0,17.0,5.0,5.0,7.0,7.0,9.0,17.0,26.0,22.0,12.0,21.0,18.0,32.0,4.0,Pre Season
philadelphia 76ers,2023-24,1,1610612755.0,4.0,2.0,2.0,0.5,48.0,41.5,93.3,0.445,16.0,41.5,0.386,14.5,19.3,0.753,12.3,30.5,42.8,26.3,14.5,12.5,5.8,5.0,22.8,19.0,113.5,0.8,17.0,14.0,11.0,15.0,8.0,9.0,6.0,21.0,3.0,9.0,4.0,31.0,31.0,21.0,7.0,29.0,27.0,16.0,3.0,4.0,20.0,9.0,28.0,29.0,14.0,17.0,Pre Season,1610612755.0,4.0,2.0,2.0,0.5,192.0,109.2,110.2,106.7,109.5,2.4,0.7,0.633,1.81,18.3,0.267,0.699,0.471,0.141,0.531,0.558,104.8,103.0,85.83,412.0,0.496,17.0,14.0,11.0,15.0,19.0,11.0,26.0,17.0,20.0,5.0,14.0,28.0,24.0,29.0,3.0,16.0,21.0,24.0,18.0,Pre Season
phoenix suns,2023-24,1,1610612756.0,5.0,4.0,1.0,0.8,49.0,41.4,88.0,0.47,12.4,32.4,0.383,24.6,30.8,0.799,11.6,34.2,45.8,27.0,18.6,10.4,5.0,6.6,21.4,26.0,119.8,8.2,2.0,2.0,4.0,4.0,5.0,11.0,22.0,9.0,21.0,33.0,6.0,1.0,2.0,6.0,11.0,23.0,17.0,11.0,23.0,11.0,24.0,27.0,20.0,1.0,5.0,7.0,Pre Season,1610612756.0,5.0,4.0,1.0,0.8,245.0,110.4,114.1,103.2,105.7,7.2,8.4,0.652,1.45,18.3,0.312,0.73,0.522,0.177,0.541,0.59,106.1,103.15,85.96,525.0,0.54,2.0,2.0,4.0,4.0,4.0,6.0,14.0,7.0,14.0,21.0,11.0,9.0,11.0,11.0,23.0,12.0,6.0,23.0,8.0,Pre Season
portland trail blazers,2023-24,1,1610612757.0,4.0,1.0,3.0,0.25,48.0,43.0,89.3,0.482,11.8,34.3,0.343,16.3,22.5,0.722,11.5,31.5,43.0,25.3,19.8,12.8,4.8,5.0,22.5,20.5,114.0,3.3,17.0,23.0,23.0,24.0,8.0,3.0,18.0,3.0,26.0,27.0,18.0,24.0,20.0,25.0,12.0,26.0,25.0,22.0,28.0,2.0,26.0,9.0,27.0,19.0,12.0,15.0,Pre Season,1610612757.0,4.0,1.0,3.0,0.25,192.0,106.1,109.1,104.1,106.2,2.0,2.9,0.587,1.28,17.4,0.332,0.711,0.517,0.189,0.548,0.575,106.9,104.38,86.98,418.0,0.502,17.0,23.0,23.0,24.0,19.0,14.0,15.0,14.0,28.0,29.0,23.0,4.0,20.0,12.0,28.0,7.0,13.0,17.0,16.0,Pre Season
sacramento kings,2023-24,1,1610612758.0,5.0,1.0,4.0,0.2,49.0,40.2,93.2,0.431,14.0,45.2,0.31,14.8,20.0,0.74,9.6,32.4,42.0,28.4,15.4,8.2,5.8,2.8,22.8,21.6,109.2,-5.0,2.0,23.0,33.0,30.0,5.0,20.0,8.0,28.0,11.0,3.0,28.0,29.0,28.0,22.0,28.0,25.0,29.0,6.0,9.0,28.0,18.0,1.0,29.0,14.0,21.0,27.0,Pre Season,1610612758.0,5.0,1.0,4.0,0.2,245.0,101.3,103.6,105.4,107.5,-4.1,-3.9,0.706,1.84,19.3,0.241,0.712,0.461,0.146,0.506,0.535,105.9,103.64,86.37,527.0,0.468,2.0,23.0,33.0,30.0,4.0,24.0,18.0,27.0,6.0,4.0,7.0,31.0,18.0,31.0,7.0,23.0,25.0,19.0,27.0,Pre Season
san antonio spurs,2023-24,1,1610612759.0,5.0,3.0,2.0,0.6,48.0,41.2,89.8,0.459,13.2,35.8,0.369,18.2,26.6,0.684,10.2,35.6,45.8,29.6,16.4,10.0,7.6,4.6,19.0,21.8,113.8,4.8,2.0,7.0,11.0,10.0,8.0,15.0,17.0,12.0,18.0,22.0,7.0,15.0,8.0,32.0,26.0,17.0,17.0,3.0,12.0,13.0,4.0,7.0,4.0,12.0,13.0,10.0,Pre Season,1610612759.0,5.0,3.0,2.0,0.6,240.0,105.7,108.6,101.5,104.2,4.1,4.4,0.718,1.8,19.9,0.283,0.656,0.478,0.156,0.532,0.561,107.5,104.7,87.25,524.0,0.546,2.0,7.0,11.0,10.0,7.0,15.0,8.0,10.0,3.0,6.0,3.0,20.0,32.0,24.0,13.0,15.0,17.0,15.0,7.0,Pre Season
toronto raptors,2023-24,1,1610612761.0,4.0,4.0,0.0,1.0,48.0,42.5,85.8,0.496,12.3,35.3,0.348,24.3,31.8,0.764,13.0,39.0,52.0,30.3,20.8,11.0,7.3,5.0,21.8,22.5,121.5,23.5,17.0,2.0,1.0,1.0,8.0,5.0,31.0,1.0,23.0,24.0,15.0,2.0,1.0,13.0,4.0,3.0,2.0,2.0,30.0,7.0,7.0,9.0,23.0,7.0,3.0,1.0,Pre Season,1610612761.0,4.0,4.0,0.0,1.0,192.0,113.1,114.9,90.4,92.5,22.7,22.4,0.712,1.46,19.8,0.347,0.723,0.553,0.196,0.567,0.609,107.9,105.88,88.23,423.0,0.638,17.0,2.0,1.0,1.0,19.0,5.0,1.0,1.0,5.0,20.0,4.0,2.0,13.0,2.0,30.0,3.0,1.0,8.0,1.0,Pre Season
utah jazz,2023-24,1,1610612762.0,5.0,3.0,2.0,0.6,48.0,40.8,86.2,0.473,11.2,34.0,0.329,20.0,26.4,0.758,11.2,36.0,47.2,26.4,18.2,8.4,6.0,8.2,20.4,21.8,112.8,4.4,2.0,7.0,11.0,10.0,8.0,17.0,26.0,5.0,28.0,28.0,22.0,7.0,10.0,18.0,16.0,15.0,12.0,15.0,19.0,27.0,14.0,34.0,13.0,12.0,15.0,11.0,Pre Season,1610612762.0,5.0,3.0,2.0,0.6,240.0,107.6,109.7,103.9,105.4,3.7,4.3,0.647,1.45,18.3,0.318,0.717,0.528,0.177,0.538,0.577,104.6,102.8,85.67,514.0,0.538,2.0,7.0,11.0,10.0,7.0,13.0,13.0,11.0,16.0,22.0,12.0,8.0,16.0,6.0,22.0,13.0,10.0,25.0,11.0,Pre Season
