GAME_ID,DATE,Team1,Team2,Team1_PTS,Team2_PTS,Team1_FG_PCT,Team2_FG_PCT,Team1_AST,Team2_AST,Team1_REB,Team2_REB,Team1_TOV,Team2_TOV,Team1_PLUS_MINUS,Team2_PLUS_MINUS,Team1Home,Team1Win
0021900029,2019-10-26,boston celtics,new york knicks,118,95,0.452,0.378,24,15,46,55,12,23,23.0,-23.0,0,1
0021900030,2019-10-26,cleveland cavaliers,indiana pacers,110,99,0.5,0.448,23,23,44,36,18,17,11.0,-11.0,1,1
0021900031,2019-10-26,chicago bulls,toronto raptors,84,108,0.299,0.463,18,27,45,59,15,22,-24.0,24.0,1,0
0021900032,2019-10-26,houston rockets,new orleans pelicans,126,123,0.457,0.46,27,27,45,42,19,17,3.0,-3.0,1,1
0021900033,2019-10-26,san antonio spurs,washington wizards,124,122,0.463,0.495,29,30,53,41,9,12,2.0,-2.0,1,1
0021900034,2019-10-26,sacramento kings,utah jazz,81,113,0.37,0.564,16,28,31,43,17,21,-32.0,32.0,0,0
0021900035,2019-10-26,la clippers,phoenix suns,122,130,0.46,0.5,20,32,41,49,12,16,-8.0,8.0,0,0
0021900036,2019-10-27,golden state warriors,oklahoma city thunder,92,120,0.326,0.564,17,24,39,50,14,23,-28.0,28.0,0,0
0021900037,2019-10-27,brooklyn nets,memphis grizzlies,133,134,0.436,0.485,28,33,53,49,17,12,-1.0,1.0,0,0
0021900038,2019-10-27,dallas mavericks,portland trail blazers,119,121,0.394,0.517,27,13,46,48,11,16,-2.0,2.0,1,0
0021900039,2019-10-27,miami heat,minnesota timberwolves,109,116,0.494,0.429,25,24,41,46,21,16,-7.0,7.0,0,0
0021900040,2019-10-27,charlotte hornets,los angeles lakers,101,120,0.385,0.527,19,30,45,47,14,13,-19.0,19.0,0,0
0021900041,2019-10-28,detroit pistons,indiana pacers,96,94,0.457,0.415,21,24,48,45,20,7,2.0,-2.0,1,1
0021900042,2019-10-28,chicago bulls,new york knicks,98,105,0.424,0.418,19,19,38,63,9,17,-7.0,7.0,0,0
0021900043,2019-10-28,atlanta hawks,philadelphia 76ers,103,105,0.429,0.42,23,22,45,49,21,21,2.0,-2.0,1,0
0021900044,2019-10-28,orlando magic,toronto raptors,95,104,0.382,0.388,22,19,47,52,16,16,-9.0,9.0,0,0
0021900045,2019-10-28,houston rockets,oklahoma city thunder,116,112,0.433,0.436,21,22,40,52,14,13,4.0,-4.0,1,1
0021900046,2019-10-28,cleveland cavaliers,milwaukee bucks,112,129,0.45,0.522,19,29,48,50,11,12,-17.0,17.0,0,0
0021900047,2019-10-28,golden state warriors,new orleans pelicans,134,123,0.49,0.466,37,36,61,41,18,15,11.0,-11.0,0,1
0021900048,2019-10-28,portland trail blazers,san antonio spurs,110,113,0.39,0.482,19,25,49,50,10,18,-3.0,3.0,0,0
0021900049,2019-10-28,phoenix suns,utah jazz,95,96,0.413,0.38,23,19,40,49,16,23,-1.0,1.0,1,0
0021900050,2019-10-28,denver nuggets,sacramento kings,101,94,0.367,0.396,19,25,54,48,10,12,7.0,-7.0,0,1
0021900051,2019-10-28,charlotte hornets,la clippers,96,111,0.434,0.482,24,23,38,44,21,21,-15.0,15.0,0,0
0021900052,2019-10-29,atlanta hawks,miami heat,97,112,0.422,0.452,28,19,33,49,20,26,-15.0,15.0,0,0
0021900053,2019-10-29,dallas mavericks,denver nuggets,109,106,0.488,0.473,29,24,42,50,8,10,3.0,-3.0,0,1
0021900054,2019-10-29,los angeles lakers,memphis grizzlies,120,91,0.465,0.326,25,20,54,46,18,21,29.0,-29.0,1,1
0021900055,2019-10-30,chicago bulls,cleveland cavaliers,111,117,0.433,0.526,25,25,32,47,6,17,-6.0,6.0,0,0
0021900056,2019-10-30,new york knicks,orlando magic,83,95,0.378,0.42,19,24,44,52,11,7,-12.0,12.0,0,0
0021900057,2019-10-30,minnesota timberwolves,philadelphia 76ers,95,117,0.395,0.467,12,24,34,56,21,22,-22.0,22.0,0,0
0021900058,2019-10-30,boston celtics,milwaukee bucks,116,105,0.446,0.463,25,21,45,45,9,15,11.0,-11.0,1,1
0021900059,2019-10-30,brooklyn nets,indiana pacers,108,118,0.441,0.469,21,25,54,41,19,9,-10.0,10.0,1,0
0021900060,2019-10-30,detroit pistons,toronto raptors,113,125,0.466,0.593,30,30,42,34,20,14,-12.0,12.0,0,0
0021900061,2019-10-30,houston rockets,washington wizards,159,158,0.534,0.626,34,31,44,40,13,19,1.0,-1.0,0,1
0021900062,2019-10-30,oklahoma city thunder,portland trail blazers,99,102,0.393,0.395,15,19,55,49,18,17,-3.0,3.0,1,0
0021900063,2019-10-30,la clippers,utah jazz,96,110,0.476,0.55,19,23,36,36,19,14,-14.0,14.0,0,0
0021900064,2019-10-30,charlotte hornets,sacramento kings,118,111,0.548,0.458,30,26,46,39,20,15,7.0,-7.0,0,1
0021900065,2019-10-30,golden state warriors,phoenix suns,110,121,0.439,0.458,24,33,43,45,18,16,-11.0,11.0,1,0
0021900066,2019-10-31,atlanta hawks,miami heat,97,106,0.409,0.476,20,29,50,41,16,13,-9.0,9.0,1,0
0021900067,2019-10-31,denver nuggets,new orleans pelicans,107,122,0.483,0.532,24,30,35,37,14,15,-15.0,15.0,0,0
0021900068,2019-10-31,la clippers,san antonio spurs,103,97,0.429,0.45,16,15,47,49,11,19,6.0,-6.0,1,1
0021900069,2019-11-01,brooklyn nets,houston rockets,123,116,0.494,0.414,26,21,55,40,20,12,7.0,-7.0,1,1
0021900070,2019-11-01,cleveland cavaliers,indiana pacers,95,102,0.368,0.406,20,20,45,58,16,13,-7.0,7.0,0,0
0021900071,2019-11-01,milwaukee bucks,orlando magic,123,91,0.505,0.374,24,21,58,40,13,16,32.0,-32.0,0,1
0021900072,2019-11-01,boston celtics,new york knicks,104,102,0.446,0.398,21,22,44,51,14,13,2.0,-2.0,1,1
0021900073,2019-11-01,chicago bulls,detroit pistons,112,106,0.438,0.482,29,21,42,47,17,16,6.0,-6.0,1,1
0021900074,2019-11-01,dallas mavericks,los angeles lakers,110,119,0.392,0.49,23,24,61,41,22,11,-9.0,9.0,1,0
0021900075,2019-11-01,sacramento kings,utah jazz,102,101,0.488,0.479,15,18,38,36,16,17,1.0,-1.0,1,1
0021900076,2019-11-01,golden state warriors,san antonio spurs,110,127,0.464,0.473,25,23,39,52,11,11,-17.0,17.0,1,0
0021900077,2019-11-02,new orleans pelicans,oklahoma city thunder,104,115,0.426,0.456,25,20,56,44,16,12,-11.0,11.0,0,0
0021900078,2019-11-02,brooklyn nets,detroit pistons,109,113,0.462,0.451,24,21,48,41,14,8,-4.0,4.0,0,0
0021900079,2019-11-02,denver nuggets,orlando magic,91,87,0.37,0.43,15,22,41,47,13,15,4.0,-4.0,0,1
0021900080,2019-11-02,minnesota timberwolves,washington wizards,131,109,0.543,0.389,33,21,47,39,21,17,22.0,-22.0,0,1
0021900081,2019-11-02,memphis grizzlies,phoenix suns,105,114,0.488,0.5,26,26,46,32,20,17,-9.0,9.0,1,0
0021900082,2019-11-02,milwaukee bucks,toronto raptors,115,105,0.461,0.405,30,24,51,42,11,13,10.0,-10.0,1,1
0021900083,2019-11-02,charlotte hornets,golden state warriors,93,87,0.424,0.442,18,23,48,40,12,18,6.0,-6.0,0,1
0021900084,2019-11-02,philadelphia 76ers,portland trail blazers,129,128,0.505,0.577,36,21,46,36,11,18,1.0,-1.0,0,1
0021900085,2019-11-03,chicago bulls,indiana pacers,95,108,0.429,0.471,27,28,42,49,18,16,-13.0,13.0,0,0
0021900086,2019-11-03,houston rockets,miami heat,100,129,0.392,0.528,19,38,38,46,22,15,-29.0,29.0,0,0
0021900087,2019-11-03,new york knicks,sacramento kings,92,113,0.4,0.482,18,25,38,50,13,14,-21.0,21.0,1,0
0021900088,2019-11-03,los angeles lakers,san antonio spurs,103,96,0.483,0.398,21,23,46,47,18,17,7.0,-7.0,0,1
0021900089,2019-11-03,cleveland cavaliers,dallas mavericks,111,131,0.406,0.532,24,34,41,51,9,13,-20.0,20.0,1,0
0021900090,2019-11-03,la clippers,utah jazz,105,94,0.391,0.397,15,16,54,37,9,14,11.0,-11.0,1,1
0021900091,2019-11-04,detroit pistons,washington wizards,99,115,0.415,0.462,21,27,42,41,19,11,-16.0,16.0,0,0
0021900092,2019-11-04,brooklyn nets,new orleans pelicans,135,125,0.533,0.495,32,18,45,39,23,21,10.0,-10.0,1,1
0021900093,2019-11-04,houston rockets,memphis grizzlies,107,100,0.376,0.426,20,19,51,51,18,14,7.0,-7.0,0,1
0021900094,2019-11-04,milwaukee bucks,minnesota timberwolves,134,106,0.538,0.359,24,20,57,47,17,15,28.0,-28.0,0,1
0021900095,2019-11-04,philadelphia 76ers,phoenix suns,109,114,0.472,0.532,21,24,38,40,20,19,-5.0,5.0,0,0
0021900096,2019-11-04,golden state warriors,portland trail blazers,127,118,0.488,0.448,28,16,47,44,10,6,9.0,-9.0,1,1
0021900097,2019-11-05,charlotte hornets,indiana pacers,122,120,0.477,0.543,22,27,37,43,13,18,2.0,-2.0,1,1
0021900098,2019-11-05,boston celtics,cleveland cavaliers,119,113,0.565,0.421,24,22,45,43,14,9,6.0,-6.0,0,1
0021900099,2019-11-05,atlanta hawks,san antonio spurs,108,100,0.478,0.418,22,18,48,41,18,15,8.0,-8.0,1,1
0021900100,2019-11-05,chicago bulls,los angeles lakers,112,118,0.506,0.489,22,26,42,49,16,15,-6.0,6.0,1,0
0021900101,2019-11-05,oklahoma city thunder,orlando magic,102,94,0.43,0.39,21,15,38,53,9,14,8.0,-8.0,1,1
0021900102,2019-11-05,denver nuggets,miami heat,109,89,0.523,0.364,35,23,47,44,19,13,20.0,-20.0,1,1
0021900103,2019-11-06,detroit pistons,new york knicks,122,102,0.557,0.488,37,24,43,30,16,13,20.0,-20.0,1,1
0021900104,2019-11-06,indiana pacers,washington wizards,121,106,0.468,0.389,35,24,48,48,13,16,15.0,-15.0,1,1
0021900105,2019-11-06,atlanta hawks,chicago bulls,93,113,0.405,0.5,18,26,41,43,24,17,-20.0,20.0,1,0
0021900106,2019-11-06,sacramento kings,toronto raptors,120,124,0.442,0.551,23,28,43,37,14,14,-4.0,4.0,0,0
0021900107,2019-11-06,golden state warriors,houston rockets,112,129,0.396,0.495,22,31,51,50,10,12,-17.0,17.0,0,0
0021900108,2019-11-06,memphis grizzlies,minnesota timberwolves,137,121,0.568,0.448,34,29,49,36,17,11,16.0,-16.0,1,1
0021900109,2019-11-06,dallas mavericks,orlando magic,107,106,0.429,0.488,20,25,43,44,17,18,1.0,-1.0,1,1
0021900110,2019-11-06,philadelphia 76ers,utah jazz,104,106,0.413,0.461,20,21,42,50,14,13,-2.0,2.0,0,0
0021900111,2019-11-06,la clippers,milwaukee bucks,124,129,0.418,0.429,21,18,54,54,19,15,-5.0,5.0,1,0
0021900112,2019-11-07,boston celtics,charlotte hornets,108,87,0.43,0.384,29,21,52,49,12,20,21.0,-21.0,0,1
0021900113,2019-11-07,oklahoma city thunder,san antonio spurs,112,121,0.525,0.543,26,32,31,47,13,13,-9.0,9.0,0,0
0021900114,2019-11-07,miami heat,phoenix suns,124,108,0.549,0.44,22,22,41,40,13,14,16.0,-16.0,0,1
0021900115,2019-11-07,la clippers,portland trail blazers,107,101,0.438,0.375,20,18,57,51,17,13,6.0,-6.0,1,1
0021900116,2019-11-08,detroit pistons,indiana pacers,106,112,0.453,0.518,27,23,40,44,15,12,-6.0,6.0,0,0
0021900117,2019-11-08,memphis grizzlies,orlando magic,86,118,0.372,0.473,23,24,36,57,18,9,-32.0,32.0,0,0
0021900118,2019-11-08,cleveland cavaliers,washington wizards,113,100,0.456,0.469,18,26,48,47,12,18,13.0,-13.0,0,1
0021900119,2019-11-08,atlanta hawks,sacramento kings,109,121,0.529,0.553,23,27,34,36,12,14,-12.0,12.0,1,0
0021900120,2019-11-08,golden state warriors,minnesota timberwolves,119,125,0.417,0.432,18,20,49,59,20,18,-6.0,6.0,0,0
0021900121,2019-11-08,new orleans pelicans,toronto raptors,104,122,0.404,0.441,21,27,53,53,18,17,-18.0,18.0,1,0
0021900122,2019-11-08,dallas mavericks,new york knicks,102,106,0.411,0.416,18,19,47,56,13,12,-4.0,4.0,1,0
0021900123,2019-11-08,denver nuggets,philadelphia 76ers,100,97,0.448,0.442,28,28,41,49,10,17,3.0,-3.0,1,1
0021900124,2019-11-08,milwaukee bucks,utah jazz,100,103,0.358,0.405,14,15,54,56,12,20,-3.0,3.0,0,0
0021900125,2019-11-08,brooklyn nets,portland trail blazers,119,115,0.414,0.412,18,11,51,48,9,10,4.0,-4.0,0,1
0021900126,2019-11-08,los angeles lakers,miami heat,95,80,0.449,0.35,30,18,48,37,18,12,15.0,-15.0,1,1
0021900127,2019-11-09,boston celtics,san antonio spurs,135,115,0.511,0.394,28,24,43,57,8,15,20.0,-20.0,0,1
0021900128,2019-11-09,charlotte hornets,new orleans pelicans,110,115,0.409,0.533,27,25,42,45,21,26,-5.0,5.0,1,0
0021900129,2019-11-09,chicago bulls,houston rockets,94,117,0.378,0.47,21,18,46,55,15,22,-23.0,23.0,1,0
0021900130,2019-11-09,dallas mavericks,memphis grizzlies,138,122,0.536,0.526,27,31,47,39,14,15,16.0,-16.0,0,1
0021900131,2019-11-09,golden state warriors,oklahoma city thunder,108,114,0.494,0.544,22,30,34,42,15,18,-6.0,6.0,0,0
0021900132,2019-11-10,denver nuggets,minnesota timberwolves,100,98,0.386,0.351,26,22,57,53,20,12,2.0,-2.0,0,1
0021900133,2019-11-10,indiana pacers,orlando magic,109,102,0.527,0.461,31,27,43,37,9,10,7.0,-7.0,0,1
0021900134,2019-11-10,charlotte hornets,philadelphia 76ers,106,114,0.452,0.548,22,29,31,49,13,20,-8.0,8.0,0,0
0021900135,2019-11-10,milwaukee bucks,oklahoma city thunder,121,119,0.566,0.495,27,31,48,35,22,15,2.0,-2.0,0,1
0021900136,2019-11-10,cleveland cavaliers,new york knicks,108,87,0.439,0.36,20,19,45,52,14,21,21.0,-21.0,0,1
0021900137,2019-11-10,brooklyn nets,phoenix suns,112,138,0.484,0.525,27,37,43,42,17,7,-26.0,26.0,0,0
0021900138,2019-11-10,atlanta hawks,portland trail blazers,113,124,0.404,0.433,21,19,48,61,16,17,-11.0,11.0,0,0
0021900139,2019-11-10,los angeles lakers,toronto raptors,104,113,0.436,0.483,31,26,51,43,12,13,-9.0,9.0,1,0
0021900140,2019-11-11,detroit pistons,minnesota timberwolves,114,120,0.448,0.506,25,25,39,45,17,16,-6.0,6.0,1,0
0021900141,2019-11-11,boston celtics,dallas mavericks,116,106,0.477,0.416,25,22,46,46,9,6,10.0,-10.0,1,1
0021900142,2019-11-11,houston rockets,new orleans pelicans,122,116,0.518,0.432,16,26,47,46,17,16,6.0,-6.0,0,1
0021900143,2019-11-11,memphis grizzlies,san antonio spurs,113,109,0.506,0.467,32,29,47,42,11,13,4.0,-4.0,0,1
0021900144,2019-11-11,golden state warriors,utah jazz,108,122,0.479,0.494,23,30,44,43,10,12,-14.0,14.0,1,0
0021900145,2019-11-11,la clippers,toronto raptors,98,88,0.37,0.4,25,25,66,38,19,15,10.0,-10.0,1,1
0021900146,2019-11-12,indiana pacers,oklahoma city thunder,111,85,0.489,0.354,21,19,50,40,14,15,26.0,-26.0,1,1
0021900147,2019-11-12,cleveland cavaliers,philadelphia 76ers,97,98,0.442,0.449,13,24,45,46,13,14,-1.0,1.0,0,0
0021900148,2019-11-12,detroit pistons,miami heat,108,117,0.436,0.532,27,34,32,42,16,19,-9.0,9.0,0,0
0021900149,2019-11-12,chicago bulls,new york knicks,120,102,0.506,0.409,22,27,46,38,19,18,18.0,-18.0,1,1
0021900150,2019-11-12,atlanta hawks,denver nuggets,125,121,0.53,0.442,30,31,45,40,14,3,4.0,-4.0,0,1
0021900151,2019-11-12,los angeles lakers,phoenix suns,123,115,0.537,0.473,39,32,44,39,9,11,8.0,-8.0,0,1
0021900152,2019-11-12,brooklyn nets,utah jazz,114,119,0.456,0.467,19,16,43,46,16,11,-5.0,5.0,0,0
0021900153,2019-11-12,portland trail blazers,sacramento kings,99,107,0.442,0.442,15,24,40,46,17,14,-8.0,8.0,0,0
0021900154,2019-11-13,charlotte hornets,memphis grizzlies,117,119,0.494,0.539,27,32,34,45,15,23,-2.0,2.0,1,0
0021900155,2019-11-13,orlando magic,philadelphia 76ers,112,97,0.442,0.44,27,25,48,47,13,15,15.0,-15.0,1,1
0021900156,2019-11-13,boston celtics,washington wizards,140,133,0.51,0.521,32,28,44,36,11,8,7.0,-7.0,1,1
0021900157,2019-11-13,houston rockets,la clippers,102,93,0.384,0.388,12,17,53,53,10,13,9.0,-9.0,1,1
0021900158,2019-11-13,minnesota timberwolves,san antonio spurs,129,114,0.495,0.489,25,24,50,44,10,11,15.0,-15.0,1,1
0021900159,2019-11-13,golden state warriors,los angeles lakers,94,120,0.404,0.539,29,31,33,51,17,19,-26.0,26.0,0,0
0021900160,2019-11-13,portland trail blazers,toronto raptors,106,114,0.396,0.457,24,20,43,50,12,12,-8.0,8.0,1,0
0021900161,2019-11-14,cleveland cavaliers,miami heat,97,108,0.424,0.544,18,31,41,41,18,18,-11.0,11.0,1,0
0021900162,2019-11-14,dallas mavericks,new york knicks,103,106,0.429,0.447,21,20,44,53,11,15,-3.0,3.0,0,0
0021900163,2019-11-14,chicago bulls,milwaukee bucks,115,124,0.409,0.477,25,24,45,58,20,22,-9.0,9.0,0,0
0021900164,2019-11-14,la clippers,new orleans pelicans,127,132,0.548,0.48,28,26,37,51,16,14,-5.0,5.0,0,0
0021900165,2019-11-14,atlanta hawks,phoenix suns,112,128,0.44,0.482,25,32,49,39,22,20,-16.0,16.0,0,0
0021900166,2019-11-14,brooklyn nets,denver nuggets,93,101,0.379,0.426,19,26,51,62,7,7,-8.0,8.0,0,0
0021900167,2019-11-15,charlotte hornets,detroit pistons,109,106,0.448,0.494,22,25,41,42,10,19,3.0,-3.0,1,1
0021900168,2019-11-15,orlando magic,san antonio spurs,111,109,0.414,0.506,22,23,48,41,10,11,2.0,-2.0,1,1
0021900169,2019-11-15,houston rockets,indiana pacers,111,102,0.404,0.451,12,24,44,42,8,16,9.0,-9.0,1,1
0021900170,2019-11-15,memphis grizzlies,utah jazz,107,106,0.448,0.402,25,17,46,45,11,14,1.0,-1.0,1,1
0021900171,2019-11-15,minnesota timberwolves,washington wizards,116,137,0.472,0.54,26,38,43,51,20,13,-21.0,21.0,1,0
0021900172,2019-11-15,oklahoma city thunder,philadelphia 76ers,127,119,0.539,0.5,22,24,36,43,13,14,8.0,-8.0,1,1
0021900173,2019-11-15,boston celtics,golden state warriors,105,100,0.407,0.415,24,17,47,55,14,19,5.0,-5.0,0,1
0021900174,2019-11-15,los angeles lakers,sacramento kings,99,97,0.42,0.439,22,24,41,43,13,17,2.0,-2.0,1,1
0021900175,2019-11-16,brooklyn nets,chicago bulls,117,111,0.455,0.352,30,15,40,56,15,19,6.0,-6.0,0,1
0021900176,2019-11-16,indiana pacers,milwaukee bucks,83,102,0.32,0.448,19,23,54,55,13,14,-19.0,19.0,1,0
0021900177,2019-11-16,charlotte hornets,new york knicks,103,102,0.414,0.453,22,22,42,48,10,11,1.0,-1.0,0,1
0021900178,2019-11-16,miami heat,new orleans pelicans,109,94,0.543,0.451,25,23,45,31,20,18,15.0,-15.0,1,1
0021900179,2019-11-16,houston rockets,minnesota timberwolves,125,105,0.457,0.452,15,23,42,46,12,18,20.0,-20.0,0,1
0021900180,2019-11-16,dallas mavericks,toronto raptors,110,102,0.42,0.416,24,21,55,42,12,14,8.0,-8.0,1,1
0021900181,2019-11-16,portland trail blazers,san antonio spurs,121,116,0.452,0.466,21,25,48,43,12,10,5.0,-5.0,0,1
0021900182,2019-11-16,atlanta hawks,la clippers,101,150,0.378,0.538,19,30,38,53,19,19,-49.0,49.0,0,0
0021900183,2019-11-17,cleveland cavaliers,philadelphia 76ers,95,114,0.378,0.548,14,33,42,44,14,13,-19.0,19.0,1,0
0021900184,2019-11-17,boston celtics,sacramento kings,99,100,0.415,0.427,26,22,46,45,14,12,-1.0,1.0,0,0
0021900185,2019-11-17,orlando magic,washington wizards,125,121,0.494,0.474,25,31,52,38,14,9,4.0,-4.0,1,1
0021900186,2019-11-17,denver nuggets,memphis grizzlies,131,114,0.551,0.464,36,29,39,45,12,16,17.0,-17.0,0,1
0021900187,2019-11-17,golden state warriors,new orleans pelicans,100,108,0.407,0.416,23,24,43,48,10,13,-8.0,8.0,0,0
0021900188,2019-11-17,atlanta hawks,los angeles lakers,101,122,0.43,0.528,16,26,37,42,18,16,-21.0,21.0,0,0
0021900189,2019-11-18,cleveland cavaliers,new york knicks,105,123,0.474,0.449,18,17,41,47,19,7,-18.0,18.0,0,0
0021900190,2019-11-18,brooklyn nets,indiana pacers,86,115,0.357,0.436,18,26,40,63,9,10,-29.0,29.0,1,0
0021900191,2019-11-18,charlotte hornets,toronto raptors,96,132,0.423,0.515,26,40,37,53,19,10,-36.0,36.0,0,0
0021900192,2019-11-18,chicago bulls,milwaukee bucks,101,115,0.402,0.463,25,24,50,48,14,15,-14.0,14.0,1,0
0021900193,2019-11-18,houston rockets,portland trail blazers,132,108,0.47,0.417,24,28,58,44,16,17,24.0,-24.0,1,1
0021900194,2019-11-18,dallas mavericks,san antonio spurs,117,110,0.5,0.458,28,18,41,48,13,9,7.0,-7.0,1,1
0021900195,2019-11-18,boston celtics,phoenix suns,99,85,0.416,0.402,22,22,52,45,17,19,14.0,-14.0,0,1
0021900196,2019-11-18,minnesota timberwolves,utah jazz,112,102,0.461,0.365,22,20,51,53,15,14,10.0,-10.0,0,1
0021900197,2019-11-18,la clippers,oklahoma city thunder,90,88,0.402,0.373,23,17,49,45,17,17,2.0,-2.0,1,1
0021900198,2019-11-19,golden state warriors,memphis grizzlies,114,95,0.478,0.409,33,26,51,37,14,12,19.0,-19.0,0,1
0021900199,2019-11-19,new orleans pelicans,portland trail blazers,115,104,0.441,0.435,24,20,53,48,13,17,11.0,-11.0,1,1
0021900200,2019-11-19,phoenix suns,sacramento kings,116,120,0.427,0.532,24,28,39,43,10,18,-4.0,4.0,0,0
0021900201,2019-11-19,los angeles lakers,oklahoma city thunder,112,107,0.483,0.475,29,22,46,39,16,15,5.0,-5.0,1,1
0021900202,2019-11-20,new york knicks,philadelphia 76ers,104,109,0.476,0.438,17,30,42,44,14,10,-5.0,5.0,0,0
0021900203,2019-11-20,san antonio spurs,washington wizards,132,138,0.527,0.587,32,37,41,38,12,17,-6.0,6.0,0,0
0021900204,2019-11-20,atlanta hawks,milwaukee bucks,127,135,0.458,0.529,27,25,43,46,13,19,-8.0,8.0,1,0
0021900205,2019-11-20,brooklyn nets,charlotte hornets,101,91,0.4,0.37,19,17,53,41,15,16,10.0,-10.0,1,1
0021900206,2019-11-20,cleveland cavaliers,miami heat,100,124,0.425,0.526,19,25,34,44,19,23,-24.0,24.0,0,0
0021900207,2019-11-20,orlando magic,toronto raptors,97,113,0.385,0.517,26,26,43,47,11,11,-16.0,16.0,0,0
0021900208,2019-11-20,dallas mavericks,golden state warriors,142,94,0.567,0.389,33,18,50,34,11,9,48.0,-48.0,1,1
0021900209,2019-11-20,chicago bulls,detroit pistons,109,89,0.429,0.337,25,23,55,46,14,16,20.0,-20.0,1,1
0021900210,2019-11-20,minnesota timberwolves,utah jazz,95,103,0.393,0.407,13,22,51,51,13,11,-8.0,8.0,1,0
0021900211,2019-11-20,denver nuggets,houston rockets,105,95,0.468,0.421,29,19,48,43,14,20,10.0,-10.0,1,1
0021900212,2019-11-20,boston celtics,la clippers,104,107,0.394,0.419,26,26,53,53,17,23,-3.0,3.0,0,0
0021900213,2019-11-21,milwaukee bucks,portland trail blazers,137,129,0.472,0.485,32,32,58,41,12,8,8.0,-8.0,1,1
0021900214,2019-11-21,new orleans pelicans,phoenix suns,124,121,0.534,0.465,28,28,44,38,17,14,3.0,-3.0,0,1
