GAME_ID,DATE,Team1,Team2,Team1_PTS,Team2_PTS,Team1_FG_PCT,Team2_FG_PCT,Team1_AST,Team2_AST,Team1_REB,Team2_REB,Team1_TOV,Team2_TOV,Team1_PLUS_MINUS,Team2_PLUS_MINUS,Team1Home,Team1Win
0022000208,2021-01-18,memphis grizzlies,phoenix suns,108,104,0.494,0.455,31,30,40,44,15,18,4.0,-4.0,1,1
0022000209,2021-01-18,brooklyn nets,milwaukee bucks,125,123,0.548,0.438,26,21,49,41,17,5,2.0,-2.0,1,1
0022000210,2021-01-18,dallas mavericks,toronto raptors,93,116,0.378,0.5,21,23,38,46,16,14,-23.0,23.0,0,0
0022000211,2021-01-18,chicago bulls,houston rockets,125,120,0.467,0.523,23,25,47,36,17,17,5.0,-5.0,1,1
0022000212,2021-01-18,golden state warriors,los angeles lakers,115,113,0.506,0.482,31,23,32,50,13,16,2.0,-2.0,0,1
0022000213,2021-01-19,denver nuggets,oklahoma city thunder,119,101,0.438,0.419,29,22,58,41,14,19,18.0,-18.0,1,1
0022000214,2021-01-19,new orleans pelicans,utah jazz,102,118,0.453,0.506,17,28,38,54,8,14,-16.0,16.0,0,0
0022000215,2021-02-07,charlotte hornets,washington wizards,119,97,0.424,0.378,21,22,59,48,11,14,22.0,-22.0,1,1
0022000216,2021-01-20,brooklyn nets,cleveland cavaliers,135,147,0.453,0.514,30,29,52,50,16,14,-12.0,12.0,0,0
0022000217,2021-01-20,dallas mavericks,indiana pacers,124,112,0.526,0.446,32,21,49,38,8,10,12.0,-12.0,0,1
0022000218,2021-01-20,boston celtics,philadelphia 76ers,109,117,0.472,0.462,22,20,45,41,16,9,-8.0,8.0,0,0
0022000219,2021-01-20,atlanta hawks,detroit pistons,123,115,0.44,0.454,21,22,63,42,13,13,8.0,-8.0,1,1
0022000220,2021-01-20,miami heat,toronto raptors,111,102,0.488,0.398,29,27,46,41,18,12,9.0,-9.0,0,1
0022000221,2021-01-20,minnesota timberwolves,orlando magic,96,97,0.424,0.391,25,26,43,48,13,11,-1.0,1.0,1,0
0022000222,2021-01-20,houston rockets,phoenix suns,103,109,0.42,0.472,17,25,39,45,16,17,-6.0,6.0,1,0
0022000223,2021-01-20,golden state warriors,san antonio spurs,121,99,0.505,0.372,31,17,54,43,14,10,22.0,-22.0,1,1
0022000224,2021-01-20,la clippers,sacramento kings,115,96,0.477,0.453,24,25,48,39,16,18,19.0,-19.0,1,1
0022000225,2021-04-23,memphis grizzlies,portland trail blazers,130,128,0.531,0.479,33,28,39,50,8,11,2.0,-2.0,0,1
0022000226,2021-01-21,los angeles lakers,milwaukee bucks,113,106,0.466,0.506,25,27,38,46,10,14,7.0,-7.0,0,1
0022000227,2021-01-21,new orleans pelicans,utah jazz,118,129,0.494,0.5,27,27,41,39,17,15,-11.0,11.0,0,0
0022000228,2021-01-21,golden state warriors,new york knicks,104,119,0.384,0.463,27,24,46,55,10,11,-15.0,15.0,1,0
0022000229,2021-01-22,charlotte hornets,chicago bulls,110,123,0.494,0.51,22,33,46,43,21,14,-13.0,13.0,1,0
0022000230,2021-01-22,detroit pistons,houston rockets,102,103,0.378,0.389,17,24,55,51,19,14,-1.0,1.0,1,0
0022000231,2021-01-22,indiana pacers,orlando magic,120,118,0.495,0.457,28,29,44,49,10,14,2.0,-2.0,1,1
0022000232,2021-01-22,brooklyn nets,cleveland cavaliers,113,125,0.483,0.517,23,24,29,50,11,12,-12.0,12.0,0,0
0022000233,2021-01-22,boston celtics,philadelphia 76ers,110,122,0.456,0.556,23,23,32,45,11,19,-12.0,12.0,0,0
0022000234,2021-01-22,miami heat,toronto raptors,81,101,0.429,0.464,19,22,32,45,19,21,-20.0,20.0,0,0
0022000235,2021-05-05,milwaukee bucks,washington wizards,135,134,0.539,0.49,30,27,45,43,19,7,1.0,-1.0,1,1
0022000236,2021-01-22,atlanta hawks,minnesota timberwolves,116,98,0.458,0.43,21,30,55,40,16,13,18.0,-18.0,0,1
0022000237,2021-01-22,dallas mavericks,san antonio spurs,122,117,0.484,0.461,23,21,42,49,5,7,5.0,-5.0,0,1
0022000238,2021-01-22,denver nuggets,phoenix suns,130,126,0.515,0.5,32,30,43,45,9,16,4.0,-4.0,0,1
0022000239,2021-01-22,la clippers,oklahoma city thunder,120,106,0.512,0.471,21,24,48,29,13,11,14.0,-14.0,1,1
0022000240,2021-04-25,memphis grizzlies,portland trail blazers,120,113,0.462,0.371,22,21,54,53,15,11,7.0,-7.0,0,1
0022000241,2021-01-22,new york knicks,sacramento kings,94,103,0.383,0.418,19,21,57,55,11,6,-9.0,9.0,0,0
0022000242,2021-01-23,golden state warriors,utah jazz,108,127,0.452,0.479,30,28,35,57,11,16,-19.0,19.0,0,0
0022000243,2021-01-23,detroit pistons,philadelphia 76ers,110,114,0.43,0.458,25,14,43,49,15,15,-4.0,4.0,1,0
0022000244,2021-01-23,brooklyn nets,miami heat,128,124,0.53,0.472,34,29,47,31,16,8,4.0,-4.0,1,1
0022000245,2021-01-23,chicago bulls,los angeles lakers,90,101,0.393,0.456,18,20,45,42,18,18,-11.0,11.0,1,0
0022000246,2021-01-23,minnesota timberwolves,new orleans pelicans,120,110,0.429,0.46,23,21,50,42,11,20,10.0,-10.0,1,1
0022000247,2021-01-23,dallas mavericks,houston rockets,108,133,0.446,0.547,15,28,36,52,10,14,-25.0,25.0,1,0
0022000248,2021-01-23,denver nuggets,phoenix suns,120,112,0.412,0.402,22,26,65,50,16,9,8.0,-8.0,0,1
0022000249,2021-01-24,indiana pacers,toronto raptors,102,107,0.402,0.411,23,24,47,45,18,16,-5.0,5.0,1,0
0022000250,2021-01-24,boston celtics,cleveland cavaliers,141,103,0.559,0.4,26,24,55,34,15,17,38.0,-38.0,1,1
0022000251,2021-01-24,la clippers,oklahoma city thunder,108,100,0.446,0.442,26,22,46,51,10,10,8.0,-8.0,1,1
0022000252,2021-01-24,charlotte hornets,orlando magic,107,104,0.477,0.448,28,27,43,43,12,15,3.0,-3.0,0,1
0022000253,2021-01-24,san antonio spurs,washington wizards,121,101,0.5,0.424,27,23,44,50,8,14,20.0,-20.0,1,1
0022000254,2021-01-24,atlanta hawks,milwaukee bucks,115,129,0.506,0.549,27,32,27,52,9,16,-14.0,14.0,0,0
0022000255,2021-05-13,memphis grizzlies,sacramento kings,116,110,0.5,0.438,30,33,48,35,18,10,6.0,-6.0,1,1
0022000256,2021-01-24,new york knicks,portland trail blazers,113,116,0.453,0.47,20,19,47,39,12,11,-3.0,3.0,0,0
0022000257,2021-01-25,detroit pistons,philadelphia 76ers,119,104,0.5,0.426,22,15,47,36,18,9,15.0,-15.0,1,1
0022000258,2021-01-25,indiana pacers,toronto raptors,129,114,0.513,0.409,26,24,45,39,13,10,15.0,-15.0,1,1
0022000259,2021-01-25,charlotte hornets,orlando magic,108,117,0.438,0.477,22,31,41,49,14,15,-9.0,9.0,0,0
0022000260,2021-01-25,brooklyn nets,miami heat,98,85,0.4,0.369,24,20,49,45,7,12,13.0,-13.0,1,1
0022000261,2021-01-25,cleveland cavaliers,los angeles lakers,108,115,0.465,0.483,19,21,44,40,17,13,-7.0,7.0,1,0
0022000262,2021-01-25,boston celtics,chicago bulls,119,103,0.506,0.466,28,28,44,41,12,18,16.0,-16.0,0,1
0022000263,2021-05-14,memphis grizzlies,sacramento kings,107,106,0.44,0.385,23,21,49,56,13,10,1.0,-1.0,1,1
0022000264,2021-04-24,new orleans pelicans,san antonio spurs,108,110,0.471,0.435,20,22,48,46,19,17,-2.0,2.0,1,0
0022000265,2021-01-25,dallas mavericks,denver nuggets,113,117,0.488,0.506,26,25,34,49,11,16,-4.0,4.0,1,0
0022000266,2021-01-25,golden state warriors,minnesota timberwolves,130,108,0.494,0.415,21,26,46,47,15,18,22.0,-22.0,1,1
0022000267,2021-01-25,oklahoma city thunder,portland trail blazers,125,122,0.512,0.469,25,17,43,50,8,8,3.0,-3.0,0,1
0022000268,2021-01-26,atlanta hawks,la clippers,108,99,0.463,0.404,20,23,46,46,14,12,9.0,-9.0,1,1
0022000269,2021-01-26,houston rockets,washington wizards,107,88,0.42,0.388,16,19,44,50,13,20,19.0,-19.0,1,1
0022000270,2021-01-26,new york knicks,utah jazz,94,108,0.434,0.402,15,24,44,53,11,6,-14.0,14.0,0,0
0022000271,2021-01-27,charlotte hornets,indiana pacers,106,116,0.411,0.511,28,34,39,47,11,12,-10.0,10.0,1,0
0022000272,2021-01-27,cleveland cavaliers,detroit pistons,122,107,0.54,0.451,24,29,37,40,16,22,15.0,-15.0,1,1
0022000273,2021-01-27,orlando magic,sacramento kings,107,121,0.417,0.489,25,30,47,50,14,15,-14.0,14.0,1,0
0022000274,2021-01-27,atlanta hawks,brooklyn nets,128,132,0.479,0.531,29,29,37,36,9,9,-4.0,4.0,1,0
0022000275,2021-01-27,denver nuggets,miami heat,109,82,0.457,0.375,29,24,49,38,13,16,27.0,-27.0,0,1
0022000276,2021-01-27,los angeles lakers,philadelphia 76ers,106,107,0.477,0.482,20,24,37,38,11,11,-1.0,1.0,0,0
0022000277,2021-01-27,milwaukee bucks,toronto raptors,115,108,0.43,0.404,30,26,59,46,14,11,7.0,-7.0,0,1
0022000278,2021-04-12,chicago bulls,memphis grizzlies,90,101,0.419,0.471,23,27,40,51,17,20,-11.0,11.0,0,0
0022000279,2021-01-27,new orleans pelicans,washington wizards,124,106,0.517,0.402,27,29,50,39,14,11,18.0,-18.0,1,1
0022000280,2021-01-27,boston celtics,san antonio spurs,106,110,0.429,0.561,15,22,39,46,10,19,-4.0,4.0,0,0
0022000281,2021-01-27,oklahoma city thunder,phoenix suns,102,97,0.447,0.379,21,19,48,49,14,13,5.0,-5.0,0,1
0022000282,2021-01-27,dallas mavericks,utah jazz,104,116,0.462,0.462,22,20,36,50,8,9,-12.0,12.0,0,0
0022000283,2021-01-27,golden state warriors,minnesota timberwolves,123,111,0.529,0.425,32,23,46,39,21,17,12.0,-12.0,1,1
0022000284,2021-01-28,detroit pistons,los angeles lakers,107,92,0.46,0.409,27,25,38,44,8,11,15.0,-15.0,1,1
0022000285,2021-01-28,la clippers,miami heat,109,105,0.414,0.444,22,24,55,45,12,13,4.0,-4.0,0,1
0022000286,2021-01-28,golden state warriors,phoenix suns,93,114,0.384,0.466,21,34,48,57,13,14,-21.0,21.0,0,0
0022000287,2021-01-28,houston rockets,portland trail blazers,104,101,0.422,0.419,19,16,47,49,13,15,3.0,-3.0,1,1
0022000288,2021-01-29,charlotte hornets,indiana pacers,108,105,0.506,0.483,35,30,42,39,17,16,3.0,-3.0,1,1
0022000289,2021-01-29,la clippers,orlando magic,116,90,0.489,0.36,25,20,49,49,11,17,26.0,-26.0,0,1
0022000290,2021-01-29,atlanta hawks,washington wizards,116,100,0.448,0.365,16,13,47,47,13,12,16.0,-16.0,0,1
0022000291,2021-01-29,cleveland cavaliers,new york knicks,81,102,0.345,0.488,15,20,43,41,14,13,-18.0,18.0,0,0
0022000292,2021-01-29,sacramento kings,toronto raptors,126,124,0.551,0.488,31,20,38,35,22,15,2.0,-2.0,0,1
0022000293,2021-01-29,milwaukee bucks,new orleans pelicans,126,131,0.5,0.469,29,32,49,45,12,9,-5.0,5.0,0,0
0022000294,2021-01-29,minnesota timberwolves,philadelphia 76ers,94,118,0.427,0.448,20,20,38,51,18,10,-24.0,24.0,1,0
0022000295,2021-01-29,brooklyn nets,oklahoma city thunder,147,125,0.57,0.465,33,23,50,36,11,12,22.0,-22.0,0,1
0022000296,2021-01-29,denver nuggets,san antonio spurs,109,119,0.526,0.543,25,29,37,41,15,12,-10.0,10.0,0,0
0022000297,2021-01-29,dallas mavericks,utah jazz,101,120,0.43,0.437,20,21,40,56,11,15,-19.0,19.0,0,0
0022000298,2021-01-30,chicago bulls,portland trail blazers,122,123,0.506,0.511,31,20,43,35,15,8,-1.0,1.0,1,0
0022000299,2021-01-30,charlotte hornets,milwaukee bucks,126,114,0.478,0.488,32,22,41,46,9,15,12.0,-12.0,1,1
0022000300,2021-01-30,houston rockets,new orleans pelicans,126,112,0.489,0.451,32,27,45,48,14,14,14.0,-14.0,0,1
0022000301,2021-01-30,miami heat,sacramento kings,105,104,0.468,0.482,25,22,39,41,15,17,1.0,-1.0,1,1
0022000302,2021-01-30,boston celtics,los angeles lakers,95,96,0.488,0.44,24,20,42,45,15,14,-1.0,1.0,1,0
0022000303,2021-01-30,dallas mavericks,phoenix suns,105,111,0.53,0.457,22,22,37,42,15,13,-6.0,6.0,1,0
0022000304,2021-01-30,memphis grizzlies,san antonio spurs,129,112,0.56,0.47,34,25,45,38,14,13,17.0,-17.0,0,1
0022000305,2021-01-30,detroit pistons,golden state warriors,91,118,0.377,0.528,17,34,38,47,14,14,-27.0,27.0,0,0
0022000306,2021-01-31,denver nuggets,utah jazz,128,117,0.54,0.427,28,28,39,38,8,14,11.0,-11.0,1,1
0022000307,2021-01-31,indiana pacers,philadelphia 76ers,110,119,0.488,0.489,21,20,41,44,17,12,-9.0,9.0,1,0
0022000308,2021-01-31,la clippers,new york knicks,129,115,0.543,0.482,26,21,38,36,7,7,14.0,-14.0,0,1
0022000309,2021-01-31,orlando magic,toronto raptors,102,115,0.402,0.456,22,27,42,48,10,11,-13.0,13.0,0,0
0022000310,2021-01-31,brooklyn nets,washington wizards,146,149,0.568,0.519,33,24,45,39,17,7,-3.0,3.0,0,0
0022000311,2021-01-31,cleveland cavaliers,minnesota timberwolves,104,109,0.488,0.451,20,24,55,34,19,8,-5.0,5.0,0,0
0022000312,2021-02-01,cleveland cavaliers,minnesota timberwolves,100,98,0.417,0.392,26,20,52,45,13,8,2.0,-2.0,1,1
0022000313,2021-02-01,atlanta hawks,los angeles lakers,99,107,0.474,0.519,27,24,36,31,17,11,-8.0,8.0,1,0
0022000314,2021-02-01,charlotte hornets,miami heat,129,121,0.453,0.473,31,28,44,48,11,15,8.0,-8.0,0,1
0022000315,2021-02-01,chicago bulls,new york knicks,110,102,0.477,0.425,30,21,40,45,12,11,8.0,-8.0,1,1
0022000316,2021-02-01,milwaukee bucks,portland trail blazers,134,106,0.552,0.375,38,19,53,45,12,11,28.0,-28.0,1,1
0022000317,2021-02-01,new orleans pelicans,sacramento kings,109,118,0.396,0.477,22,31,46,52,10,20,-9.0,9.0,1,0
0022000318,2021-02-01,houston rockets,oklahoma city thunder,136,106,0.48,0.438,30,21,50,45,11,16,30.0,-30.0,0,1
0022000319,2021-02-01,dallas mavericks,phoenix suns,108,109,0.43,0.467,16,19,42,45,14,16,-1.0,1.0,1,0
0022000320,2021-02-01,memphis grizzlies,san antonio spurs,133,102,0.559,0.416,37,28,53,42,9,14,31.0,-31.0,0,1
0022000321,2021-04-06,denver nuggets,detroit pistons,134,119,0.596,0.543,36,27,44,30,10,13,15.0,-15.0,1,1
0022000322,2021-02-02,indiana pacers,memphis grizzlies,134,116,0.598,0.452,30,27,42,36,18,16,18.0,-18.0,1,1
0022000323,2021-02-02,orlando magic,toronto raptors,108,123,0.461,0.482,24,32,46,40,16,11,-15.0,15.0,1,0
0022000324,2021-02-02,brooklyn nets,la clippers,124,120,0.57,0.455,25,21,44,39,16,8,4.0,-4.0,1,1
0022000325,2021-02-02,detroit pistons,utah jazz,105,117,0.419,0.463,18,23,46,44,15,13,-12.0,12.2,0,0
0022000326,2021-02-02,boston celtics,golden state warriors,111,107,0.464,0.458,16,30,51,36,15,11,4.0,-4.6,0,1
0022000327,2021-02-03,charlotte hornets,philadelphia 76ers,111,118,0.448,0.519,28,23,37,40,16,18,-7.0,7.0,1,0
0022000328,2021-02-03,cleveland cavaliers,la clippers,99,121,0.446,0.557,21,22,37,46,8,14,-22.0,22.0,1,0
0022000329,2021-02-03,indiana pacers,milwaukee bucks,110,130,0.453,0.471,28,33,46,53,14,12,-20.0,20.0,0,0
0022000330,2021-02-03,atlanta hawks,dallas mavericks,116,122,0.5,0.462,31,27,46,45,16,10,-6.0,6.0,1,0
0022000331,2021-02-03,miami heat,washington wizards,100,103,0.434,0.417,24,20,44,49,13,17,-3.0,3.0,1,0
0022000332,2021-02-03,chicago bulls,new york knicks,103,107,0.489,0.483,25,19,38,47,9,17,-4.0,4.0,1,0
0022000333,2021-02-03,houston rockets,oklahoma city thunder,87,104,0.384,0.434,21,19,41,51,20,21,-17.0,17.0,0,0
0022000334,2021-02-03,minnesota timberwolves,san antonio spurs,108,111,0.457,0.448,22,28,49,45,10,7,-3.0,3.0,0,0
0022000335,2021-02-03,new orleans pelicans,phoenix suns,123,101,0.511,0.463,30,26,44,39,7,14,22.0,-22.0,1,1
0022000336,2021-02-03,boston celtics,sacramento kings,111,116,0.453,0.457,28,23,45,44,13,10,-5.0,5.0,0,0
0022000337,2021-02-04,philadelphia 76ers,portland trail blazers,105,121,0.481,0.459,19,17,37,53,18,11,-14.4,11.6,1,0
0022000338,2021-02-04,atlanta hawks,utah jazz,91,112,0.327,0.484,19,19,49,52,11,14,-17.8,18.6,1,0
0022000339,2021-02-04,dallas mavericks,golden state warriors,116,147,0.413,0.573,26,37,42,45,10,8,-31.0,31.0,1,0
0022000340,2021-02-04,houston rockets,memphis grizzlies,115,103,0.471,0.425,26,28,44,43,14,13,12.6,-9.2,0,1
0022000341,2021-02-04,denver nuggets,los angeles lakers,93,114,0.391,0.568,19,29,42,40,15,16,-21.0,21.0,0,0
0022000342,2021-02-05,charlotte hornets,utah jazz,121,138,0.462,0.552,26,32,40,44,7,16,-17.0,17.0,1,0
0022000343,2021-02-05,indiana pacers,new orleans pelicans,113,114,0.441,0.539,31,23,37,50,10,19,-1.0,1.0,1,0
0022000344,2021-02-05,chicago bulls,orlando magic,119,123,0.479,0.519,27,27,40,49,8,15,-4.0,4.0,0,0
0022000345,2021-02-05,brooklyn nets,toronto raptors,117,123,0.488,0.505,29,22,40,41,18,10,-6.0,6.0,1,0
0022000346,2021-02-05,cleveland cavaliers,milwaukee bucks,105,123,0.446,0.515,23,28,36,54,11,11,-18.0,18.0,1,0
0022000347,2021-02-05,miami heat,washington wizards,122,95,0.5,0.371,27,19,48,40,16,17,27.0,-27.0,1,1
0022000348,2021-02-05,minnesota timberwolves,oklahoma city thunder,106,103,0.436,0.459,27,28,43,44,15,17,3.0,-3.0,0,1
0022000349,2021-02-05,detroit pistons,phoenix suns,92,109,0.374,0.494,20,26,45,50,13,21,-17.0,17.0,0,0
0022000350,2021-02-05,boston celtics,la clippers,119,115,0.478,0.519,21,26,34,47,6,16,4.0,-4.0,0,1
0022000351,2021-02-06,new york knicks,portland trail blazers,110,99,0.5,0.416,20,15,51,41,14,11,11.0,-11.0,1,1
0022000352,2021-02-06,denver nuggets,sacramento kings,114,119,0.464,0.484,30,30,47,45,9,7,-5.0,5.0,0,0
0022000353,2021-02-06,chicago bulls,orlando magic,118,92,0.516,0.389,28,17,47,47,10,11,26.0,-26.0,0,1
0022000354,2021-02-06,brooklyn nets,philadelphia 76ers,108,124,0.443,0.511,21,27,34,51,17,15,-16.0,16.0,0,0
0022000355,2021-02-06,memphis grizzlies,new orleans pelicans,109,118,0.444,0.517,27,27,45,42,9,7,-9.0,9.0,0,0
0022000356,2021-02-06,atlanta hawks,toronto raptors,132,121,0.568,0.423,31,24,43,38,18,6,11.0,-11.0,1,1
0022000357,2021-02-06,cleveland cavaliers,milwaukee bucks,99,124,0.453,0.547,21,25,40,43,13,8,-25.0,25.0,1,0
0022000358,2021-02-06,houston rockets,san antonio spurs,106,111,0.432,0.425,21,22,46,44,12,10,-5.0,5.0,1,0
0022000359,2021-02-06,minnesota timberwolves,oklahoma city thunder,118,120,0.505,0.511,27,25,40,43,13,15,-2.0,2.0,0,0
0022000360,2021-02-06,dallas mavericks,golden state warriors,134,132,0.458,0.535,27,27,47,40,14,16,2.0,-2.0,1,1
0022000361,2021-02-06,detroit pistons,los angeles lakers,129,135,0.479,0.56,31,32,35,41,20,23,-6.0,6.0,0,0
0022000362,2021-04-18,charlotte hornets,portland trail blazers,109,101,0.47,0.396,26,18,46,47,14,8,8.0,-8.0,1,1
0022000363,2021-02-07,indiana pacers,utah jazz,95,103,0.398,0.413,23,22,45,60,9,14,-8.0,8.0,1,0
0022000364,2021-02-07,miami heat,new york knicks,109,103,0.482,0.447,25,23,44,44,11,12,6.0,-6.0,0,1
0022000365,2021-02-07,boston celtics,phoenix suns,91,100,0.355,0.488,19,25,41,50,5,10,-9.0,9.0,0,0
0022000366,2021-02-07,la clippers,sacramento kings,110,113,0.414,0.489,19,25,53,52,9,12,-3.0,3.0,1,0
0022000367,2021-02-08,charlotte hornets,houston rockets,119,94,0.489,0.407,28,20,51,39,14,11,25.0,-25.0,1,1
0022000368,2021-02-08,chicago bulls,washington wizards,101,105,0.424,0.419,23,23,50,47,16,13,-4.0,4.0,1,0
0022000369,2021-02-08,memphis grizzlies,toronto raptors,113,128,0.425,0.545,27,28,42,37,15,14,-15.0,15.0,1,0
0022000370,2021-02-08,dallas mavericks,minnesota timberwolves,127,122,0.517,0.462,30,27,48,41,14,9,5.0,-5.0,1,1
0022000371,2021-02-08,golden state warriors,san antonio spurs,100,105,0.442,0.406,29,24,49,46,20,10,-5.0,5.0,0,0
0022000372,2021-02-08,cleveland cavaliers,phoenix suns,113,119,0.512,0.522,23,29,39,41,10,10,-6.0,6.0,0,0
0022000373,2021-02-08,denver nuggets,milwaukee bucks,112,125,0.436,0.506,22,24,38,50,9,10,-13.0,13.0,1,0
0022000374,2021-02-08,los angeles lakers,oklahoma city thunder,119,112,0.463,0.391,28,23,59,55,15,12,7.0,-7.0,1,1
0022000375,2021-02-09,brooklyn nets,detroit pistons,111,122,0.5,0.56,30,28,34,37,15,13,-11.0,11.0,0,0
0022000376,2021-02-09,miami heat,new york knicks,98,96,0.371,0.425,21,22,38,46,10,14,2.0,-2.0,1,1
0022000377,2021-02-09,houston rockets,new orleans pelicans,101,130,0.418,0.511,24,31,37,55,12,9,-29.0,29.0,0,0
0022000378,2021-02-09,golden state warriors,san antonio spurs,114,91,0.462,0.372,26,20,50,45,10,14,23.0,-23.0,0,1
0022000379,2021-02-09,boston celtics,utah jazz,108,122,0.442,0.476,18,28,35,41,8,10,-14.0,14.0,0,0
0022000380,2021-02-09,orlando magic,portland trail blazers,97,106,0.42,0.389,22,18,53,54,10,8,-9.0,9.0,0,0
0022000381,2021-02-09,philadelphia 76ers,sacramento kings,119,111,0.482,0.434,24,24,59,39,17,11,8.0,-8.0,0,1
0022000382,2021-02-10,toronto raptors,washington wizards,137,115,0.527,0.452,28,26,46,46,12,14,22.0,-22.0,0,1
0022000383,2021-02-10,brooklyn nets,indiana pacers,104,94,0.421,0.391,20,26,46,43,12,8,10.0,-10.0,1,1
0022000384,2021-02-10,atlanta hawks,dallas mavericks,117,118,0.455,0.512,27,25,42,37,9,9,-1.0,1.0,0,0
0022000385,2021-02-10,chicago bulls,new orleans pelicans,129,116,0.593,0.506,36,27,35,35,16,12,13.0,-13.0,1,1
0022000386,2021-02-10,charlotte hornets,memphis grizzlies,114,130,0.549,0.5,23,34,35,46,18,16,-16.0,16.0,0,0
0022000387,2021-02-10,la clippers,minnesota timberwolves,119,112,0.5,0.432,23,29,48,43,15,15,7.0,-7.0,0,1
0022000388,2021-02-10,cleveland cavaliers,denver nuggets,95,133,0.383,0.6,25,31,49,39,17,11,-38.0,38.0,0,0
0022000389,2021-02-10,milwaukee bucks,phoenix suns,124,125,0.506,0.529,23,25,39,47,9,11,-1.0,1.0,0,0
0022000390,2021-02-10,los angeles lakers,oklahoma city thunder,114,113,0.472,0.47,22,32,43,46,16,13,1.0,-1.0,1,1
0022000391,2021-02-11,detroit pistons,indiana pacers,95,111,0.447,0.512,21,26,43,41,11,7,-16.0,16.0,1,0
0022000392,2021-02-11,houston rockets,miami heat,94,101,0.386,0.43,24,24,42,49,13,20,-7.0,7.0,1,0
0022000393,2021-02-11,golden state warriors,orlando magic,111,105,0.466,0.392,29,19,46,49,17,15,6.0,-6.0,1,1
0022000394,2021-02-11,philadelphia 76ers,portland trail blazers,114,118,0.488,0.43,20,15,46,47,9,8,-4.0,4.0,0,0
0022000395,2021-02-12,charlotte hornets,minnesota timberwolves,120,114,0.489,0.455,20,28,55,40,20,8,6.0,-6.0,1,1
0022000396,2021-02-12,new york knicks,washington wizards,109,91,0.449,0.382,22,20,65,46,11,14,18.0,-18.0,0,1
0022000397,2021-02-12,atlanta hawks,san antonio spurs,114,125,0.433,0.529,22,27,41,46,12,13,-11.0,11.0,1,0
0022000398,2021-02-11,boston celtics,toronto raptors,120,106,0.453,0.494,30,26,49,32,18,13,14.0,-14.0,1,1
0022000399,2021-02-12,dallas mavericks,new orleans pelicans,143,130,0.58,0.533,30,31,37,38,6,9,13.0,-13.0,1,1
0022000400,2021-02-12,chicago bulls,la clippers,106,125,0.471,0.581,23,20,41,37,13,9,-19.0,19.0,1,0
0022000401,2021-02-12,denver nuggets,oklahoma city thunder,97,95,0.46,0.4,24,26,41,50,13,12,2.0,-2.0,1,1
0022000402,2021-02-12,milwaukee bucks,utah jazz,115,129,0.457,0.524,19,22,33,46,10,17,-14.0,14.0,0,0
0022000403,2021-02-12,los angeles lakers,memphis grizzlies,115,105,0.506,0.488,26,31,47,33,18,17,10.0,-10.0,1,1
0022000404,2021-02-12,cleveland cavaliers,portland trail blazers,110,129,0.437,0.518,20,16,41,45,11,14,-19.0,19.0,0,0
0022000405,2021-02-12,orlando magic,sacramento kings,123,112,0.505,0.518,25,33,42,42,10,18,11.0,-11.0,0,1
0022000406,2021-02-13,philadelphia 76ers,phoenix suns,111,120,0.521,0.608,19,25,35,32,13,13,-9.0,9.0,0,0
0022000407,2021-02-13,atlanta hawks,indiana pacers,113,125,0.478,0.506,35,34,38,43,11,9,-12.0,12.0,1,0
0022000408,2021-02-13,houston rockets,new york knicks,99,121,0.375,0.523,17,21,46,44,9,7,-22.0,22.0,0,0
0022000409,2021-02-13,brooklyn nets,golden state warriors,134,117,0.538,0.489,35,25,45,37,13,13,17.0,-17.0,0,1
0022000410,2021-02-13,miami heat,utah jazz,94,112,0.407,0.459,24,26,43,48,17,15,-18.0,18.0,0,0
0022000411,2021-02-14,dallas mavericks,portland trail blazers,118,121,0.494,0.529,19,15,35,36,12,15,-3.0,3.0,1,0
0022000412,2021-02-12,boston celtics,detroit pistons,102,108,0.439,0.43,15,25,44,44,10,12,-6.0,6.0,1,0
0022000413,2021-02-14,minnesota timberwolves,toronto raptors,116,112,0.524,0.418,28,24,40,38,18,11,4.0,-4.0,0,1
0022000414,2021-02-14,charlotte hornets,san antonio spurs,110,122,0.474,0.5,23,31,49,43,16,9,-12.0,12.0,1,0
0022000415,2021-02-14,milwaukee bucks,oklahoma city thunder,109,114,0.464,0.474,24,32,47,49,14,13,-5.0,5.0,0,0
0022000416,2021-02-14,denver nuggets,los angeles lakers,122,105,0.459,0.46,28,27,47,46,9,10,17.0,-17.0,1,1
0022000417,2021-02-14,orlando magic,phoenix suns,90,109,0.371,0.446,13,24,48,59,10,8,-19.0,19.0,0,0
0022000418,2021-02-14,memphis grizzlies,sacramento kings,124,110,0.532,0.5,31,22,43,33,10,16,14.0,-14.0,0,1
0022000419,2021-02-14,cleveland cavaliers,la clippers,111,128,0.462,0.477,25,31,40,47,15,10,-17.0,17.0,0,0
0022000420,2021-02-15,chicago bulls,indiana pacers,120,112,0.431,0.424,25,18,60,47,18,19,8.0,-8.0,0,1
0022000421,2021-02-15,houston rockets,washington wizards,119,131,0.473,0.522,23,25,41,47,18,15,-12.0,12.0,0,0
0022000422,2021-02-15,atlanta hawks,new york knicks,112,123,0.424,0.506,17,22,42,42,11,8,-11.0,11.0,0,0
0022000423,2021-02-15,philadelphia 76ers,utah jazz,123,134,0.5,0.523,19,18,42,36,12,11,-11.0,11.0,0,0
